Selected mat file:
otherR/R_15.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   26/1000 |      7s |        -28.62431 |  |   0.800914 |   -31.06700 |
|   27/1000 |      6s |        -28.89019 |  |   0.809040 |   -33.09195 |
|   28/1000 |      7s |        -29.40620 |  |   0.807104 |   -31.12635 |
|   29/1000 |      6s |        -29.67104 |  |   0.809364 |   -32.61480 |
|   30/1000 |      7s |        -29.33308 |  |   0.803552 |   -29.57772 |
|   31/1000 |      6s |        -30.05830 |  |   0.805594 |   -31.74211 |
|   32/1000 |      6s |        -30.31581 |  |   0.813814 |   -34.31627 |
|   33/1000 |      6s |        -30.66647 |  |   0.807249 |   -31.84635 |
|   34/1000 |      6s |        -30.73364 |  |   0.809994 |   -33.34129 |
|   35/1000 |      7s |        -30.68360 |  |   0.812849 |   -35.41599 |
|   36/1000 |      6s |        -31.04864 |  |   0.813876 |   -34.50132 |
|   37/1000 |      6s |        -31.24243 |  |   0.815483 |   -35.26892 |
|   38/1000 |      6s |        -31.25841 |  |   0.816071 |   -33.91662 |
|   39/1000 |      6s |        -31.67056 |  |   0.813115 |   -33.63667 |
|   40/1000 |      6s |        -31.83428 |  |   0.811195 |   -34.39884 |
|   41/1000 |      6s |        -30.43695 |  |   0.814243 |   -35.33031 |
|   42/1000 |      6s |        -32.34480 |  |   0.814958 |   -35.98787 |
|   43/1000 |      7s |        -32.63124 |  |   0.813724 |   -32.99731 |
|   44/1000 |      6s |        -32.41325 |  |   0.816574 |   -36.18705 |
|   45/1000 |      6s |        -32.75189 |  |   0.815544 |   -36.55254 |
|   46/1000 |      7s |        -32.15868 |  |   0.814661 |   -35.41805 |
|   47/1000 |      6s |        -32.92253 |  |   0.815643 |   -35.39126 |
|   48/1000 |      7s |        -33.14148 |  |   0.813621 |   -36.53138 |
|   49/1000 |      7s |        -33.21489 |  |   0.815201 |   -36.85673 |
|   50/1000 |      6s |        -33.20525 |  |   0.819582 |   -36.55671 |
|   51/1000 |      6s |        -33.46354 |  |   0.815702 |   -32.51335 |
|   52/1000 |      7s |        -33.46222 |  |   0.813118 |   -32.24531 |
|   53/1000 |      6s |        -33.66793 |  |   0.816146 |   -34.24532 |
|   54/1000 |      7s |        -33.88342 |  |   0.819064 |   -36.86732 |
|   55/1000 |      7s |        -32.71163 |  |   0.814987 |   -37.72914 |
|   56/1000 |      6s |        -34.29272 |  |   0.816855 |   -35.35355 |
|   57/1000 |      7s |        -33.19907 |  |   0.815186 |   -37.20554 |
|   58/1000 |      6s |        -34.19632 |  |   0.819103 |   -36.10277 |
|   59/1000 |      6s |        -34.32351 |  |   0.819274 |   -36.76080 |
|   60/1000 |      7s |        -34.27991 |  |   0.816707 |   -37.21189 |
|   61/1000 |      6s |        -34.35452 |  |   0.820265 |   -37.64382 |
|   62/1000 |      6s |        -34.64276 |  |   0.816196 |   -36.75582 |
|   63/1000 |      6s |        -34.57880 |  |   0.813649 |   -34.35687 |
|   64/1000 |      6s |        -34.53507 |  |   0.822535 |   -37.81859 |
|   65/1000 |      6s |        -34.75537 |  |   0.818841 |   -38.70314 |
|   66/1000 |      6s |        -34.88456 |  |   0.818751 |   -38.11054 |
|   67/1000 |      7s |        -34.89923 |  |   0.820402 |   -38.54227 |
|   68/1000 |      6s |        -34.09272 |  |   0.820442 |   -35.69677 |
|   69/1000 |      7s |        -35.17803 |  |   0.818409 |   -34.59638 |
|   70/1000 |      6s |        -35.06422 |  |   0.819318 |   -37.93922 |
|   71/1000 |      6s |        -35.18811 |  |   0.821636 |   -38.13145 |
|   72/1000 |      6s |        -35.29417 |  |   0.820920 |   -36.64346 |
|   73/1000 |      6s |        -35.34617 |  |   0.821264 |   -38.28221 |
|   74/1000 |      7s |        -35.51676 |  |   0.818809 |   -39.20226 |
|   75/1000 |      6s |        -35.37802 |  |   0.818606 |   -38.56980 |
|   76/1000 |      6s |        -35.71114 |  |   0.819310 |   -39.11041 |
|   77/1000 |      6s |        -35.70970 |  |   0.821410 |   -38.76959 |
|   78/1000 |      7s |        -35.64664 |  |   0.820382 |   -39.35316 |
|   79/1000 |      6s |        -35.71247 |  |   0.818261 |   -36.46029 |
|   80/1000 |      7s |        -35.79622 |  |   0.817309 |   -36.91527 |
|   81/1000 |      6s |        -35.90813 |  |   0.820956 |   -38.16569 |
|   82/1000 |      6s |        -35.98542 |  |   0.820728 |   -38.05836 |
|   83/1000 |      7s |        -36.15187 |  |   0.820841 |   -40.12301 |
|   84/1000 |      6s |        -36.12843 |  |   0.818723 |   -40.22643 |
|   85/1000 |      6s |        -36.06298 |  |   0.820431 |   -39.26645 |
|   86/1000 |      7s |        -36.22969 |  |   0.817339 |   -38.84565 |
|   87/1000 |      7s |        -36.28190 |  |   0.820459 |   -38.01353 |
|   88/1000 |      6s |        -31.33448 |  |   0.820148 |   -39.26317 |
|   89/1000 |      6s |        -36.31027 |  |   0.820113 |   -36.75650 |
|   90/1000 |      6s |        -36.44549 |  |   0.818578 |   -39.24287 |
|   91/1000 |      7s |        -36.39519 |  |   0.823852 |   -40.61099 |
|   92/1000 |      6s |        -36.45672 |  |   0.822773 |   -40.07894 |
|   93/1000 |      6s |        -36.49457 |  |   0.820865 |   -40.35676 |
|   94/1000 |      6s |        -36.57966 |  |   0.820381 |   -36.11544 |
|   95/1000 |      7s |        -36.37096 |  |   0.821745 |   -40.55301 |
|   96/1000 |      6s |        -36.62092 |  |   0.819495 |   -37.95441 |
|   97/1000 |      6s |        -36.83951 |  |   0.821010 |   -40.95706 |
|   98/1000 |      6s |        -36.76037 |  |   0.821182 |   -38.62095 |
|   99/1000 |      6s |        -36.94734 |  |   0.820549 |   -40.84293 |
|  100/1000 |      7s |        -36.87546 |  |   0.820169 |   -39.66260 |
|  101/1000 |      6s |        -37.51715 |  |   0.818356 |   -40.72489 |
|  102/1000 |      6s |        -37.64552 |  |   0.820200 |   -41.33452 |
|  103/1000 |      7s |        -37.74474 |  |   0.820492 |   -40.04224 |
|  104/1000 |      6s |        -37.86722 |  |   0.820216 |   -40.25738 |
|  105/1000 |      6s |        -37.92262 |  |   0.821698 |   -41.12260 |
|  106/1000 |      6s |        -37.95208 |  |   0.822027 |   -39.59398 |
|  107/1000 |      6s |        -37.88226 |  |   0.820891 |   -41.53703 |
|  108/1000 |      6s |        -38.06214 |  |   0.821298 |   -38.04008 |
|  109/1000 |      6s |        -38.10553 |  |   0.822185 |   -41.34533 |
|  110/1000 |      6s |        -38.01602 |  |   0.821609 |   -42.29600 |
|  111/1000 |      6s |        -37.88133 |  |   0.821377 |   -41.25490 |
|  112/1000 |      6s |        -38.09590 |  |   0.821940 |   -40.53637 |
|  113/1000 |      6s |        -38.04588 |  |   0.822594 |   -42.26442 |
|  114/1000 |      6s |        -38.17588 |  |   0.823043 |   -40.70094 |
|  115/1000 |      6s |        -38.31354 |  |   0.821153 |   -40.00535 |
|  116/1000 |      6s |        -38.43129 |  |   0.822447 |   -39.75054 |
|  117/1000 |      6s |        -38.16804 |  |   0.822988 |   -41.01252 |
|  118/1000 |      6s |        -38.28306 |  |   0.822020 |   -42.04985 |
|  119/1000 |      6s |        -38.27461 |  |   0.824243 |   -42.05786 |
|  120/1000 |      6s |        -38.34727 |  |   0.821823 |   -41.99130 |
|  121/1000 |      7s |        -38.55887 |  |   0.820019 |   -41.01956 |
|  122/1000 |      6s |        -38.48938 |  |   0.821629 |   -41.04670 |
|  123/1000 |      6s |        -38.59051 |  |   0.822543 |   -41.48141 |
|  124/1000 |      6s |        -38.36452 |  |   0.821320 |   -42.08268 |
|  125/1000 |      6s |        -38.45999 |  |   0.824451 |   -42.09037 |
|  126/1000 |      7s |        -38.66158 |  |   0.821333 |   -42.00500 |
|  127/1000 |      6s |        -38.41140 |  |   0.823438 |   -42.60644 |
|  128/1000 |      6s |        -38.63921 |  |   0.824045 |   -41.61330 |
|  129/1000 |      6s |        -38.73067 |  |   0.821790 |   -42.12536 |
|  130/1000 |      6s |        -38.73551 |  |   0.821938 |   -41.61982 |
|  131/1000 |      6s |        -38.60875 |  |   0.824328 |   -42.17177 |
|  132/1000 |      6s |        -38.81510 |  |   0.821761 |   -42.16490 |
|  133/1000 |      6s |        -38.82891 |  |   0.822202 |   -42.92325 |
|  134/1000 |      6s |        -38.93895 |  |   0.824050 |   -39.68619 |
|  135/1000 |      6s |        -38.87675 |  |   0.824984 |   -42.60791 |
|  136/1000 |      6s |        -39.02764 |  |   0.821991 |   -42.99162 |
|  137/1000 |      6s |        -38.86623 |  |   0.822931 |   -43.07184 |
|  138/1000 |      7s |        -38.91595 |  |   0.823104 |   -42.75517 |
|  139/1000 |      6s |        -38.98289 |  |   0.821956 |   -42.18358 |
|  140/1000 |      6s |        -38.98190 |  |   0.824057 |   -42.81676 |
|  141/1000 |      6s |        -38.93129 |  |   0.825231 |   -42.05936 |
|  142/1000 |      6s |        -39.08487 |  |   0.824498 |   -42.08483 |
|  143/1000 |      7s |        -39.01426 |  |   0.823471 |   -41.89806 |
|  144/1000 |      6s |        -39.06866 |  |   0.824792 |   -42.97490 |
|  145/1000 |      6s |        -39.25986 |  |   0.822186 |   -42.62880 |
|  146/1000 |      7s |        -38.80346 |  |   0.822896 |   -41.30147 |
|  147/1000 |      6s |        -39.17473 |  |   0.823258 |   -42.63453 |
|  148/1000 |      6s |        -39.20366 |  |   0.824144 |   -42.36950 |
|  149/1000 |      6s |        -39.28821 |  |   0.823900 |   -43.46148 |
|  150/1000 |      6s |        -39.22108 |  |   0.825221 |   -42.42880 |
|  151/1000 |      6s |        -39.30494 |  |   0.824431 |   -42.82699 |
|  152/1000 |      6s |        -39.42976 |  |   0.819782 |   -38.96420 |
|  153/1000 |      6s |        -39.23563 |  |   0.824091 |   -42.50570 |
|  154/1000 |      6s |        -39.33416 |  |   0.823328 |   -42.74415 |
|  155/1000 |      6s |        -39.45519 |  |   0.822292 |   -40.29911 |
|  156/1000 |      6s |        -39.26863 |  |   0.823577 |   -42.97373 |
|  157/1000 |      6s |        -39.31482 |  |   0.823008 |   -39.83193 |
|  158/1000 |      6s |        -39.34458 |  |   0.823775 |   -42.49323 |
|  159/1000 |      6s |        -38.96242 |  |   0.822950 |   -43.37894 |
|  160/1000 |      6s |        -39.36628 |  |   0.823442 |   -43.31161 |
|  161/1000 |      6s |        -39.44276 |  |   0.821750 |   -40.30611 |
|  162/1000 |      6s |        -39.45412 |  |   0.824568 |   -43.65167 |
|  163/1000 |      6s |        -39.55840 |  |   0.823662 |   -43.27454 |
|  164/1000 |      7s |        -39.63383 |  |   0.823535 |   -42.78586 |
|  165/1000 |      6s |        -39.55318 |  |   0.821630 |   -42.76135 |
|  166/1000 |      6s |        -39.51764 |  |   0.823963 |   -43.29963 |
|  167/1000 |      6s |        -39.60054 |  |   0.823477 |   -41.70109 |
|  168/1000 |      6s |        -39.65858 |  |   0.824412 |   -43.37084 |
|  169/1000 |      7s |        -39.75391 |  |   0.824648 |   -43.23377 |
|  170/1000 |      7s |        -39.78936 |  |   0.822928 |   -43.28221 |
|  171/1000 |      6s |        -39.65059 |  |   0.822575 |   -41.69179 |
|  172/1000 |      6s |        -39.65623 |  |   0.823188 |   -43.78243 |
|  173/1000 |      6s |        -39.93527 |  |   0.824523 |   -43.34896 |
|  174/1000 |      6s |        -39.93141 |  |   0.825209 |   -42.85131 |
|  175/1000 |      7s |        -39.80109 |  |   0.824971 |   -41.28996 |
|  176/1000 |      6s |        -39.77152 |  |   0.825505 |   -42.71464 |
|  177/1000 |      6s |        -39.82463 |  |   0.824100 |   -43.02686 |
|  178/1000 |      7s |        -39.91295 |  |   0.822859 |   -43.31445 |
|  179/1000 |      6s |        -39.97256 |  |   0.822505 |   -43.54899 |
|  180/1000 |      6s |        -40.03482 |  |   0.822522 |   -43.85814 |
|  181/1000 |      7s |        -39.94589 |  |   0.821441 |   -42.47120 |
|  182/1000 |      6s |        -39.84654 |  |   0.822499 |   -39.90898 |
|  183/1000 |      6s |        -39.80628 |  |   0.822916 |   -43.06434 |
|  184/1000 |      6s |        -40.03607 |  |   0.823414 |   -43.84271 |
|  185/1000 |      6s |        -39.98000 |  |   0.822601 |   -42.51301 |
|  186/1000 |      6s |        -40.00301 |  |   0.824508 |   -43.13121 |
|  187/1000 |      6s |        -39.98399 |  |   0.824729 |   -44.10929 |
|  188/1000 |      6s |        -40.13388 |  |   0.824863 |   -44.28734 |
|  189/1000 |      6s |        -40.05992 |  |   0.825063 |   -40.97080 |
|  190/1000 |      7s |        -40.27394 |  |   0.824121 |   -43.89218 |
|  191/1000 |      6s |        -40.18399 |  |   0.825025 |   -43.91386 |
|  192/1000 |      7s |        -40.23625 |  |   0.822873 |   -42.28474 |
|  193/1000 |      6s |        -39.94810 |  |   0.822231 |   -42.71885 |
|  194/1000 |      6s |        -40.21100 |  |   0.823989 |   -43.29484 |
|  195/1000 |      6s |        -40.27757 |  |   0.824274 |   -43.95083 |
|  196/1000 |      6s |        -40.41657 |  |   0.824273 |   -44.23200 |
|  197/1000 |      6s |        -40.28775 |  |   0.825171 |   -43.14134 |
|  198/1000 |      6s |        -40.23236 |  |   0.824178 |   -42.75396 |
|  199/1000 |      6s |        -40.30026 |  |   0.822895 |   -44.39736 |
|  200/1000 |      6s |        -40.27601 |  |   0.823025 |   -43.82942 |
|  201/1000 |      6s |        -40.77284 |  |   0.824844 |   -44.29428 |
|  202/1000 |      6s |        -40.81698 |  |   0.823294 |   -44.03975 |
|  203/1000 |      6s |        -40.92289 |  |   0.823175 |   -44.80200 |
|  204/1000 |      7s |        -40.86324 |  |   0.823643 |   -44.01627 |
|  205/1000 |      6s |        -40.99754 |  |   0.824540 |   -44.80772 |
|  206/1000 |      6s |        -40.88074 |  |   0.824479 |   -43.38033 |
|  207/1000 |      7s |        -41.02168 |  |   0.823593 |   -44.32779 |
|  208/1000 |      6s |        -40.98337 |  |   0.822641 |   -44.82618 |
|  209/1000 |      7s |        -40.92384 |  |   0.823931 |   -43.95108 |
|  210/1000 |      6s |        -40.93155 |  |   0.823606 |   -44.80700 |
|  211/1000 |      6s |        -41.05432 |  |   0.822124 |   -44.87566 |
|  212/1000 |      7s |        -40.99626 |  |   0.823206 |   -42.27936 |
|  213/1000 |      6s |        -40.94667 |  |   0.822439 |   -44.99341 |
|  214/1000 |      6s |        -40.98495 |  |   0.824002 |   -44.42118 |
|  215/1000 |      6s |        -41.13340 |  |   0.824543 |   -44.86060 |
|  216/1000 |      6s |        -41.01370 |  |   0.825120 |   -45.17709 |
|  217/1000 |      6s |        -40.99657 |  |   0.824647 |   -44.45820 |
|  218/1000 |      6s |        -41.22048 |  |   0.825974 |   -45.11870 |
|  219/1000 |      6s |        -41.21202 |  |   0.823046 |   -42.27102 |
|  220/1000 |      7s |        -41.04212 |  |   0.822777 |   -43.63665 |
|  221/1000 |      7s |        -41.24164 |  |   0.826229 |   -45.04377 |
|  222/1000 |      6s |        -41.16825 |  |   0.822905 |   -45.06905 |
|  223/1000 |      6s |        -41.28388 |  |   0.823138 |   -45.35285 |
|  224/1000 |      6s |        -41.26286 |  |   0.822515 |   -43.69367 |
|  225/1000 |      6s |        -41.25388 |  |   0.823655 |   -43.39106 |
|  226/1000 |      6s |        -41.23931 |  |   0.825228 |   -44.78068 |
|  227/1000 |      6s |        -41.32784 |  |   0.825028 |   -45.41837 |
|  228/1000 |      6s |        -41.23803 |  |   0.826149 |   -45.23041 |
|  229/1000 |      6s |        -41.39590 |  |   0.825603 |   -44.64280 |
|  230/1000 |      7s |        -41.32035 |  |   0.823350 |   -45.07605 |
|  231/1000 |      6s |        -41.41679 |  |   0.824171 |   -44.55500 |
|  232/1000 |      6s |        -41.36329 |  |   0.825103 |   -44.56047 |
|  233/1000 |      6s |        -41.35817 |  |   0.825170 |   -44.11352 |
|  234/1000 |      6s |        -41.34713 |  |   0.827134 |   -44.36851 |
|  235/1000 |      6s |        -41.34742 |  |   0.825561 |   -44.97604 |
|  236/1000 |      6s |        -41.49236 |  |   0.824883 |   -44.64291 |
|  237/1000 |      6s |        -41.37680 |  |   0.822684 |   -44.81975 |
|  238/1000 |      7s |        -41.39331 |  |   0.824766 |   -44.73263 |
|  239/1000 |      6s |        -41.41430 |  |   0.823385 |   -45.21281 |
|  240/1000 |      6s |        -41.39398 |  |   0.824308 |   -44.61008 |
|  241/1000 |      6s |        -41.57413 |  |   0.824265 |   -45.46979 |
|  242/1000 |      7s |        -41.59989 |  |   0.823857 |   -44.71099 |
|  243/1000 |      6s |        -41.30863 |  |   0.826233 |   -45.66884 |
|  244/1000 |      6s |        -41.33332 |  |   0.827398 |   -45.03413 |
|  245/1000 |      6s |        -41.50365 |  |   0.825539 |   -45.10045 |
|  246/1000 |      6s |        -41.50398 |  |   0.823749 |   -44.25930 |
|  247/1000 |      7s |        -41.64013 |  |   0.823963 |   -45.18483 |
|  248/1000 |      6s |        -41.50395 |  |   0.824872 |   -44.98485 |
|  249/1000 |      6s |        -41.50443 |  |   0.823817 |   -43.88344 |
|  250/1000 |      7s |        -41.62735 |  |   0.823922 |   -44.73054 |
|  251/1000 |      6s |        -41.51776 |  |   0.825419 |   -44.23383 |
|  252/1000 |      6s |        -41.53436 |  |   0.825525 |   -45.32304 |
|  253/1000 |      6s |        -41.65452 |  |   0.824658 |   -44.74578 |
|  254/1000 |      6s |        -41.59131 |  |   0.824808 |   -44.76148 |
|  255/1000 |      6s |        -41.59670 |  |   0.825096 |   -45.39608 |
|  256/1000 |      6s |        -41.56102 |  |   0.826548 |   -44.92894 |
|  257/1000 |      6s |        -41.75107 |  |   0.824580 |   -45.25267 |
|  258/1000 |      6s |        -41.67084 |  |   0.825158 |   -44.59591 |
|  259/1000 |      6s |        -41.77968 |  |   0.825398 |   -44.57847 |
|  260/1000 |      6s |        -41.77763 |  |   0.825317 |   -44.95267 |
|  261/1000 |      6s |        -41.79646 |  |   0.823132 |   -44.44945 |
|  262/1000 |      6s |        -41.61230 |  |   0.824340 |   -44.88303 |
|  263/1000 |      6s |        -41.72202 |  |   0.825441 |   -45.28053 |
|  264/1000 |      6s |        -41.73369 |  |   0.826534 |   -45.98565 |
|  265/1000 |      6s |        -41.86165 |  |   0.825034 |   -45.48851 |
|  266/1000 |      6s |        -41.72952 |  |   0.824207 |   -45.60752 |
|  267/1000 |      6s |        -41.78029 |  |   0.824952 |   -45.43740 |
|  268/1000 |      7s |        -41.85133 |  |   0.824665 |   -45.02355 |
|  269/1000 |      6s |        -41.82804 |  |   0.824512 |   -45.63074 |
|  270/1000 |      6s |        -41.68584 |  |   0.825533 |   -45.80338 |
|  271/1000 |      6s |        -41.85015 |  |   0.822969 |   -44.60799 |
|  272/1000 |      6s |        -41.71806 |  |   0.826310 |   -45.64539 |
|  273/1000 |      7s |        -41.92035 |  |   0.825872 |   -45.53977 |
|  274/1000 |      6s |        -41.89510 |  |   0.824121 |   -45.81568 |
|  275/1000 |      6s |        -41.84686 |  |   0.823841 |   -45.75747 |
|  276/1000 |      7s |        -41.89635 |  |   0.825450 |   -45.74418 |
|  277/1000 |      6s |        -42.00293 |  |   0.826682 |   -45.88151 |
|  278/1000 |      6s |        -42.01200 |  |   0.824086 |   -45.88830 |
|  279/1000 |      6s |        -41.98070 |  |   0.824842 |   -45.35433 |
|  280/1000 |      6s |        -42.06689 |  |   0.823857 |   -43.28982 |
|  281/1000 |      7s |        -42.02195 |  |   0.825692 |   -45.94035 |
|  282/1000 |      6s |        -41.96523 |  |   0.827553 |   -45.64545 |
|  283/1000 |      6s |        -41.78363 |  |   0.826353 |   -45.91526 |
|  284/1000 |      6s |        -42.01813 |  |   0.824859 |   -46.06847 |
|  285/1000 |      7s |        -41.91794 |  |   0.826496 |   -45.97611 |
|  286/1000 |      6s |        -41.90258 |  |   0.825329 |   -45.80638 |
|  287/1000 |      6s |        -41.98253 |  |   0.825164 |   -44.87854 |
|  288/1000 |      6s |        -42.02730 |  |   0.824770 |   -45.14736 |
|  289/1000 |      6s |        -42.03082 |  |   0.825141 |   -45.95605 |
|  290/1000 |      7s |        -42.07073 |  |   0.826467 |   -43.82392 |
|  291/1000 |      6s |        -42.02031 |  |   0.825072 |   -45.98301 |
|  292/1000 |      6s |        -42.12589 |  |   0.827365 |   -45.41405 |
|  293/1000 |      6s |        -41.93419 |  |   0.828544 |   -44.06715 |
|  294/1000 |      6s |        -42.00604 |  |   0.824732 |   -45.90605 |
|  295/1000 |      6s |        -42.05182 |  |   0.824959 |   -45.95543 |
|  296/1000 |      6s |        -42.09656 |  |   0.827120 |   -45.25037 |
|  297/1000 |      6s |        -42.15425 |  |   0.823882 |   -45.63660 |
|  298/1000 |      6s |        -42.28212 |  |   0.826888 |   -44.60670 |
|  299/1000 |      7s |        -42.22434 |  |   0.827023 |   -45.80334 |
|  300/1000 |      6s |        -42.10171 |  |   0.826532 |   -45.25492 |
|  301/1000 |      6s |        -42.43521 |  |   0.826977 |   -45.74383 |
|  302/1000 |      6s |        -42.65270 |  |   0.825008 |   -45.96340 |
|  303/1000 |      6s |        -42.56508 |  |   0.825683 |   -44.97844 |
|  304/1000 |      6s |        -42.52884 |  |   0.824078 |   -46.09014 |
|  305/1000 |      6s |        -42.56575 |  |   0.824637 |   -45.89459 |
|  306/1000 |      6s |        -42.52150 |  |   0.825652 |   -45.75309 |
|  307/1000 |      7s |        -42.57889 |  |   0.823984 |   -46.29761 |
|  308/1000 |      7s |        -42.61849 |  |   0.825630 |   -46.55604 |
|  309/1000 |      6s |        -42.67017 |  |   0.825120 |   -46.12047 |
|  310/1000 |      6s |        -42.64404 |  |   0.826227 |   -46.16454 |
|  311/1000 |      7s |        -42.64952 |  |   0.823292 |   -46.07869 |
|  312/1000 |      6s |        -42.64022 |  |   0.823058 |   -46.23108 |
|  313/1000 |      6s |        -42.63098 |  |   0.825796 |   -46.14042 |
|  314/1000 |      6s |        -42.64529 |  |   0.825919 |   -46.05239 |
|  315/1000 |      6s |        -42.79035 |  |   0.825428 |   -46.28758 |
|  316/1000 |      6s |        -42.65694 |  |   0.825899 |   -45.82853 |
|  317/1000 |      6s |        -42.63016 |  |   0.825939 |   -46.76235 |
|  318/1000 |      6s |        -42.79973 |  |   0.825484 |   -45.43942 |
|  319/1000 |      7s |        -42.65430 |  |   0.825454 |   -46.63050 |
|  320/1000 |      6s |        -42.83890 |  |   0.825441 |   -46.46113 |
|  321/1000 |      6s |        -42.81804 |  |   0.825550 |   -46.56274 |
|  322/1000 |      7s |        -42.76491 |  |   0.826532 |   -46.58946 |
|  323/1000 |      6s |        -42.79224 |  |   0.825354 |   -46.32768 |
|  324/1000 |      6s |        -42.75569 |  |   0.825934 |   -45.54106 |
|  325/1000 |      6s |        -42.85055 |  |   0.825497 |   -46.80800 |
|  326/1000 |      6s |        -42.82998 |  |   0.824739 |   -46.34469 |
|  327/1000 |      6s |        -42.78374 |  |   0.824729 |   -45.97793 |
|  328/1000 |      7s |        -42.81589 |  |   0.824026 |   -45.88406 |
|  329/1000 |      6s |        -42.70250 |  |   0.827446 |   -46.72121 |
|  330/1000 |      7s |        -42.75314 |  |   0.826181 |   -46.54619 |
|  331/1000 |      6s |        -42.85133 |  |   0.825901 |   -46.37918 |
|  332/1000 |      6s |        -42.85464 |  |   0.826220 |   -46.35146 |
|  333/1000 |      7s |        -42.89799 |  |   0.825965 |   -46.62948 |
|  334/1000 |      6s |        -42.92082 |  |   0.827691 |   -46.76137 |
|  335/1000 |      6s |        -42.82309 |  |   0.824604 |   -46.50559 |
|  336/1000 |      7s |        -42.98256 |  |   0.826507 |   -45.30251 |
|  337/1000 |      6s |        -42.95297 |  |   0.826550 |   -46.55016 |
|  338/1000 |      6s |        -42.88691 |  |   0.826400 |   -46.91343 |
|  339/1000 |      7s |        -42.84797 |  |   0.824976 |   -46.32328 |
