Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  6
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  300
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.68
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   58/1000 |      7s |        -36.59675 |  |   0.882676 |   -40.05655 |
|   59/1000 |      7s |        -36.68582 |  |   0.871266 |   -37.74681 |
|   60/1000 |      7s |        -36.69565 |  |   0.867401 |   -37.49073 |
|   61/1000 |      7s |        -36.93289 |  |   0.878873 |   -39.74031 |
|   62/1000 |      7s |        -37.01148 |  |   0.882069 |   -38.20460 |
|   63/1000 |      7s |        -37.05915 |  |   0.879150 |   -40.56342 |
|   64/1000 |      7s |        -37.14452 |  |   0.880063 |   -39.78207 |
|   65/1000 |      7s |        -37.07673 |  |   0.880990 |   -39.32264 |
|   66/1000 |      7s |        -37.18100 |  |   0.881885 |   -39.72487 |
|   67/1000 |      7s |        -37.35527 |  |   0.880746 |   -40.63200 |
|   68/1000 |      7s |        -37.14406 |  |   0.884099 |   -41.66225 |
|   69/1000 |      7s |        -37.62360 |  |   0.882297 |   -40.81556 |
|   70/1000 |      7s |        -37.57443 |  |   0.882692 |   -41.70718 |
|   71/1000 |      7s |        -37.10841 |  |   0.883146 |   -41.46640 |
|   72/1000 |      7s |        -37.63845 |  |   0.881826 |   -41.61568 |
|   73/1000 |      7s |        -37.81430 |  |   0.883577 |   -41.67960 |
|   74/1000 |      7s |        -37.84096 |  |   0.884937 |   -41.97427 |
|   75/1000 |      7s |        -15.57739 |  |   0.883224 |   -41.04618 |
|   76/1000 |      7s |        -37.95306 |  |   0.881919 |   -41.55055 |
|   77/1000 |      7s |        -38.07892 |  |   0.886638 |   -42.25051 |
|   78/1000 |      7s |        -38.08840 |  |   0.884079 |   -42.02597 |
|   79/1000 |      7s |        -38.33089 |  |   0.886270 |   -41.87936 |
|   80/1000 |      7s |        -38.30629 |  |   0.879551 |   -40.24021 |
|   81/1000 |      7s |        -38.42860 |  |   0.885069 |   -41.94568 |
|   82/1000 |      7s |        -38.34089 |  |   0.888227 |   -42.60172 |
|   83/1000 |      7s |        -38.45229 |  |   0.886908 |   -41.65652 |
|   84/1000 |      7s |        -38.51466 |  |   0.886862 |   -41.42317 |
|   85/1000 |      7s |        -38.38137 |  |   0.886175 |   -41.43575 |
|   86/1000 |      7s |        -38.58325 |  |   0.887995 |   -42.75156 |
|   87/1000 |      7s |        -38.58326 |  |   0.889439 |   -42.30075 |
|   88/1000 |      7s |        -38.60319 |  |   0.889905 |   -41.50245 |
|   89/1000 |      7s |        -38.66505 |  |   0.887765 |   -42.44308 |
|   90/1000 |      7s |        -38.92334 |  |   0.888210 |   -41.95075 |
|   91/1000 |      7s |        -38.80518 |  |   0.887613 |   -42.20661 |
|   92/1000 |      7s |        -38.83496 |  |   0.885030 |   -42.59796 |
|   93/1000 |      7s |        -39.02404 |  |   0.887497 |   -42.76642 |
|   94/1000 |      7s |        -38.98251 |  |   0.888297 |   -43.54707 |
|   95/1000 |      7s |        -39.07401 |  |   0.886976 |   -41.74634 |
|   96/1000 |      7s |        -39.17442 |  |   0.888005 |   -41.90625 |
|   97/1000 |      7s |        -39.03366 |  |   0.885558 |   -41.70263 |
|   98/1000 |      7s |        -39.25060 |  |   0.884860 |   -42.89113 |
|   99/1000 |      7s |        -39.36527 |  |   0.888945 |   -43.74200 |
|  100/1000 |      7s |        -39.33359 |  |   0.889435 |   -42.36310 |
|  101/1000 |      7s |        -39.92777 |  |   0.887303 |   -43.25414 |
|  102/1000 |      7s |        -40.07874 |  |   0.888761 |   -44.32833 |
|  103/1000 |      7s |        -39.98997 |  |   0.890668 |   -43.73923 |
|  104/1000 |      7s |        -40.11643 |  |   0.887950 |   -43.17353 |
|  105/1000 |      7s |        -40.19277 |  |   0.889382 |   -44.27688 |
|  106/1000 |      7s |        -40.30767 |  |   0.888617 |   -44.23629 |
|  107/1000 |      7s |        -40.30584 |  |   0.889307 |   -44.10940 |
|  108/1000 |      7s |        -40.35598 |  |   0.890718 |   -44.35960 |
|  109/1000 |      7s |        -40.33869 |  |   0.889119 |   -43.67729 |
|  110/1000 |      7s |        -40.41093 |  |   0.888995 |   -43.32226 |
|  111/1000 |      7s |        -40.41447 |  |   0.891772 |   -44.74875 |
|  112/1000 |      7s |        -40.45539 |  |   0.889939 |   -44.74949 |
|  113/1000 |      7s |        -40.63613 |  |   0.888211 |   -43.91970 |
|  114/1000 |      7s |        -40.56483 |  |   0.890232 |   -44.88525 |
|  115/1000 |      7s |        -40.68498 |  |   0.889606 |   -44.27820 |
|  116/1000 |      7s |        -40.59287 |  |   0.888895 |   -44.56933 |
|  117/1000 |      7s |        -40.68897 |  |   0.889927 |   -44.87580 |
|  118/1000 |      7s |        -40.76091 |  |   0.890447 |   -43.53159 |
|  119/1000 |      7s |        -40.78073 |  |   0.890829 |   -44.70853 |
|  120/1000 |      7s |        -40.69716 |  |   0.890688 |   -44.78116 |
|  121/1000 |      7s |        -40.86680 |  |   0.889634 |   -44.51368 |
|  122/1000 |      7s |        -40.88003 |  |   0.890794 |   -44.63447 |
|  123/1000 |      7s |        -40.92850 |  |   0.890611 |   -43.65148 |
|  124/1000 |      7s |        -40.83533 |  |   0.889759 |   -44.33850 |
|  125/1000 |      7s |        -40.92911 |  |   0.891686 |   -45.33107 |
|  126/1000 |      7s |        -41.01555 |  |   0.890575 |   -42.95000 |
|  127/1000 |      7s |        -41.04623 |  |   0.891802 |   -45.19737 |
|  128/1000 |      7s |        -41.13211 |  |   0.888202 |   -44.48182 |
|  129/1000 |      7s |        -41.14128 |  |   0.888899 |   -43.87542 |
|  130/1000 |      7s |        -41.13695 |  |   0.889838 |   -44.95028 |
|  131/1000 |      7s |        -41.16711 |  |   0.889834 |   -45.37446 |
|  132/1000 |      7s |        -41.13104 |  |   0.891342 |   -44.39005 |
|  133/1000 |      7s |        -41.19766 |  |   0.890184 |   -45.24857 |
|  134/1000 |      7s |        -41.20947 |  |   0.891276 |   -45.31212 |
|  135/1000 |      7s |        -41.21555 |  |   0.891353 |   -44.96546 |
|  136/1000 |      7s |        -41.28141 |  |   0.891124 |   -45.76059 |
|  137/1000 |      7s |        -41.38966 |  |   0.891040 |   -44.68096 |
|  138/1000 |      7s |        -41.36429 |  |   0.891626 |   -45.88166 |
|  139/1000 |      7s |        -41.00149 |  |   0.891504 |   -45.24432 |
|  140/1000 |      7s |        -41.39973 |  |   0.892647 |   -45.44904 |
|  141/1000 |      7s |        -41.35754 |  |   0.889460 |   -44.74138 |
|  142/1000 |      7s |        -41.41199 |  |   0.890741 |   -45.67786 |
|  143/1000 |      7s |        -41.59634 |  |   0.891635 |   -44.13956 |
|  144/1000 |      7s |        -41.49008 |  |   0.891207 |   -45.17931 |
|  145/1000 |      7s |        -41.50581 |  |   0.889983 |   -45.29646 |
|  146/1000 |      7s |        -41.62437 |  |   0.891412 |   -45.38191 |
|  147/1000 |      7s |        -41.66563 |  |   0.888867 |   -44.96201 |
|  148/1000 |      7s |        -41.68071 |  |   0.891692 |   -45.69535 |
|  149/1000 |      7s |        -41.66849 |  |   0.888754 |   -43.98681 |
|  150/1000 |      7s |        -41.64880 |  |   0.891002 |   -45.72483 |
|  151/1000 |      7s |        -41.75286 |  |   0.889782 |   -44.74241 |
|  152/1000 |      7s |        -41.63580 |  |   0.894064 |   -44.22657 |
|  153/1000 |      7s |        -41.67710 |  |   0.892137 |   -45.18949 |
|  154/1000 |      7s |        -41.70876 |  |   0.893479 |   -45.70374 |
|  155/1000 |      7s |        -41.77071 |  |   0.889890 |   -45.21660 |
|  156/1000 |      7s |        -41.84765 |  |   0.894363 |   -46.45635 |
|  157/1000 |      7s |        -41.82254 |  |   0.891577 |   -45.48942 |
|  158/1000 |      7s |        -41.77441 |  |   0.891484 |   -46.22541 |
|  159/1000 |      7s |        -41.75013 |  |   0.891218 |   -46.20235 |
|  160/1000 |      7s |        -41.88294 |  |   0.890406 |   -46.08848 |
|  161/1000 |      7s |        -41.85648 |  |   0.892130 |   -45.09329 |
|  162/1000 |      7s |        -42.02573 |  |   0.891005 |   -44.70151 |
|  163/1000 |      7s |        -41.93549 |  |   0.892440 |   -46.62503 |
|  164/1000 |      7s |        -41.97636 |  |   0.890336 |   -45.72633 |
|  165/1000 |      7s |        -41.97396 |  |   0.892400 |   -45.54438 |
|  166/1000 |      7s |        -42.00594 |  |   0.890556 |   -45.23228 |
|  167/1000 |      7s |        -42.01109 |  |   0.892379 |   -46.49409 |
|  168/1000 |      7s |        -42.06612 |  |   0.890575 |   -44.44731 |
|  169/1000 |      7s |        -42.09006 |  |   0.892383 |   -46.16937 |
|  170/1000 |      7s |        -42.03246 |  |   0.891886 |   -46.44981 |
|  171/1000 |      7s |        -42.04697 |  |   0.663277 |   -45.46978 |
|  172/1000 |      7s |        -42.14268 |  |   0.890447 |   -44.99618 |
|  173/1000 |      7s |        -42.10226 |  |   0.889633 |   -43.92417 |
|  174/1000 |      7s |        -42.08201 |  |   0.893220 |   -46.05622 |
|  175/1000 |      7s |        -42.14567 |  |   0.891884 |   -46.08570 |
|  176/1000 |      7s |        -42.17103 |  |   0.890983 |   -46.13605 |
|  177/1000 |      7s |        -42.20856 |  |   0.892193 |   -46.29305 |
|  178/1000 |      7s |        -42.30648 |  |   0.890504 |   -46.58401 |
|  179/1000 |      7s |        -42.18855 |  |   0.893245 |   -45.95629 |
|  180/1000 |      7s |        -42.26987 |  |   0.892923 |   -46.26946 |
|  181/1000 |      7s |        -42.30748 |  |   0.892113 |   -46.46735 |
|  182/1000 |      7s |        -42.31377 |  |   0.891962 |   -46.03915 |
|  183/1000 |      7s |        -42.18178 |  |   0.892861 |   -46.80201 |
|  184/1000 |      7s |        -42.33289 |  |   0.891334 |   -46.47435 |
|  185/1000 |      7s |        -42.39669 |  |   0.892413 |   -46.79851 |
|  186/1000 |      7s |        -42.45865 |  |   0.892120 |   -46.23855 |
|  187/1000 |      7s |        -42.45684 |  |   0.891748 |   -46.56783 |
|  188/1000 |      7s |        -42.33477 |  |   0.891278 |   -46.38291 |
|  189/1000 |      7s |        -42.48801 |  |   0.890842 |   -46.43573 |
|  190/1000 |      7s |        -42.48929 |  |   0.893233 |   -46.31748 |
|  191/1000 |      7s |        -42.60087 |  |   0.888418 |   -46.47492 |
|  192/1000 |      7s |        -42.53835 |  |   0.891805 |   -46.26242 |
|  193/1000 |      7s |        -42.45141 |  |   0.891553 |   -45.95807 |
|  194/1000 |      7s |        -42.53726 |  |   0.893946 |   -46.24551 |
|  195/1000 |      7s |        -42.53147 |  |   0.889140 |   -45.54939 |
|  196/1000 |      7s |        -42.55991 |  |   0.891065 |   -46.51855 |
|  197/1000 |      7s |        -42.59117 |  |   0.890843 |   -46.98079 |
|  198/1000 |      7s |        -42.58389 |  |   0.889472 |   -46.07231 |
|  199/1000 |      7s |        -42.59833 |  |   0.891530 |   -46.73222 |
|  200/1000 |      7s |        -42.62517 |  |   0.891806 |   -46.58409 |
|  201/1000 |      7s |        -43.09333 |  |   0.892086 |   -46.49158 |
|  202/1000 |      7s |        -43.08228 |  |   0.891992 |   -46.58058 |
|  203/1000 |      7s |        -43.11378 |  |   0.892004 |   -47.20729 |
|  204/1000 |      7s |        -43.10887 |  |   0.891425 |   -46.84978 |
|  205/1000 |      7s |        -43.12512 |  |   0.891572 |   -47.52149 |
|  206/1000 |      7s |        -43.17232 |  |   0.890660 |   -46.96227 |
|  207/1000 |      7s |        -43.21638 |  |   0.893371 |   -46.88629 |
|  208/1000 |      7s |        -43.26470 |  |   0.891174 |   -47.28303 |
|  209/1000 |      7s |        -43.24942 |  |   0.890760 |   -47.18842 |
|  210/1000 |      7s |        -43.23181 |  |   0.890784 |   -46.87296 |
|  211/1000 |      7s |        -43.23147 |  |   0.893306 |   -47.58987 |
|  212/1000 |      7s |        -43.29781 |  |   0.892287 |   -46.98399 |
|  213/1000 |      7s |        -43.24214 |  |   0.891724 |   -47.36696 |
|  214/1000 |      7s |        -43.31125 |  |   0.891246 |   -47.14428 |
|  215/1000 |      7s |        -43.42466 |  |   0.890366 |   -47.44642 |
|  216/1000 |      7s |        -43.29813 |  |   0.891822 |   -47.72632 |
|  217/1000 |      7s |        -43.37482 |  |   0.891595 |   -47.24534 |
|  218/1000 |      7s |        -43.33430 |  |   0.891273 |   -47.61153 |
|  219/1000 |      7s |        -43.50474 |  |   0.892337 |   -47.97236 |
|  220/1000 |      7s |        -43.40226 |  |   0.891290 |   -47.16462 |
|  221/1000 |      7s |        -43.44736 |  |   0.892600 |   -47.77769 |
|  222/1000 |      7s |        -43.45269 |  |   0.889416 |   -47.14382 |
|  223/1000 |      7s |        -43.49464 |  |   0.891688 |   -47.09287 |
|  224/1000 |      7s |        -43.53724 |  |   0.892944 |   -47.85088 |
|  225/1000 |      7s |        -43.45190 |  |   0.893645 |   -47.43658 |
|  226/1000 |      7s |        -43.48841 |  |   0.892292 |   -46.96505 |
|  227/1000 |      7s |        -43.48647 |  |   0.892689 |   -47.09370 |
|  228/1000 |      7s |        -43.57638 |  |   0.891881 |   -47.69125 |
|  229/1000 |      7s |        -43.48693 |  |   0.891105 |   -47.73733 |
|  230/1000 |      7s |        -43.55136 |  |   0.891771 |   -47.90966 |
|  231/1000 |      7s |        -43.44082 |  |   0.891064 |   -47.62769 |
|  232/1000 |      7s |        -43.52282 |  |   0.892412 |   -47.95037 |
|  233/1000 |      7s |        -43.60851 |  |   0.891546 |   -47.83993 |
|  234/1000 |      7s |        -42.81500 |  |   0.891661 |   -47.56944 |
|  235/1000 |      7s |        -43.63111 |  |   0.891690 |   -48.11146 |
|  236/1000 |      7s |        -43.63034 |  |   0.892018 |   -47.41811 |
|  237/1000 |      7s |        -43.66906 |  |   0.892760 |   -47.20905 |
|  238/1000 |      7s |        -43.65356 |  |   0.890863 |   -47.98013 |
|  239/1000 |      7s |        -43.65108 |  |   0.893022 |   -46.99730 |
|  240/1000 |      7s |        -43.66305 |  |   0.892522 |   -47.75535 |
|  241/1000 |      7s |        -43.72881 |  |   0.891811 |   -46.98131 |
|  242/1000 |      7s |        -43.74218 |  |   0.892477 |   -47.94634 |
|  243/1000 |      7s |        -43.73863 |  |   0.892608 |   -47.86688 |
|  244/1000 |      7s |        -43.74879 |  |   0.890878 |   -48.01338 |
|  245/1000 |      7s |        -43.76692 |  |   0.892226 |   -48.06365 |
|  246/1000 |      7s |        -43.76826 |  |   0.892357 |   -47.91263 |
|  247/1000 |      7s |        -43.81501 |  |   0.893037 |   -47.99608 |
|  248/1000 |      7s |        -43.72818 |  |   0.893361 |   -47.90364 |
|  249/1000 |      7s |        -43.76376 |  |   0.893511 |   -48.01184 |
|  250/1000 |      7s |        -43.82861 |  |   0.892259 |   -47.54832 |
|  251/1000 |      7s |        -43.75403 |  |   0.892513 |   -48.09123 |
|  252/1000 |      7s |        -43.87696 |  |   0.893362 |   -47.59573 |
|  253/1000 |      7s |        -43.80606 |  |   0.891338 |   -47.87164 |
|  254/1000 |      7s |        -43.87488 |  |   0.891155 |   -48.22260 |
|  255/1000 |      7s |        -43.81472 |  |   0.889916 |   -48.23799 |
|  256/1000 |      7s |        -43.89753 |  |   0.892166 |   -47.77082 |
|  257/1000 |      7s |        -43.86478 |  |   0.891334 |   -47.57510 |
|  258/1000 |      7s |        -43.84262 |  |   0.892458 |   -47.49860 |
|  259/1000 |      7s |        -43.82288 |  |   0.892584 |   -48.27414 |
|  260/1000 |      7s |        -43.95330 |  |   0.892508 |   -48.18238 |
|  261/1000 |      7s |        -43.93414 |  |   0.892322 |   -48.12681 |
|  262/1000 |      7s |        -43.90282 |  |   0.892017 |   -48.19006 |
|  263/1000 |      7s |        -44.00092 |  |   0.892692 |   -48.29803 |
|  264/1000 |      7s |        -44.02687 |  |   0.892118 |   -48.02202 |
|  265/1000 |      7s |        -44.04740 |  |   0.892489 |   -47.91132 |
|  266/1000 |      7s |        -43.99074 |  |   0.890993 |   -48.12484 |
|  267/1000 |      7s |        -44.01311 |  |   0.892167 |   -48.29653 |
|  268/1000 |      7s |        -43.96637 |  |   0.891718 |   -48.31388 |
|  269/1000 |      7s |        -44.03070 |  |   0.891858 |   -47.40337 |
|  270/1000 |      7s |        -44.02649 |  |   0.891185 |   -47.95789 |
|  271/1000 |      7s |        -44.04428 |  |   0.892894 |   -48.44464 |
|  272/1000 |      7s |        -44.06286 |  |   0.893234 |   -48.30536 |
|  273/1000 |      7s |        -44.04702 |  |   0.892615 |   -48.17748 |
|  274/1000 |      7s |        -44.08412 |  |   0.892776 |   -48.09116 |
|  275/1000 |      7s |        -44.11788 |  |   0.890650 |   -47.80921 |
|  276/1000 |      7s |        -44.05706 |  |   0.893071 |   -48.44097 |
|  277/1000 |      7s |        -44.12399 |  |   0.892255 |   -48.18564 |
|  278/1000 |      7s |        -44.09782 |  |   0.890944 |   -48.42077 |
|  279/1000 |      7s |        -44.13093 |  |   0.890477 |   -48.45320 |
|  280/1000 |      7s |        -44.09570 |  |   0.892040 |   -47.93235 |
|  281/1000 |      7s |        -44.15807 |  |   0.891596 |   -48.30619 |
|  282/1000 |      7s |        -44.12692 |  |   0.890565 |   -48.02391 |
|  283/1000 |      7s |        -44.15917 |  |   0.892922 |   -48.13328 |
|  284/1000 |      7s |        -44.12379 |  |   0.892937 |   -48.37811 |
|  285/1000 |      7s |        -44.18154 |  |   0.894251 |   -48.43053 |
|  286/1000 |      7s |        -44.19860 |  |   0.891919 |   -48.06317 |
|  287/1000 |      7s |        -44.20267 |  |   0.892767 |   -48.14381 |
|  288/1000 |      7s |        -44.20603 |  |   0.892391 |   -48.44549 |
|  289/1000 |      7s |        -44.17179 |  |   0.892769 |   -48.12796 |
|  290/1000 |      7s |        -44.21325 |  |   0.891145 |   -48.49407 |
|  291/1000 |      7s |        -44.15310 |  |   0.892701 |   -47.79955 |
|  292/1000 |      7s |        -44.24715 |  |   0.891330 |   -48.55466 |
|  293/1000 |      7s |        -44.30729 |  |   0.890682 |   -48.76607 |
|  294/1000 |      7s |        -44.23046 |  |   0.891242 |   -48.24572 |
|  295/1000 |      7s |        -44.27752 |  |   0.892227 |   -48.41125 |
|  296/1000 |      7s |        -44.30867 |  |   0.891846 |   -48.12024 |
|  297/1000 |      7s |        -44.24897 |  |   0.891200 |   -48.04603 |
|  298/1000 |      7s |        -44.35606 |  |   0.893929 |   -48.26702 |
|  299/1000 |      7s |        -44.28293 |  |   0.893032 |   -48.60901 |
|  300/1000 |      7s |        -44.35085 |  |   0.891888 |   -47.82850 |
|  301/1000 |      7s |        -44.62310 |  |   0.892123 |   -48.94958 |
|  302/1000 |      7s |        -44.68826 |  |   0.892344 |   -48.90569 |
|  303/1000 |      7s |        -44.69166 |  |   0.891189 |   -48.80549 |
|  304/1000 |      7s |        -44.65523 |  |   0.892634 |   -48.89754 |
|  305/1000 |      7s |        -44.71110 |  |   0.892256 |   -48.87800 |
|  306/1000 |      7s |        -44.72110 |  |   0.893215 |   -49.07221 |
|  307/1000 |      7s |        -44.73979 |  |   0.892084 |   -48.96645 |
|  308/1000 |      7s |        -44.74266 |  |   0.892412 |   -48.53624 |
|  309/1000 |      7s |        -44.73487 |  |   0.892617 |   -48.83328 |
|  310/1000 |      7s |        -44.78765 |  |   0.890463 |   -48.76282 |
|  311/1000 |      7s |        -44.74633 |  |   0.893089 |   -49.18630 |
|  312/1000 |      7s |        -44.80342 |  |   0.893048 |   -49.02128 |
|  313/1000 |      7s |        -44.75974 |  |   0.892422 |   -48.89944 |
|  314/1000 |      7s |        -44.83248 |  |   0.894905 |   -49.11861 |
|  315/1000 |      7s |        -44.88426 |  |   0.892817 |   -48.85761 |
|  316/1000 |      7s |        -44.87930 |  |   0.892967 |   -48.89230 |
|  317/1000 |      7s |        -44.83619 |  |   0.893331 |   -49.08108 |
|  318/1000 |      7s |        -44.84563 |  |   0.892277 |   -48.79556 |
|  319/1000 |      7s |        -44.81282 |  |   0.891627 |   -48.94310 |
|  320/1000 |      7s |        -44.88747 |  |   0.892784 |   -49.17479 |
|  321/1000 |      7s |        -44.89981 |  |   0.891694 |   -49.17281 |
|  322/1000 |      7s |        -44.84280 |  |   0.891833 |   -49.02580 |
|  323/1000 |      7s |        -44.88699 |  |   0.892568 |   -49.18104 |
|  324/1000 |      7s |        -44.91774 |  |   0.892280 |   -48.89656 |
|  325/1000 |      7s |        -44.90030 |  |   0.892784 |   -48.67641 |
|  326/1000 |      7s |        -44.90050 |  |   0.894472 |   -49.22272 |
|  327/1000 |      7s |        -44.93083 |  |   0.892980 |   -49.29222 |
|  328/1000 |      7s |        -44.89528 |  |   0.891336 |   -49.20303 |
|  329/1000 |      7s |        -44.95931 |  |   0.891843 |   -48.59009 |
|  330/1000 |      7s |        -44.97953 |  |   0.892247 |   -48.50868 |
|  331/1000 |      7s |        -44.92576 |  |   0.891826 |   -49.10422 |
|  332/1000 |      7s |        -44.91807 |  |   0.891991 |   -48.87063 |
|  333/1000 |      7s |        -44.95731 |  |   0.891657 |   -48.70595 |
|  334/1000 |      7s |        -45.01848 |  |   0.891498 |   -49.13628 |
|  335/1000 |      7s |        -44.94812 |  |   0.891301 |   -48.99490 |
|  336/1000 |      7s |        -45.00886 |  |   0.891649 |   -49.37207 |
|  337/1000 |      7s |        -45.08610 |  |   0.892949 |   -49.11603 |
|  338/1000 |      7s |        -44.95507 |  |   0.892517 |   -49.45754 |
|  339/1000 |      7s |        -45.04079 |  |   0.892597 |   -48.47665 |
