Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  6
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  300
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.96
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   47/1000 |      2s |        -20.10713 |  |   0.710688 |    -5.38496 |
|   48/1000 |      2s |        -20.97836 |  |   0.725971 |   -24.41631 |
|   49/1000 |      2s |        -21.47521 |  |   0.724431 |   -23.87751 |
|   50/1000 |      2s |        -21.52452 |  |   0.738012 |   -25.22902 |
|   51/1000 |      2s |        -21.55364 |  |   0.736951 |   -25.50394 |
|   52/1000 |      2s |        -22.42904 |  |   0.727351 |   -22.59060 |
|   53/1000 |      2s |        -18.25229 |  |   0.673701 |    -8.00296 |
|   54/1000 |      2s |        -18.43702 |  |   0.739218 |   -24.18738 |
|   55/1000 |      2s |        -22.33898 |  |   0.743815 |   -25.39644 |
|   56/1000 |      2s |        -22.50474 |  |   0.737539 |   -17.58425 |
|   57/1000 |      2s |        -23.23802 |  |   0.745601 |   -26.16743 |
|   58/1000 |      2s |        -23.11566 |  |   0.753158 |   -25.67371 |
|   59/1000 |      2s |        -22.68209 |  |   0.748591 |   -26.13928 |
|   60/1000 |      2s |        -23.34191 |  |   0.753100 |   -26.18220 |
|   61/1000 |      2s |        -23.49761 |  |   0.756371 |   -25.86095 |
|   62/1000 |      2s |        -23.07240 |  |   0.754376 |   -26.42313 |
|   63/1000 |      2s |        -22.59978 |  |   0.759663 |   -26.92486 |
|   64/1000 |      2s |        -23.61791 |  |   0.759740 |   -26.69085 |
|   65/1000 |      2s |        -23.95896 |  |   0.760184 |   -27.07482 |
|   66/1000 |      2s |        -24.04307 |  |   0.758870 |   -26.98464 |
|   67/1000 |      2s |        -24.99590 |  |   0.763690 |   -27.97778 |
|   68/1000 |      2s |        -24.23778 |  |   0.762501 |   -26.75941 |
|   69/1000 |      2s |        -24.57535 |  |   0.762797 |   -28.35260 |
|   70/1000 |      2s |        -23.42474 |  |   0.756268 |   -25.30609 |
|   71/1000 |      2s |        -24.26922 |  |   0.761767 |   -25.61697 |
|   72/1000 |      2s |        -23.94648 |  |   0.767580 |   -26.79046 |
|   73/1000 |      2s |        -25.04492 |  |   0.768381 |   -28.43047 |
|   74/1000 |      2s |        -23.40915 |  |   0.767223 |   -26.75600 |
|   75/1000 |      2s |        -24.96423 |  |   0.764089 |   -28.36112 |
|   76/1000 |      2s |        -24.75322 |  |   0.771024 |   -28.02327 |
|   77/1000 |      2s |        -25.04609 |  |   0.772212 |   -27.11251 |
|   78/1000 |      2s |        -25.24882 |  |   0.758428 |   -25.09679 |
|   79/1000 |      2s |        -25.36574 |  |   0.777365 |   -29.45126 |
|   80/1000 |      2s |        -25.23153 |  |   0.770982 |   -24.38938 |
|   81/1000 |      2s |        -25.85908 |  |   0.777811 |   -29.61165 |
|   82/1000 |      2s |        -25.88558 |  |   0.763572 |   -26.20912 |
|   83/1000 |      2s |        -25.45878 |  |   0.777520 |   -28.02209 |
|   84/1000 |      2s |        -26.08363 |  |   0.777831 |   -29.21709 |
|   85/1000 |      2s |        -25.33401 |  |   0.771211 |   -26.75332 |
|   86/1000 |      2s |        -24.82184 |  |   0.780911 |   -29.30259 |
|   87/1000 |      2s |        -26.34065 |  |   0.769716 |   -22.99667 |
|   88/1000 |      2s |        -26.46014 |  |   0.777343 |   -29.36287 |
|   89/1000 |      2s |        -26.51886 |  |   0.780753 |   -27.98555 |
|   90/1000 |      2s |        -26.28085 |  |   0.774817 |   -27.24649 |
|   91/1000 |      2s |        -26.07193 |  |   0.779383 |   -29.44455 |
|   92/1000 |      2s |        -26.07254 |  |   0.776041 |   -27.23164 |
|   93/1000 |      2s |        -27.02553 |  |   0.777602 |   -29.59407 |
|   94/1000 |      2s |        -26.95274 |  |   0.783621 |   -29.69247 |
|   95/1000 |      2s |        -23.66571 |  |   0.794288 |   -30.05358 |
|   96/1000 |      2s |        -26.25491 |  |   0.778394 |   -24.73688 |
|   97/1000 |      2s |        -27.10597 |  |   0.763507 |   -22.81706 |
|   98/1000 |      2s |        -26.21931 |  |   0.783557 |   -29.81971 |
|   99/1000 |      2s |        -26.34672 |  |   0.792194 |   -30.96952 |
|  100/1000 |      2s |        -27.00348 |  |   0.786962 |   -30.00268 |
|  101/1000 |      2s |        -27.53666 |  |   0.784652 |   -31.12402 |
|  102/1000 |      2s |        -28.17456 |  |   0.783438 |   -29.26166 |
|  103/1000 |      2s |        -28.14495 |  |   0.784521 |   -30.29309 |
|  104/1000 |      2s |        -28.33521 |  |   0.785224 |   -29.72663 |
|  105/1000 |      2s |        -27.94605 |  |   0.790418 |   -31.24916 |
|  106/1000 |      2s |        -28.53890 |  |   0.784896 |   -30.07840 |
|  107/1000 |      2s |        -28.38909 |  |   0.788013 |   -31.83733 |
|  108/1000 |      2s |        -27.79449 |  |   0.792956 |   -31.91240 |
|  109/1000 |      2s |        -28.41493 |  |   0.789354 |   -30.90273 |
|  110/1000 |      2s |        -28.83857 |  |   0.790325 |   -30.93514 |
|  111/1000 |      2s |        -28.48483 |  |   0.785688 |   -26.83094 |
|  112/1000 |      2s |        -28.07871 |  |   0.793250 |   -30.91740 |
|  113/1000 |      2s |        -29.02179 |  |   0.792282 |   -30.68475 |
|  114/1000 |      2s |        -29.15955 |  |   0.793254 |   -32.50412 |
|  115/1000 |      2s |        -28.88538 |  |   0.797310 |   -32.81448 |
|  116/1000 |      2s |        -29.13314 |  |   0.788353 |   -30.31316 |
|  117/1000 |      2s |        -29.14486 |  |   0.792852 |   -31.55077 |
|  118/1000 |      2s |        -29.58909 |  |   0.792509 |   -30.95402 |
|  119/1000 |      2s |        -28.57693 |  |   0.796774 |   -32.23397 |
|  120/1000 |      2s |        -29.28864 |  |   0.799919 |   -32.45035 |
|  121/1000 |      2s |        -27.44292 |  |   0.798040 |   -32.27162 |
|  122/1000 |      2s |        -29.12847 |  |   0.797808 |   -31.88943 |
|  123/1000 |      2s |        -29.55092 |  |   0.788637 |   -27.25997 |
|  124/1000 |      2s |        -29.29043 |  |   0.803053 |   -33.24364 |
|  125/1000 |      2s |        -29.20067 |  |   0.801462 |   -33.37208 |
|  126/1000 |      2s |        -29.87580 |  |   0.798989 |   -31.66947 |
|  127/1000 |      2s |        -29.74318 |  |   0.803763 |   -33.02266 |
|  128/1000 |      2s |        -29.36984 |  |   0.806524 |   -32.39389 |
|  129/1000 |      2s |        -30.00596 |  |   0.800642 |   -32.71801 |
|  130/1000 |      2s |        -27.74946 |  |   0.805358 |   -31.23751 |
|  131/1000 |      2s |        -29.59293 |  |   0.802873 |   -31.11486 |
|  132/1000 |      2s |        -30.08426 |  |   0.803445 |   -31.76658 |
|  133/1000 |      2s |        -29.85843 |  |   0.805430 |   -28.68867 |
|  134/1000 |      2s |        -30.21239 |  |   0.806965 |   -33.94729 |
|  135/1000 |      2s |        -29.76811 |  |   0.807797 |   -32.06713 |
|  136/1000 |      2s |        -30.16286 |  |   0.807617 |   -33.18793 |
|  137/1000 |      2s |        -30.06072 |  |   0.807029 |   -31.46604 |
|  138/1000 |      2s |        -29.54726 |  |   0.811243 |   -33.25948 |
|  139/1000 |      2s |        -29.91522 |  |   0.798405 |   -28.74130 |
|  140/1000 |      2s |        -30.09855 |  |   0.809570 |   -31.47194 |
|  141/1000 |      2s |        -30.37368 |  |   0.811769 |   -31.99118 |
|  142/1000 |      2s |        -30.58266 |  |   0.810663 |   -33.19874 |
|  143/1000 |      2s |        -30.55415 |  |   0.479296 |   -31.21999 |
|  144/1000 |      2s |        -30.60323 |  |   0.805390 |   -31.09863 |
|  145/1000 |      2s |        -30.28060 |  |   0.808727 |   -32.09391 |
|  146/1000 |      2s |        -30.44796 |  |   0.811604 |   -33.49863 |
|  147/1000 |      2s |        -30.74333 |  |   0.811012 |   -30.94897 |
|  148/1000 |      2s |        -30.30024 |  |   0.812534 |   -34.31323 |
|  149/1000 |      2s |        -30.50401 |  |   0.810023 |   -32.54720 |
|  150/1000 |      2s |        -31.13020 |  |   0.815310 |   -34.55825 |
|  151/1000 |      2s |        -31.13846 |  |   0.816006 |   -34.65863 |
|  152/1000 |      2s |        -30.86071 |  |   0.810949 |   -34.04993 |
|  153/1000 |      2s |        -30.68754 |  |   0.811559 |   -32.15909 |
|  154/1000 |      2s |        -31.06593 |  |   0.817253 |   -32.73348 |
|  155/1000 |      2s |        -31.23039 |  |   0.821827 |   -34.85360 |
|  156/1000 |      2s |        -31.18023 |  |   0.819494 |   -33.91810 |
|  157/1000 |      2s |        -31.04238 |  |   0.818179 |   -31.79793 |
|  158/1000 |      2s |        -31.09426 |  |   0.821476 |   -34.11024 |
|  159/1000 |      2s |        -31.26851 |  |   0.823578 |   -35.16662 |
|  160/1000 |      2s |        -31.10009 |  |   0.823712 |   -34.38947 |
|  161/1000 |      2s |        -31.05397 |  |   0.820816 |   -34.06255 |
|  162/1000 |      2s |        -31.10250 |  |   0.827015 |   -34.79717 |
|  163/1000 |      2s |        -31.50870 |  |   0.824999 |   -34.08489 |
|  164/1000 |      2s |        -31.37548 |  |   0.828966 |   -35.24377 |
|  165/1000 |      2s |        -31.53421 |  |   0.828451 |   -34.83193 |
|  166/1000 |      2s |        -31.77389 |  |   0.823689 |   -33.56223 |
|  167/1000 |      2s |        -31.30683 |  |   0.822030 |   -31.54479 |
|  168/1000 |      2s |        -31.28217 |  |   0.826424 |   -34.66409 |
|  169/1000 |      2s |        -31.55329 |  |   0.827351 |   -34.33471 |
|  170/1000 |      2s |        -31.40098 |  |   0.825186 |   -34.03780 |
|  171/1000 |      2s |        -32.19449 |  |   0.825334 |   -34.28804 |
|  172/1000 |      2s |        -31.77131 |  |   0.828329 |   -33.50668 |
|  173/1000 |      2s |        -31.93239 |  |   0.826333 |   -32.96090 |
|  174/1000 |      2s |        -30.73085 |  |   0.831499 |   -30.61403 |
|  175/1000 |      2s |        -31.53544 |  |   0.831734 |   -34.45981 |
|  176/1000 |      2s |        -31.82742 |  |   0.830580 |   -35.64276 |
|  177/1000 |      2s |        -32.05482 |  |   0.833083 |   -35.76818 |
|  178/1000 |      2s |        -31.96198 |  |   0.836135 |   -35.83456 |
|  179/1000 |      2s |        -32.24006 |  |   0.834822 |   -34.90890 |
|  180/1000 |      2s |        -32.14147 |  |   0.830868 |   -32.83107 |
|  181/1000 |      2s |        -31.76425 |  |   0.835806 |   -33.66420 |
|  182/1000 |      2s |        -32.40214 |  |   0.838419 |   -35.29323 |
|  183/1000 |      2s |        -32.50935 |  |   0.841405 |   -36.10548 |
|  184/1000 |      2s |        -32.13395 |  |   0.832084 |   -34.83135 |
|  185/1000 |      2s |        -32.10405 |  |   0.840356 |   -35.15754 |
|  186/1000 |      2s |        -32.36241 |  |   0.837335 |   -34.19215 |
|  187/1000 |      2s |        -32.05107 |  |   0.842354 |   -35.31807 |
|  188/1000 |      2s |        -32.19329 |  |   0.841902 |   -34.90093 |
|  189/1000 |      2s |        -32.24434 |  |   0.839428 |   -35.30743 |
|  190/1000 |      2s |        -32.20561 |  |   0.840532 |   -33.62512 |
|  191/1000 |      2s |        -32.74408 |  |   0.840203 |   -36.15497 |
|  192/1000 |      2s |        -32.29875 |  |   0.830960 |   -34.35621 |
|  193/1000 |      2s |        -32.35715 |  |   0.844100 |   -35.63272 |
|  194/1000 |      2s |        -32.66619 |  |   0.847419 |   -35.66886 |
|  195/1000 |      2s |        -32.49713 |  |   0.829595 |   -32.68038 |
|  196/1000 |      2s |        -32.37964 |  |   0.843287 |   -36.54569 |
|  197/1000 |      2s |        -31.65911 |  |   0.846426 |   -35.69401 |
|  198/1000 |      2s |        -32.81448 |  |   0.843025 |   -34.12076 |
|  199/1000 |      2s |        -32.33404 |  |   0.840543 |   -33.43642 |
|  200/1000 |      2s |        -32.40282 |  |   0.845819 |   -35.61842 |
|  201/1000 |      2s |        -33.46174 |  |   0.850279 |   -36.41046 |
|  202/1000 |      2s |        -33.70324 |  |   0.845266 |   -36.08470 |
|  203/1000 |      2s |        -33.64265 |  |   0.846293 |   -36.54252 |
|  204/1000 |      2s |        -33.48581 |  |   0.846454 |   -36.41796 |
|  205/1000 |      2s |        -33.84745 |  |   0.849219 |   -36.85250 |
|  206/1000 |      2s |        -33.94131 |  |   0.852777 |   -37.20444 |
|  207/1000 |      2s |        -33.66177 |  |   0.852425 |   -36.83499 |
|  208/1000 |      2s |        -33.78754 |  |   0.854144 |   -36.81120 |
|  209/1000 |      2s |        -33.76885 |  |   0.849440 |   -36.46159 |
|  210/1000 |      2s |        -33.98203 |  |   0.853169 |   -36.94179 |
|  211/1000 |      2s |        -33.85491 |  |   0.855102 |   -36.87315 |
|  212/1000 |      2s |        -33.73451 |  |   0.854814 |   -35.30259 |
|  213/1000 |      2s |        -33.57244 |  |   0.850980 |   -36.47598 |
|  214/1000 |      2s |        -34.04943 |  |   0.853369 |   -36.42533 |
|  215/1000 |      2s |        -33.71296 |  |   0.852350 |   -37.30601 |
|  216/1000 |      2s |        -34.25255 |  |   0.853273 |   -37.10262 |
|  217/1000 |      2s |        -33.87743 |  |   0.851553 |   -36.37288 |
|  218/1000 |      2s |        -34.08867 |  |   0.856323 |   -37.22437 |
|  219/1000 |      2s |        -34.04451 |  |   0.848819 |   -36.78175 |
|  220/1000 |      2s |        -33.91923 |  |   0.859834 |   -37.12318 |
|  221/1000 |      2s |        -34.35291 |  |   0.473056 |   -34.95258 |
|  222/1000 |      2s |        -34.24920 |  |   0.854724 |   -37.56830 |
|  223/1000 |      2s |        -34.16286 |  |   0.860063 |   -37.94629 |
|  224/1000 |      2s |        -34.04609 |  |   0.854086 |   -36.43052 |
|  225/1000 |      2s |        -34.43037 |  |   0.851733 |   -36.45998 |
|  226/1000 |      2s |        -34.01446 |  |   0.859060 |   -37.73916 |
|  227/1000 |      2s |        -34.35468 |  |   0.855341 |   -36.68888 |
|  228/1000 |      2s |        -34.30204 |  |   0.860607 |   -37.74262 |
|  229/1000 |      2s |        -34.34758 |  |   0.859887 |   -37.56817 |
|  230/1000 |      2s |        -34.33730 |  |   0.858237 |   -37.17402 |
|  231/1000 |      2s |        -34.32467 |  |   0.863232 |   -37.50835 |
|  232/1000 |      2s |        -34.46078 |  |   0.857977 |   -36.89052 |
|  233/1000 |      2s |        -34.31015 |  |   0.857935 |   -36.91142 |
|  234/1000 |      2s |        -34.16783 |  |   0.864877 |   -36.94000 |
|  235/1000 |      2s |        -34.41333 |  |   0.861491 |   -36.65465 |
|  236/1000 |      2s |        -34.51479 |  |   0.862408 |   -36.78198 |
|  237/1000 |      2s |        -34.75163 |  |   0.858352 |   -36.82676 |
|  238/1000 |      2s |        -34.54165 |  |   0.865447 |   -38.08413 |
|  239/1000 |      2s |        -34.60875 |  |   0.866849 |   -38.36126 |
|  240/1000 |      2s |        -34.51343 |  |   0.857126 |   -35.16282 |
|  241/1000 |      2s |        -34.64972 |  |   0.865559 |   -37.71997 |
|  242/1000 |      2s |        -34.98048 |  |   0.866140 |   -38.16034 |
|  243/1000 |      2s |        -34.81208 |  |   0.860557 |   -36.94686 |
|  244/1000 |      2s |        -34.40613 |  |   0.864371 |   -37.85130 |
|  245/1000 |      2s |        -34.09725 |  |   0.865156 |   -36.92269 |
|  246/1000 |      2s |        -34.83062 |  |   0.868038 |   -36.95716 |
|  247/1000 |      2s |        -34.77101 |  |   0.863005 |   -37.59187 |
|  248/1000 |      2s |        -34.85866 |  |   0.864459 |   -38.09874 |
|  249/1000 |      2s |        -34.87875 |  |   0.865382 |   -36.59782 |
|  250/1000 |      2s |        -34.85300 |  |   0.863809 |   -38.02296 |
|  251/1000 |      2s |        -34.92778 |  |   0.867748 |   -38.17127 |
|  252/1000 |      2s |        -34.74350 |  |   0.868066 |   -38.35868 |
|  253/1000 |      2s |        -35.22568 |  |   0.865144 |   -38.16782 |
|  254/1000 |      2s |        -34.99693 |  |   0.868769 |   -37.12520 |
|  255/1000 |      2s |        -35.16745 |  |   0.868187 |   -38.01073 |
|  256/1000 |      2s |        -35.13405 |  |   0.863420 |   -38.27801 |
|  257/1000 |      2s |        -35.29533 |  |   0.866502 |   -38.36394 |
|  258/1000 |      2s |        -34.95573 |  |   0.847731 |   -35.78124 |
|  259/1000 |      2s |        -35.03687 |  |   0.859371 |   -34.88806 |
|  260/1000 |      2s |        -34.83394 |  |   0.868979 |   -37.63689 |
|  261/1000 |      2s |        -34.99720 |  |   0.869985 |   -38.62102 |
|  262/1000 |      2s |        -35.19281 |  |   0.866126 |   -38.11613 |
|  263/1000 |      2s |        -35.01136 |  |   0.871128 |   -38.45392 |
|  264/1000 |      2s |        -35.21901 |  |   0.865912 |   -36.85916 |
|  265/1000 |      2s |        -35.42999 |  |   0.868789 |   -39.13949 |
|  266/1000 |      2s |        -34.91315 |  |   0.871276 |   -39.00298 |
|  267/1000 |      2s |        -35.53090 |  |   0.866237 |   -37.22907 |
|  268/1000 |      2s |        -35.16967 |  |   0.868475 |   -38.54599 |
|  269/1000 |      2s |        -35.02374 |  |   0.867374 |   -36.24088 |
|  270/1000 |      2s |        -35.10986 |  |   0.869407 |   -37.45052 |
|  271/1000 |      2s |        -35.37168 |  |   0.871881 |   -39.19057 |
|  272/1000 |      2s |        -35.28497 |  |   0.864141 |   -38.08885 |
|  273/1000 |      2s |        -35.27138 |  |   0.872491 |   -38.06768 |
|  274/1000 |      2s |        -35.35181 |  |   0.873008 |   -36.84517 |
|  275/1000 |      2s |        -35.08761 |  |   0.870276 |   -39.00936 |
|  276/1000 |      2s |        -35.55685 |  |   0.871434 |   -39.03527 |
|  277/1000 |      2s |        -35.43656 |  |   0.872001 |   -39.13051 |
|  278/1000 |      2s |        -35.64344 |  |   0.871000 |   -38.33749 |
|  279/1000 |      2s |        -35.34316 |  |   0.872865 |   -39.43296 |
|  280/1000 |      2s |        -35.79577 |  |   0.875821 |   -39.75446 |
|  281/1000 |      2s |        -35.70843 |  |   0.872453 |   -39.18669 |
|  282/1000 |      2s |        -35.60974 |  |   0.873189 |   -39.07667 |
|  283/1000 |      2s |        -35.66875 |  |   0.868113 |   -38.86480 |
|  284/1000 |      2s |        -35.83694 |  |   0.873697 |   -38.88501 |
|  285/1000 |      2s |        -35.66331 |  |   0.871489 |   -37.69034 |
|  286/1000 |      2s |        -35.40449 |  |   0.872575 |   -38.96757 |
|  287/1000 |      2s |        -35.78624 |  |   0.874503 |   -39.18760 |
|  288/1000 |      2s |        -35.70309 |  |   0.869086 |   -36.10367 |
|  289/1000 |      2s |        -35.47092 |  |   0.874183 |   -37.89336 |
|  290/1000 |      2s |        -35.51500 |  |   0.873900 |   -38.84146 |
|  291/1000 |      2s |        -35.78174 |  |   0.875905 |   -39.44782 |
|  292/1000 |      2s |        -35.73711 |  |   0.870793 |   -38.63323 |
|  293/1000 |      2s |        -35.51813 |  |   0.874207 |   -39.46038 |
|  294/1000 |      2s |        -35.79995 |  |   0.872880 |   -37.77580 |
|  295/1000 |      2s |        -35.76013 |  |   0.875307 |   -39.07778 |
|  296/1000 |      2s |        -36.00191 |  |   0.871013 |   -35.72658 |
|  297/1000 |      2s |        -35.57733 |  |   0.874977 |   -39.27419 |
|  298/1000 |      2s |        -35.61953 |  |   0.876286 |   -39.23775 |
|  299/1000 |      2s |        -35.51037 |  |   0.876057 |   -39.82123 |
|  300/1000 |      2s |        -35.87336 |  |   0.866923 |   -37.95425 |
|  301/1000 |      2s |        -36.44657 |  |   0.875030 |   -40.20233 |
|  302/1000 |      2s |        -36.51435 |  |   0.873760 |   -39.41092 |
|  303/1000 |      2s |        -36.37794 |  |   0.872912 |   -39.74487 |
|  304/1000 |      2s |        -36.45109 |  |   0.876682 |   -39.46664 |
|  305/1000 |      2s |        -36.67147 |  |   0.873613 |   -38.54013 |
|  306/1000 |      2s |        -36.65379 |  |   0.877695 |   -40.27618 |
|  307/1000 |      2s |        -36.65385 |  |   0.875910 |   -38.76609 |
|  308/1000 |      2s |        -36.50096 |  |   0.876154 |   -39.39786 |
|  309/1000 |      2s |        -36.81293 |  |   0.872938 |   -40.06779 |
|  310/1000 |      2s |        -36.90952 |  |   0.876175 |   -39.65878 |
|  311/1000 |      2s |        -36.72643 |  |   0.878889 |   -39.69962 |
|  312/1000 |      2s |        -36.46210 |  |   0.877806 |   -40.02806 |
|  313/1000 |      2s |        -36.63913 |  |   0.878236 |   -40.00104 |
|  314/1000 |      2s |        -36.71949 |  |   0.871624 |   -38.87895 |
|  315/1000 |      2s |        -36.43731 |  |   0.872619 |   -39.00780 |
|  316/1000 |      2s |        -36.97583 |  |   0.880792 |   -40.02976 |
|  317/1000 |      2s |        -36.81930 |  |   0.873790 |   -39.87783 |
|  318/1000 |      2s |        -36.76945 |  |   0.876032 |   -39.23173 |
|  319/1000 |      2s |        -36.83497 |  |   0.876329 |   -39.10949 |
|  320/1000 |      2s |        -36.85712 |  |   0.878293 |   -39.90673 |
|  321/1000 |      2s |        -36.74980 |  |   0.881177 |   -40.55489 |
|  322/1000 |      2s |        -36.78320 |  |   0.878121 |   -40.26489 |
|  323/1000 |      2s |        -36.82120 |  |   0.879292 |   -39.63139 |
|  324/1000 |      2s |        -36.93775 |  |   0.877335 |   -38.96945 |
|  325/1000 |      2s |        -36.97116 |  |   0.877890 |   -39.69408 |
|  326/1000 |      2s |        -36.75778 |  |   0.876825 |   -40.30012 |
|  327/1000 |      2s |        -36.82699 |  |   0.871463 |   -39.68740 |
|  328/1000 |      2s |        -36.98309 |  |   0.879664 |   -40.19589 |
|  329/1000 |      2s |        -36.98245 |  |   0.873662 |   -39.42819 |
|  330/1000 |      2s |        -36.82946 |  |   0.879016 |   -40.32283 |
|  331/1000 |      2s |        -37.15750 |  |   0.876374 |   -40.50168 |
|  332/1000 |      2s |        -37.07726 |  |   0.870289 |   -39.13883 |
|  333/1000 |      2s |        -37.07091 |  |   0.878309 |   -39.70803 |
|  334/1000 |      2s |        -37.07198 |  |   0.880661 |   -40.26037 |
|  335/1000 |      2s |        -37.30023 |  |   0.880990 |   -40.93633 |
|  336/1000 |      2s |        -37.02186 |  |   0.880474 |   -40.11775 |
|  337/1000 |      2s |        -37.09222 |  |   0.880917 |   -40.47311 |
|  338/1000 |      2s |        -37.00181 |  |   0.877643 |   -40.36458 |
|  339/1000 |      2s |        -37.23495 |  |   0.881670 |   -40.92580 |
|  340/1000 |      2s |        -37.05253 |  |   0.879176 |   -40.33042 |
