Selected mat file:
otherR/R_9.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   40/1000 |      6s |        -30.09326 |  |   0.760427 |   -32.08104 |
|   41/1000 |      6s |        -30.19278 |  |   0.773163 |   -32.99144 |
|   42/1000 |      6s |        -30.47939 |  |   0.769164 |   -28.65440 |
|   43/1000 |      6s |        -30.56390 |  |   0.772220 |   -33.35323 |
|   44/1000 |      6s |        -30.79669 |  |   0.783657 |   -33.46935 |
|   45/1000 |      6s |        -30.97746 |  |   0.787378 |   -34.84134 |
|   46/1000 |      6s |        -31.00369 |  |   0.784308 |   -35.28116 |
|   47/1000 |      6s |        -31.21994 |  |   0.775966 |   -32.74274 |
|   48/1000 |      6s |        -31.10468 |  |   0.788763 |   -33.96050 |
|   49/1000 |      6s |        -31.51072 |  |   0.789363 |   -33.90236 |
|   50/1000 |      6s |        -31.32924 |  |   0.796086 |   -34.83277 |
|   51/1000 |      6s |        -31.75131 |  |   0.786962 |   -32.86648 |
|   52/1000 |      6s |        -31.76947 |  |   0.791119 |   -35.20198 |
|   53/1000 |      6s |        -31.88614 |  |   0.794808 |   -35.86449 |
|   54/1000 |      6s |        -32.14900 |  |   0.792555 |   -35.10838 |
|   55/1000 |      6s |        -32.25681 |  |   0.798958 |   -35.52127 |
|   56/1000 |      6s |        -32.23572 |  |   0.801549 |   -36.04804 |
|   57/1000 |      6s |        -32.60213 |  |   0.800588 |   -36.26946 |
|   58/1000 |      6s |        -32.46115 |  |   0.798836 |   -35.98249 |
|   59/1000 |      6s |        -32.58608 |  |   0.798870 |   -36.01200 |
|   60/1000 |      6s |        -32.72871 |  |   0.805292 |   -36.56134 |
|   61/1000 |      6s |        -32.78424 |  |   0.804454 |   -35.08886 |
|   62/1000 |      6s |        -32.64424 |  |   0.790759 |   -35.86959 |
|   63/1000 |      6s |        -32.90922 |  |   0.803072 |   -36.04400 |
|   64/1000 |      6s |        -32.95107 |  |   0.805701 |   -35.85004 |
|   65/1000 |      6s |        -32.89142 |  |   0.802224 |   -36.29453 |
|   66/1000 |      6s |        -33.28526 |  |   0.804670 |   -36.81110 |
|   67/1000 |      6s |        -33.28082 |  |   0.809237 |   -37.48862 |
|   68/1000 |      6s |        -33.41336 |  |   0.803923 |   -34.23504 |
|   69/1000 |      6s |        -33.59267 |  |   0.810110 |   -35.66824 |
|   70/1000 |      6s |        -33.68293 |  |   0.810473 |   -37.27623 |
|   71/1000 |      6s |        -33.52605 |  |   0.808713 |   -33.72861 |
|   72/1000 |      6s |        -33.48768 |  |   0.810455 |   -37.27028 |
|   73/1000 |      6s |        -33.83005 |  |   0.812045 |   -36.65340 |
|   74/1000 |      6s |        -33.72778 |  |   0.811039 |   -36.93970 |
|   75/1000 |      6s |        -33.88934 |  |   0.812559 |   -36.66654 |
|   76/1000 |      6s |        -34.02798 |  |   0.809484 |   -37.43957 |
|   77/1000 |      6s |        -33.44180 |  |   0.808752 |   -37.47131 |
|   78/1000 |      6s |        -34.26966 |  |   0.801291 |   -36.49085 |
|   79/1000 |      6s |        -34.11779 |  |   0.811618 |   -37.09446 |
|   80/1000 |      6s |        -34.11587 |  |   0.808025 |   -37.57502 |
|   81/1000 |      6s |        -34.33957 |  |   0.813303 |   -36.36644 |
|   82/1000 |      6s |        -34.25606 |  |   0.799534 |   -35.67429 |
|   83/1000 |      6s |        -34.38173 |  |   0.816120 |   -38.24624 |
|   84/1000 |      6s |        -33.81270 |  |   0.810723 |   -37.00352 |
|   85/1000 |      6s |        -34.71207 |  |   0.814086 |   -38.85114 |
|   86/1000 |      6s |        -34.78752 |  |   0.815980 |   -39.04577 |
|   87/1000 |      6s |        -34.42559 |  |   0.815995 |   -38.87427 |
|   88/1000 |      6s |        -34.82404 |  |   0.816979 |   -38.79279 |
|   89/1000 |      6s |        -34.82078 |  |   0.810918 |   -37.83235 |
|   90/1000 |      6s |        -35.08501 |  |   0.816767 |   -38.28684 |
|   91/1000 |      6s |        -33.79860 |  |   0.816160 |   -37.90692 |
|   92/1000 |      6s |        -34.99008 |  |   0.816666 |   -38.88871 |
|   93/1000 |      6s |        -33.98903 |  |   0.810696 |   -38.31461 |
|   94/1000 |      6s |        -35.05610 |  |   0.815863 |   -37.74053 |
|   95/1000 |      6s |        -34.46438 |  |   0.809210 |   -37.15466 |
|   96/1000 |      6s |        -33.98737 |  |   0.816590 |   -38.28538 |
|   97/1000 |      6s |        -35.19641 |  |   0.816719 |   -38.70939 |
|   98/1000 |      6s |        -35.43172 |  |   0.816565 |   -39.21358 |
|   99/1000 |      6s |        -35.35772 |  |   0.813635 |   -39.14964 |
|  100/1000 |      6s |        -35.54245 |  |   0.816027 |   -39.33475 |
|  101/1000 |      6s |        -36.17498 |  |   0.819231 |   -39.66096 |
|  102/1000 |      6s |        -36.30964 |  |   0.817080 |   -39.91438 |
|  103/1000 |      6s |        -36.29131 |  |   0.812549 |   -38.97676 |
|  104/1000 |      6s |        -36.29654 |  |   0.817186 |   -39.81807 |
|  105/1000 |      6s |        -36.27337 |  |   0.818004 |   -40.34099 |
|  106/1000 |      6s |        -36.50514 |  |   0.818240 |   -39.35264 |
|  107/1000 |      6s |        -36.48826 |  |   0.820622 |   -39.79710 |
|  108/1000 |      6s |        -36.50114 |  |   0.820645 |   -40.19560 |
|  109/1000 |      6s |        -36.39354 |  |   0.821380 |   -39.59801 |
|  110/1000 |      6s |        -36.64257 |  |   0.816298 |   -39.07760 |
|  111/1000 |      6s |        -36.71948 |  |   0.814471 |   -39.48854 |
|  112/1000 |      6s |        -36.82688 |  |   0.819519 |   -40.36686 |
|  113/1000 |      6s |        -36.66020 |  |   0.820205 |   -40.20978 |
|  114/1000 |      6s |        -36.73535 |  |   0.820742 |   -40.53638 |
|  115/1000 |      6s |        -36.93409 |  |   0.820930 |   -40.51126 |
|  116/1000 |      6s |        -36.99512 |  |   0.820139 |   -41.18128 |
|  117/1000 |      6s |        -36.93815 |  |   0.815840 |   -39.75158 |
|  118/1000 |      6s |        -37.00781 |  |   0.821564 |   -41.14991 |
|  119/1000 |      6s |        -37.03023 |  |   0.819167 |   -40.74221 |
|  120/1000 |      6s |        -37.03553 |  |   0.822208 |   -41.06931 |
|  121/1000 |      6s |        -37.08721 |  |   0.819011 |   -39.94811 |
|  122/1000 |      6s |        -37.16149 |  |   0.819538 |   -39.67442 |
|  123/1000 |      6s |        -37.02644 |  |   0.821321 |   -40.47389 |
|  124/1000 |      6s |        -37.17077 |  |   0.817347 |   -40.19181 |
|  125/1000 |      6s |        -37.22025 |  |   0.821816 |   -40.61246 |
|  126/1000 |      6s |        -37.25553 |  |   0.820908 |   -41.37260 |
|  127/1000 |      6s |        -37.31954 |  |   0.821010 |   -40.26447 |
|  128/1000 |      6s |        -37.28909 |  |   0.822221 |   -40.20032 |
|  129/1000 |      6s |        -37.26290 |  |   0.820302 |   -41.24887 |
|  130/1000 |      6s |        -37.53216 |  |   0.820483 |   -40.86699 |
|  131/1000 |      6s |        -37.41348 |  |   0.821386 |   -41.33744 |
|  132/1000 |      6s |        -37.57348 |  |   0.820388 |   -40.84833 |
|  133/1000 |      6s |        -37.65472 |  |   0.821031 |   -41.38369 |
|  134/1000 |      6s |        -37.57996 |  |   0.820246 |   -41.54713 |
|  135/1000 |      6s |        -37.53610 |  |   0.821586 |   -41.28596 |
|  136/1000 |      6s |        -37.67252 |  |   0.821481 |   -40.93263 |
|  137/1000 |      6s |        -37.64802 |  |   0.821393 |   -40.62871 |
|  138/1000 |      6s |        -37.60319 |  |   0.823024 |   -41.18285 |
|  139/1000 |      6s |        -37.65692 |  |   0.821080 |   -40.13619 |
|  140/1000 |      6s |        -37.69554 |  |   0.822634 |   -41.98221 |
|  141/1000 |      6s |        -37.69696 |  |   0.819671 |   -41.36972 |
|  142/1000 |      6s |        -37.66071 |  |   0.820527 |   -40.49675 |
|  143/1000 |      6s |        -37.92024 |  |   0.821447 |   -40.97318 |
|  144/1000 |      6s |        -37.79064 |  |   0.813697 |   -40.63427 |
|  145/1000 |      6s |        -37.88579 |  |   0.822041 |   -41.85780 |
|  146/1000 |      6s |        -37.79932 |  |   0.822677 |   -41.21745 |
|  147/1000 |      6s |        -37.81097 |  |   0.821625 |   -41.28630 |
|  148/1000 |      6s |        -38.00378 |  |   0.822549 |   -42.10583 |
|  149/1000 |      6s |        -38.02595 |  |   0.821646 |   -41.08331 |
|  150/1000 |      6s |        -38.00429 |  |   0.821030 |   -42.21209 |
|  151/1000 |      6s |        -38.01930 |  |   0.821649 |   -40.84216 |
|  152/1000 |      6s |        -38.06793 |  |   0.822066 |   -42.22603 |
|  153/1000 |      6s |        -37.95328 |  |   0.821222 |   -41.77106 |
|  154/1000 |      6s |        -38.14918 |  |   0.822715 |   -42.12964 |
|  155/1000 |      6s |        -38.04437 |  |   0.823937 |   -42.35220 |
|  156/1000 |      6s |        -38.12492 |  |   0.822778 |   -42.38995 |
|  157/1000 |      6s |        -38.11140 |  |   0.821624 |   -41.82482 |
|  158/1000 |      6s |        -38.14577 |  |   0.821846 |   -41.47149 |
|  159/1000 |      6s |        -38.16383 |  |   0.823873 |   -41.84127 |
|  160/1000 |      6s |        -38.29477 |  |   0.822389 |   -42.37328 |
|  161/1000 |      6s |        -38.28888 |  |   0.822804 |   -42.20724 |
|  162/1000 |      6s |        -38.33586 |  |   0.823825 |   -42.37231 |
|  163/1000 |      6s |        -38.32940 |  |   0.822101 |   -42.35478 |
|  164/1000 |      6s |        -38.39764 |  |   0.823405 |   -42.55130 |
|  165/1000 |      6s |        -38.45673 |  |   0.824008 |   -41.20625 |
|  166/1000 |      6s |        -38.38648 |  |   0.822500 |   -41.64077 |
|  167/1000 |      6s |        -38.38167 |  |   0.820980 |   -41.40667 |
|  168/1000 |      6s |        -38.42753 |  |   0.821496 |   -42.04189 |
|  169/1000 |      6s |        -38.51123 |  |   0.822107 |   -41.57797 |
|  170/1000 |      6s |        -38.53229 |  |   0.820894 |   -41.04711 |
|  171/1000 |      6s |        -38.56406 |  |   0.820516 |   -42.12511 |
|  172/1000 |      6s |        -38.53533 |  |   0.823186 |   -41.95625 |
|  173/1000 |      6s |        -38.57161 |  |   0.820841 |   -42.47222 |
|  174/1000 |      6s |        -38.63541 |  |   0.822663 |   -41.86989 |
|  175/1000 |      6s |        -38.73777 |  |   0.821175 |   -41.44066 |
|  176/1000 |      6s |        -38.62704 |  |   0.822022 |   -41.94816 |
|  177/1000 |      6s |        -38.75045 |  |   0.823232 |   -40.64931 |
|  178/1000 |      6s |        -38.64940 |  |   0.820877 |   -42.41855 |
|  179/1000 |      6s |        -38.70110 |  |   0.823014 |   -41.68383 |
|  180/1000 |      6s |        -38.65879 |  |   0.822376 |   -42.08238 |
|  181/1000 |      6s |        -38.69604 |  |   0.823670 |   -41.11954 |
|  182/1000 |      6s |        -38.74856 |  |   0.824145 |   -42.55943 |
|  183/1000 |      6s |        -38.83081 |  |   0.823321 |   -42.77015 |
|  184/1000 |      6s |        -38.92922 |  |   0.821706 |   -42.10845 |
|  185/1000 |      6s |        -38.79187 |  |   0.821474 |   -41.61912 |
|  186/1000 |      6s |        -38.83101 |  |   0.823293 |   -42.32054 |
|  187/1000 |      6s |        -38.76440 |  |   0.823336 |   -41.84979 |
|  188/1000 |      6s |        -38.92392 |  |   0.821125 |   -42.14686 |
|  189/1000 |      6s |        -38.94390 |  |   0.821825 |   -42.50518 |
|  190/1000 |      6s |        -38.92697 |  |   0.823483 |   -41.66242 |
|  191/1000 |      6s |        -38.95304 |  |   0.822746 |   -42.01307 |
|  192/1000 |      6s |        -38.99720 |  |   0.824021 |   -42.53197 |
|  193/1000 |      6s |        -39.02799 |  |   0.821773 |   -42.68293 |
|  194/1000 |      6s |        -39.07710 |  |   0.819999 |   -41.41113 |
|  195/1000 |      6s |        -39.02712 |  |   0.822756 |   -42.52167 |
|  196/1000 |      6s |        -39.09138 |  |   0.822727 |   -43.01799 |
|  197/1000 |      6s |        -38.82683 |  |   0.821507 |   -42.92152 |
|  198/1000 |      6s |        -39.05402 |  |   0.821939 |   -42.60542 |
|  199/1000 |      6s |        -39.13690 |  |   0.822116 |   -43.02012 |
|  200/1000 |      6s |        -39.19507 |  |   0.823069 |   -42.90439 |
|  201/1000 |      6s |        -39.60270 |  |   0.820292 |   -42.19157 |
|  202/1000 |      6s |        -39.63748 |  |   0.821535 |   -43.53250 |
|  203/1000 |      6s |        -39.66637 |  |   0.819471 |   -43.17375 |
|  204/1000 |      6s |        -39.80830 |  |   0.824013 |   -43.56064 |
|  205/1000 |      6s |        -39.76106 |  |   0.823951 |   -43.37617 |
|  206/1000 |      6s |        -39.85907 |  |   0.824540 |   -43.76304 |
|  207/1000 |      6s |        -39.79746 |  |   0.823082 |   -43.86653 |
|  208/1000 |      6s |        -39.83055 |  |   0.824668 |   -43.44286 |
|  209/1000 |      6s |        -39.88333 |  |   0.824584 |   -43.71047 |
|  210/1000 |      6s |        -39.82876 |  |   0.824571 |   -43.92902 |
|  211/1000 |      6s |        -39.91567 |  |   0.823980 |   -42.95256 |
|  212/1000 |      6s |        -40.03275 |  |   0.823599 |   -43.99411 |
|  213/1000 |      6s |        -39.94018 |  |   0.824623 |   -42.31898 |
|  214/1000 |      6s |        -39.99977 |  |   0.822486 |   -43.85201 |
|  215/1000 |      6s |        -39.97256 |  |   0.824447 |   -43.64274 |
|  216/1000 |      6s |        -40.10509 |  |   0.822168 |   -42.03444 |
|  217/1000 |      6s |        -39.96204 |  |   0.824647 |   -44.16261 |
|  218/1000 |      6s |        -40.05933 |  |   0.822068 |   -43.03570 |
|  219/1000 |      6s |        -39.99209 |  |   0.825432 |   -43.91029 |
|  220/1000 |      6s |        -40.08593 |  |   0.822884 |   -42.32426 |
|  221/1000 |      6s |        -40.15250 |  |   0.822853 |   -44.08680 |
|  222/1000 |      6s |        -40.12558 |  |   0.824998 |   -44.10397 |
|  223/1000 |      6s |        -40.14401 |  |   0.822579 |   -44.08481 |
|  224/1000 |      6s |        -40.07568 |  |   0.825217 |   -44.41626 |
|  225/1000 |      6s |        -40.20459 |  |   0.824946 |   -43.82856 |
|  226/1000 |      6s |        -40.19231 |  |   0.825833 |   -44.47619 |
|  227/1000 |      6s |        -40.07568 |  |   0.823970 |   -42.87588 |
|  228/1000 |      6s |        -40.29343 |  |   0.822231 |   -42.89372 |
|  229/1000 |      6s |        -40.18150 |  |   0.826440 |   -44.56537 |
|  230/1000 |      6s |        -40.22360 |  |   0.823048 |   -43.01974 |
|  231/1000 |      6s |        -40.21226 |  |   0.823906 |   -43.91765 |
|  232/1000 |      6s |        -40.27016 |  |   0.823933 |   -43.65684 |
|  233/1000 |      6s |        -40.28734 |  |   0.824067 |   -44.24960 |
|  234/1000 |      6s |        -40.33448 |  |   0.823674 |   -44.36611 |
|  235/1000 |      6s |        -40.29235 |  |   0.826727 |   -43.94220 |
|  236/1000 |      6s |        -40.40885 |  |   0.823419 |   -43.81101 |
|  237/1000 |      6s |        -40.36681 |  |   0.824427 |   -44.23235 |
|  238/1000 |      6s |        -40.36221 |  |   0.822893 |   -43.04229 |
|  239/1000 |      6s |        -40.29865 |  |   0.823908 |   -44.58538 |
|  240/1000 |      6s |        -40.32919 |  |   0.824826 |   -44.21301 |
|  241/1000 |      6s |        -40.35717 |  |   0.823052 |   -44.61545 |
|  242/1000 |      6s |        -40.47141 |  |   0.824944 |   -43.40203 |
|  243/1000 |      6s |        -40.48975 |  |   0.822027 |   -44.16690 |
|  244/1000 |      6s |        -40.40809 |  |   0.824775 |   -43.48965 |
|  245/1000 |      6s |        -40.51399 |  |   0.823437 |   -44.46729 |
|  246/1000 |      6s |        -40.53758 |  |   0.824917 |   -43.72412 |
|  247/1000 |      6s |        -40.52701 |  |   0.825006 |   -43.14833 |
|  248/1000 |      6s |        -40.45405 |  |   0.824004 |   -44.35733 |
|  249/1000 |      6s |        -40.49686 |  |   0.823318 |   -44.15090 |
|  250/1000 |      6s |        -40.61568 |  |   0.822322 |   -44.20807 |
|  251/1000 |      6s |        -40.67129 |  |   0.824527 |   -43.75964 |
|  252/1000 |      6s |        -40.52244 |  |   0.823710 |   -44.21340 |
|  253/1000 |      6s |        -40.49586 |  |   0.823342 |   -44.37685 |
|  254/1000 |      6s |        -40.63725 |  |   0.824552 |   -44.14505 |
|  255/1000 |      6s |        -40.45555 |  |   0.824503 |   -44.57564 |
|  256/1000 |      6s |        -40.62559 |  |   0.824530 |   -44.81724 |
|  257/1000 |      6s |        -40.56581 |  |   0.824124 |   -43.91142 |
|  258/1000 |      6s |        -40.66655 |  |   0.823204 |   -44.08602 |
|  259/1000 |      6s |        -40.58049 |  |   0.825172 |   -43.84212 |
|  260/1000 |      6s |        -40.61175 |  |   0.822703 |   -44.85223 |
|  261/1000 |      6s |        -40.65312 |  |   0.821656 |   -44.22609 |
|  262/1000 |      6s |        -40.74744 |  |   0.826082 |   -44.85624 |
|  263/1000 |      6s |        -40.70017 |  |   0.824425 |   -44.05444 |
|  264/1000 |      6s |        -40.67610 |  |   0.824322 |   -44.83568 |
|  265/1000 |      6s |        -40.79635 |  |   0.825372 |   -44.26938 |
|  266/1000 |      6s |        -40.64709 |  |   0.820645 |   -43.35419 |
|  267/1000 |      6s |        -40.80876 |  |   0.822633 |   -44.53263 |
|  268/1000 |      6s |        -40.67920 |  |   0.825439 |   -44.60612 |
|  269/1000 |      6s |        -40.75680 |  |   0.823442 |   -44.57732 |
|  270/1000 |      6s |        -40.83289 |  |   0.824400 |   -44.35014 |
|  271/1000 |      6s |        -40.81073 |  |   0.825100 |   -45.22656 |
|  272/1000 |      6s |        -40.71145 |  |   0.824841 |   -44.56029 |
|  273/1000 |      6s |        -40.92212 |  |   0.825029 |   -44.91910 |
|  274/1000 |      6s |        -40.83885 |  |   0.823915 |   -44.40096 |
|  275/1000 |      6s |        -40.88608 |  |   0.823380 |   -44.42833 |
|  276/1000 |      6s |        -40.83217 |  |   0.823618 |   -44.88980 |
|  277/1000 |      6s |        -40.91189 |  |   0.823194 |   -44.92302 |
|  278/1000 |      6s |        -40.87533 |  |   0.824153 |   -44.03553 |
|  279/1000 |      6s |        -40.87653 |  |   0.825335 |   -44.59024 |
|  280/1000 |      6s |        -40.92745 |  |   0.822580 |   -44.00304 |
|  281/1000 |      6s |        -40.94597 |  |   0.825275 |   -45.13325 |
|  282/1000 |      6s |        -40.87667 |  |   0.824449 |   -44.89050 |
|  283/1000 |      6s |        -40.85980 |  |   0.823517 |   -44.22798 |
|  284/1000 |      6s |        -40.95155 |  |   0.823615 |   -44.78019 |
|  285/1000 |      6s |        -40.98554 |  |   0.824258 |   -44.57385 |
|  286/1000 |      6s |        -40.95903 |  |   0.824849 |   -44.84783 |
|  287/1000 |      6s |        -40.96371 |  |   0.825441 |   -44.74465 |
|  288/1000 |      6s |        -41.09755 |  |   0.822763 |   -44.24529 |
|  289/1000 |      6s |        -41.00153 |  |   0.823654 |   -43.97611 |
|  290/1000 |      6s |        -40.99028 |  |   0.824759 |   -43.89079 |
|  291/1000 |      6s |        -41.00204 |  |   0.825024 |   -45.11870 |
|  292/1000 |      6s |        -41.00822 |  |   0.823580 |   -44.15193 |
|  293/1000 |      6s |        -41.07357 |  |   0.826507 |   -45.34956 |
|  294/1000 |      6s |        -41.05991 |  |   0.822325 |   -44.42809 |
|  295/1000 |      6s |        -40.97372 |  |   0.824414 |   -44.13504 |
|  296/1000 |      6s |        -40.97200 |  |   0.823969 |   -44.39498 |
|  297/1000 |      6s |        -41.09412 |  |   0.824362 |   -44.90497 |
|  298/1000 |      6s |        -41.15837 |  |   0.824885 |   -44.81712 |
|  299/1000 |      6s |        -41.11630 |  |   0.824212 |   -45.02419 |
|  300/1000 |      6s |        -41.22004 |  |   0.826878 |   -45.35952 |
|  301/1000 |      6s |        -41.54143 |  |   0.822176 |   -45.51245 |
|  302/1000 |      6s |        -41.45773 |  |   0.826012 |   -44.78791 |
|  303/1000 |      6s |        -41.61642 |  |   0.823751 |   -45.14554 |
|  304/1000 |      6s |        -41.59125 |  |   0.822476 |   -45.38280 |
|  305/1000 |      6s |        -41.63106 |  |   0.822593 |   -45.48797 |
|  306/1000 |      6s |        -41.63761 |  |   0.824185 |   -45.12483 |
|  307/1000 |      6s |        -41.64394 |  |   0.822775 |   -45.51487 |
|  308/1000 |      6s |        -41.67392 |  |   0.825510 |   -45.00060 |
|  309/1000 |      6s |        -41.59621 |  |   0.824529 |   -45.38464 |
|  310/1000 |      6s |        -41.68344 |  |   0.825836 |   -45.27596 |
|  311/1000 |      6s |        -41.68813 |  |   0.823524 |   -44.07980 |
|  312/1000 |      6s |        -41.71215 |  |   0.823061 |   -45.55248 |
|  313/1000 |      6s |        -41.74162 |  |   0.825187 |   -45.12666 |
|  314/1000 |      6s |        -41.55679 |  |   0.825372 |   -45.63138 |
|  315/1000 |      6s |        -41.69510 |  |   0.825072 |   -45.56110 |
|  316/1000 |      6s |        -41.69870 |  |   0.824926 |   -45.24904 |
|  317/1000 |      6s |        -41.66914 |  |   0.824642 |   -45.76861 |
|  318/1000 |      6s |        -41.80937 |  |   0.824790 |   -45.54923 |
|  319/1000 |      6s |        -41.75880 |  |   0.824829 |   -45.82948 |
|  320/1000 |      6s |        -41.76998 |  |   0.824584 |   -45.65874 |
|  321/1000 |      6s |        -41.74573 |  |   0.823769 |   -46.06757 |
|  322/1000 |      6s |        -41.80032 |  |   0.826413 |   -44.80074 |
|  323/1000 |      6s |        -41.83442 |  |   0.824482 |   -45.49258 |
|  324/1000 |      6s |        -41.80174 |  |   0.823602 |   -45.87745 |
|  325/1000 |      6s |        -41.85214 |  |   0.823798 |   -45.87402 |
|  326/1000 |      6s |        -41.72279 |  |   0.825563 |   -45.27219 |
|  327/1000 |      6s |        -41.86323 |  |   0.824313 |   -46.02290 |
|  328/1000 |      6s |        -41.78511 |  |   0.822852 |   -45.68984 |
|  329/1000 |      6s |        -41.75722 |  |   0.824680 |   -44.99714 |
|  330/1000 |      6s |        -41.92033 |  |   0.824598 |   -45.60388 |
|  331/1000 |      6s |        -41.85682 |  |   0.823954 |   -44.61237 |
|  332/1000 |      6s |        -41.93645 |  |   0.823785 |   -45.56001 |
|  333/1000 |      6s |        -41.89388 |  |   0.823660 |   -45.88387 |
|  334/1000 |      6s |        -41.93134 |  |   0.823056 |   -45.48101 |
|  335/1000 |      6s |        -41.93838 |  |   0.824178 |   -45.16828 |
|  336/1000 |      6s |        -41.85433 |  |   0.824426 |   -45.13440 |
|  337/1000 |      6s |        -41.84002 |  |   0.825092 |   -45.90652 |
|  338/1000 |      6s |        -41.98383 |  |   0.823387 |   -44.60072 |
|  339/1000 |      6s |        -42.00705 |  |   0.824586 |   -45.76429 |
