Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  19
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.84
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  328/1000 |      5s |        -39.43945 |  |   0.766564 |   -43.08104 |
|  329/1000 |      5s |        -39.37949 |  |   0.768849 |   -42.88924 |
|  330/1000 |      5s |        -39.44047 |  |   0.768555 |   -43.03697 |
|  331/1000 |      5s |        -39.54981 |  |   0.769362 |   -43.21098 |
|  332/1000 |      5s |        -39.44333 |  |   0.768139 |   -42.90276 |
|  333/1000 |      5s |        -39.49580 |  |   0.769116 |   -43.20328 |
|  334/1000 |      5s |        -39.58500 |  |   0.766900 |   -41.94814 |
|  335/1000 |      5s |        -39.52147 |  |   0.773784 |   -43.15465 |
|  336/1000 |      5s |        -39.53545 |  |   0.768838 |   -43.14887 |
|  337/1000 |      5s |        -39.58936 |  |   0.767835 |   -43.11749 |
|  338/1000 |      5s |        -39.55773 |  |   0.770409 |   -43.32400 |
|  339/1000 |      5s |        -39.53322 |  |   0.769125 |   -43.31116 |
|  340/1000 |      5s |        -39.61081 |  |   0.766664 |   -43.37044 |
|  341/1000 |      5s |        -39.58351 |  |   0.767420 |   -43.46218 |
|  342/1000 |      5s |        -39.63978 |  |   0.769157 |   -43.37172 |
|  343/1000 |      5s |        -39.59948 |  |   0.770518 |   -43.31759 |
|  344/1000 |      5s |        -39.61927 |  |   0.769824 |   -43.01997 |
|  345/1000 |      5s |        -39.66225 |  |   0.770964 |   -43.21490 |
|  346/1000 |      5s |        -39.63881 |  |   0.770851 |   -43.53391 |
|  347/1000 |      5s |        -39.68892 |  |   0.767620 |   -42.82326 |
|  348/1000 |      5s |        -39.59535 |  |   0.764588 |   -43.67777 |
|  349/1000 |      5s |        -39.63914 |  |   0.766132 |   -42.48182 |
|  350/1000 |      5s |        -39.66005 |  |   0.765871 |   -43.49006 |
|  351/1000 |      5s |        -39.70587 |  |   0.771408 |   -43.24679 |
|  352/1000 |      5s |        -39.61660 |  |   0.766590 |   -43.31340 |
|  353/1000 |      5s |        -39.64120 |  |   0.771301 |   -43.12285 |
|  354/1000 |      5s |        -39.76176 |  |   0.769715 |   -43.39623 |
|  355/1000 |      5s |        -39.72869 |  |   0.769201 |   -43.48766 |
|  356/1000 |      5s |        -39.64793 |  |   0.765828 |   -43.08217 |
|  357/1000 |      5s |        -39.70999 |  |   0.767906 |   -43.53109 |
|  358/1000 |      5s |        -39.74243 |  |   0.768690 |   -43.47065 |
|  359/1000 |      5s |        -39.66846 |  |   0.769247 |   -43.06109 |
|  360/1000 |      5s |        -39.78350 |  |   0.769207 |   -43.60059 |
|  361/1000 |      5s |        -39.78474 |  |   0.769324 |   -43.54016 |
|  362/1000 |      5s |        -39.76936 |  |   0.768039 |   -43.36458 |
|  363/1000 |      5s |        -39.73316 |  |   0.767399 |   -43.20085 |
|  364/1000 |      5s |        -39.72707 |  |   0.771095 |   -43.12835 |
|  365/1000 |      5s |        -39.73415 |  |   0.770914 |   -43.38932 |
|  366/1000 |      5s |        -39.77810 |  |   0.767266 |   -42.60793 |
|  367/1000 |      5s |        -39.77940 |  |   0.767275 |   -43.57864 |
|  368/1000 |      6s |        -39.76924 |  |   0.771711 |   -43.58867 |
|  369/1000 |      5s |        -39.86547 |  |   0.769746 |   -43.74060 |
|  370/1000 |      5s |        -39.80288 |  |   0.771165 |   -43.61363 |
|  371/1000 |      5s |        -39.87526 |  |   0.768418 |   -43.59541 |
|  372/1000 |      5s |        -39.81544 |  |   0.771032 |   -43.04554 |
|  373/1000 |      5s |        -39.71838 |  |   0.770102 |   -43.34083 |
|  374/1000 |      5s |        -39.79508 |  |   0.767994 |   -43.49736 |
|  375/1000 |      5s |        -39.85619 |  |   0.768300 |   -43.38176 |
|  376/1000 |      5s |        -39.88875 |  |   0.766251 |   -43.20146 |
|  377/1000 |      5s |        -39.91033 |  |   0.769801 |   -43.54745 |
|  378/1000 |      5s |        -39.94453 |  |   0.767687 |   -44.00688 |
|  379/1000 |      5s |        -39.91299 |  |   0.768178 |   -43.27751 |
|  380/1000 |      5s |        -39.92422 |  |   0.769542 |   -43.26337 |
|  381/1000 |      6s |        -39.89768 |  |   0.765224 |   -42.78759 |
|  382/1000 |      5s |        -39.97468 |  |   0.771590 |   -43.17065 |
|  383/1000 |      5s |        -39.91544 |  |   0.769625 |   -43.50735 |
|  384/1000 |      5s |        -39.94349 |  |   0.765524 |   -43.06393 |
|  385/1000 |      5s |        -39.91991 |  |   0.772806 |   -43.61578 |
|  386/1000 |      5s |        -39.97618 |  |   0.771584 |   -43.66659 |
|  387/1000 |      5s |        -39.90785 |  |   0.767873 |   -42.86301 |
|  388/1000 |      5s |        -39.93037 |  |   0.764865 |   -43.41916 |
|  389/1000 |      5s |        -40.00629 |  |   0.770802 |   -43.57980 |
|  390/1000 |      5s |        -40.01253 |  |   0.769178 |   -42.04313 |
|  391/1000 |      6s |        -39.91731 |  |   0.770486 |   -43.24940 |
|  392/1000 |      5s |        -40.03127 |  |   0.770557 |   -43.26607 |
|  393/1000 |      5s |        -39.92333 |  |   0.766899 |   -43.07732 |
|  394/1000 |      5s |        -40.01738 |  |   0.769986 |   -43.81062 |
|  395/1000 |      5s |        -40.01036 |  |   0.769071 |   -43.48786 |
|  396/1000 |      5s |        -40.02326 |  |   0.768774 |   -43.55561 |
|  397/1000 |      5s |        -39.99659 |  |   0.770980 |   -43.58308 |
|  398/1000 |      6s |        -40.00704 |  |   0.769875 |   -43.57886 |
|  399/1000 |      5s |        -40.07073 |  |   0.770902 |   -43.91153 |
|  400/1000 |      5s |        -40.03142 |  |   0.768235 |   -43.74181 |
|  401/1000 |      5s |        -40.34964 |  |   0.768969 |   -44.15478 |
|  402/1000 |      5s |        -40.38845 |  |   0.771256 |   -44.16766 |
|  403/1000 |      6s |        -40.38949 |  |   0.768739 |   -43.84090 |
|  404/1000 |      5s |        -40.33913 |  |   0.768411 |   -44.15175 |
|  405/1000 |      5s |        -40.26106 |  |   0.767002 |   -43.86729 |
|  406/1000 |      5s |        -40.38518 |  |   0.770160 |   -43.70788 |
|  407/1000 |      5s |        -40.44746 |  |   0.770890 |   -44.21327 |
|  408/1000 |      5s |        -40.39310 |  |   0.770704 |   -43.90965 |
|  409/1000 |      5s |        -40.37745 |  |   0.769058 |   -43.36621 |
|  410/1000 |      5s |        -40.47627 |  |   0.768105 |   -43.78579 |
|  411/1000 |      5s |        -40.44960 |  |   0.769700 |   -44.18663 |
|  412/1000 |      5s |        -40.34292 |  |   0.767978 |   -43.76403 |
|  413/1000 |      5s |        -40.43655 |  |   0.769509 |   -44.01224 |
|  414/1000 |      5s |        -40.42053 |  |   0.770262 |   -43.96149 |
|  415/1000 |      5s |        -40.48384 |  |   0.770281 |   -44.10180 |
|  416/1000 |      5s |        -40.41975 |  |   0.767481 |   -43.89722 |
|  417/1000 |      5s |        -40.51542 |  |   0.768423 |   -43.94573 |
|  418/1000 |      5s |        -40.41967 |  |   0.768890 |   -43.81289 |
|  419/1000 |      5s |        -40.48038 |  |   0.769638 |   -44.13912 |
|  420/1000 |      5s |        -40.52832 |  |   0.770122 |   -44.08166 |
|  421/1000 |      5s |        -40.48319 |  |   0.768899 |   -44.38829 |
|  422/1000 |      5s |        -40.57739 |  |   0.767374 |   -44.19779 |
|  423/1000 |      5s |        -40.54079 |  |   0.766001 |   -44.00093 |
|  424/1000 |      5s |        -40.51209 |  |   0.771798 |   -44.16653 |
|  425/1000 |      5s |        -40.54098 |  |   0.769974 |   -44.37008 |
|  426/1000 |      5s |        -40.49753 |  |   0.768361 |   -44.28479 |
|  427/1000 |      5s |        -40.58342 |  |   0.770357 |   -43.92857 |
|  428/1000 |      5s |        -40.49293 |  |   0.771408 |   -44.29746 |
|  429/1000 |      5s |        -40.60732 |  |   0.771011 |   -43.14420 |
|  430/1000 |      5s |        -40.52568 |  |   0.765849 |   -43.75021 |
|  431/1000 |      5s |        -40.52589 |  |   0.768496 |   -44.44721 |
|  432/1000 |      5s |        -40.58572 |  |   0.768010 |   -44.23361 |
|  433/1000 |      5s |        -40.61676 |  |   0.766842 |   -44.35824 |
|  434/1000 |      5s |        -40.58831 |  |   0.770594 |   -44.00701 |
|  435/1000 |      5s |        -40.62143 |  |   0.768346 |   -44.30250 |
|  436/1000 |      5s |        -40.64086 |  |   0.767433 |   -44.43673 |
|  437/1000 |      5s |        -40.64170 |  |   0.765879 |   -44.09445 |
|  438/1000 |      5s |        -40.59814 |  |   0.768641 |   -44.34811 |
|  439/1000 |      5s |        -40.61228 |  |   0.770493 |   -44.00328 |
|  440/1000 |      5s |        -40.61666 |  |   0.768358 |   -43.42914 |
|  441/1000 |      6s |        -40.64473 |  |   0.771517 |   -44.39702 |
|  442/1000 |      5s |        -40.67112 |  |   0.772832 |   -44.31997 |
|  443/1000 |      5s |        -40.61029 |  |   0.766836 |   -44.43139 |
|  444/1000 |      5s |        -40.63971 |  |   0.768969 |   -44.67999 |
|  445/1000 |      5s |        -40.68040 |  |   0.768030 |   -44.26412 |
|  446/1000 |      5s |        -40.67810 |  |   0.766329 |   -44.27841 |
|  447/1000 |      5s |        -40.65492 |  |   0.767585 |   -44.35876 |
|  448/1000 |      5s |        -40.70334 |  |   0.768952 |   -44.05974 |
|  449/1000 |      5s |        -40.69001 |  |   0.772264 |   -44.37284 |
|  450/1000 |      5s |        -40.74645 |  |   0.767869 |   -43.97832 |
|  451/1000 |      5s |        -40.70081 |  |   0.767813 |   -44.33517 |
|  452/1000 |      5s |        -40.74370 |  |   0.766113 |   -44.27836 |
|  453/1000 |      5s |        -40.74870 |  |   0.764999 |   -44.53311 |
|  454/1000 |      5s |        -40.78573 |  |   0.768474 |   -44.61269 |
|  455/1000 |      5s |        -40.78693 |  |   0.769836 |   -44.46146 |
|  456/1000 |      5s |        -40.78242 |  |   0.770589 |   -44.48020 |
|  457/1000 |      5s |        -40.73193 |  |   0.766484 |   -44.60198 |
|  458/1000 |      5s |        -40.80231 |  |   0.768678 |   -44.31390 |
|  459/1000 |      5s |        -40.74550 |  |   0.766604 |   -43.95304 |
|  460/1000 |      5s |        -40.83973 |  |   0.770995 |   -44.66352 |
|  461/1000 |      5s |        -40.78322 |  |   0.768286 |   -44.61218 |
|  462/1000 |      5s |        -40.76777 |  |   0.768881 |   -44.40822 |
|  463/1000 |      5s |        -40.79594 |  |   0.768684 |   -44.37835 |
|  464/1000 |      5s |        -40.85837 |  |   0.770492 |   -44.04441 |
|  465/1000 |      6s |        -40.82549 |  |   0.767297 |   -44.08568 |
|  466/1000 |      5s |        -40.82569 |  |   0.766770 |   -44.27528 |
|  467/1000 |      5s |        -40.85309 |  |   0.768990 |   -44.54606 |
|  468/1000 |      5s |        -40.79358 |  |   0.768142 |   -44.52853 |
|  469/1000 |      5s |        -40.85037 |  |   0.769357 |   -44.12595 |
|  470/1000 |      5s |        -40.82204 |  |   0.767812 |   -44.62099 |
|  471/1000 |      5s |        -40.85415 |  |   0.770653 |   -44.49349 |
|  472/1000 |      6s |        -40.90762 |  |   0.767864 |   -44.49696 |
|  473/1000 |      5s |        -40.80938 |  |   0.770217 |   -44.54981 |
|  474/1000 |      5s |        -40.85243 |  |   0.769312 |   -44.51155 |
|  475/1000 |      5s |        -40.86677 |  |   0.769613 |   -44.61952 |
|  476/1000 |      5s |        -40.90395 |  |   0.764827 |   -44.63688 |
|  477/1000 |      5s |        -40.81249 |  |   0.772528 |   -44.62726 |
|  478/1000 |      5s |        -40.87659 |  |   0.771659 |   -44.65202 |
|  479/1000 |      5s |        -40.83566 |  |   0.770395 |   -43.78722 |
|  480/1000 |      5s |        -40.88223 |  |   0.768208 |   -44.55589 |
|  481/1000 |      5s |        -40.93449 |  |   0.771541 |   -44.56274 |
|  482/1000 |      6s |        -40.83306 |  |   0.769849 |   -44.76614 |
|  483/1000 |      5s |        -40.85861 |  |   0.770588 |   -44.24656 |
|  484/1000 |      5s |        -40.87382 |  |   0.766606 |   -44.78752 |
|  485/1000 |      5s |        -40.93643 |  |   0.770611 |   -44.32375 |
|  486/1000 |      5s |        -40.96083 |  |   0.772834 |   -44.35335 |
|  487/1000 |      5s |        -40.90151 |  |   0.768992 |   -44.72046 |
|  488/1000 |      5s |        -40.91735 |  |   0.767332 |   -43.99912 |
|  489/1000 |      5s |        -40.93938 |  |   0.769074 |   -44.21165 |
|  490/1000 |      5s |        -41.00929 |  |   0.767810 |   -44.65919 |
|  491/1000 |      5s |        -40.99201 |  |   0.768956 |   -44.71291 |
|  492/1000 |      5s |        -40.96268 |  |   0.767145 |   -44.91230 |
|  493/1000 |      5s |        -40.97351 |  |   0.770467 |   -44.58431 |
|  494/1000 |      5s |        -41.01580 |  |   0.767037 |   -44.30548 |
|  495/1000 |      5s |        -41.01290 |  |   0.765420 |   -44.86366 |
|  496/1000 |      5s |        -41.01733 |  |   0.771575 |   -44.84423 |
|  497/1000 |      5s |        -41.03731 |  |   0.767231 |   -44.71943 |
|  498/1000 |      5s |        -40.96514 |  |   0.769344 |   -44.44464 |
|  499/1000 |      5s |        -41.05611 |  |   0.768375 |   -44.71813 |
|  500/1000 |      5s |        -41.00072 |  |   0.768430 |   -44.86562 |
|  501/1000 |      5s |        -41.24474 |  |   0.766608 |   -44.89592 |
|  502/1000 |      5s |        -41.23467 |  |   0.768684 |   -44.70702 |
|  503/1000 |      5s |        -41.22907 |  |   0.769266 |   -45.16270 |
|  504/1000 |      5s |        -41.19950 |  |   0.769252 |   -44.94052 |
|  505/1000 |      5s |        -41.24745 |  |   0.766035 |   -44.86353 |
|  506/1000 |      5s |        -41.15762 |  |   0.771678 |   -44.57480 |
|  507/1000 |      5s |        -41.25453 |  |   0.770514 |   -45.04717 |
|  508/1000 |      5s |        -41.25463 |  |   0.767741 |   -44.88068 |
|  509/1000 |      5s |        -41.28607 |  |   0.773133 |   -44.86749 |
|  510/1000 |      5s |        -41.23246 |  |   0.769783 |   -44.77278 |
|  511/1000 |      5s |        -41.34679 |  |   0.770843 |   -44.96225 |
|  512/1000 |      5s |        -41.31649 |  |   0.764434 |   -44.93706 |
|  513/1000 |      5s |        -41.30368 |  |   0.767283 |   -45.20406 |
|  514/1000 |      5s |        -41.31948 |  |   0.762980 |   -44.74724 |
|  515/1000 |      5s |        -41.37403 |  |   0.765653 |   -45.18706 |
|  516/1000 |      5s |        -41.25683 |  |   0.772284 |   -45.16522 |
|  517/1000 |      5s |        -41.34966 |  |   0.772189 |   -45.08957 |
|  518/1000 |      5s |        -41.29030 |  |   0.765555 |   -45.12602 |
|  519/1000 |      5s |        -41.40297 |  |   0.767249 |   -45.16520 |
|  520/1000 |      5s |        -41.37911 |  |   0.767150 |   -45.23438 |
|  521/1000 |      5s |        -41.35646 |  |   0.768851 |   -44.72094 |
|  522/1000 |      5s |        -41.34063 |  |   0.767862 |   -45.32900 |
|  523/1000 |      6s |        -41.40502 |  |   0.769298 |   -44.62296 |
|  524/1000 |      5s |        -41.31429 |  |   0.768139 |   -44.87955 |
|  525/1000 |      5s |        -41.28871 |  |   0.764874 |   -45.07768 |
|  526/1000 |      5s |        -41.39253 |  |   0.766443 |   -45.12940 |
|  527/1000 |      5s |        -41.36154 |  |   0.767578 |   -45.19630 |
|  528/1000 |      5s |        -41.39614 |  |   0.767272 |   -44.95401 |
|  529/1000 |      5s |        -41.33424 |  |   0.770353 |   -45.05424 |
|  530/1000 |      5s |        -41.35971 |  |   0.768384 |   -45.18777 |
|  531/1000 |      5s |        -41.44020 |  |   0.771065 |   -45.02027 |
|  532/1000 |      5s |        -41.45346 |  |   0.766517 |   -45.30615 |
|  533/1000 |      6s |        -41.37264 |  |   0.765022 |   -45.12930 |
|  534/1000 |      5s |        -41.44857 |  |   0.765556 |   -45.13184 |
|  535/1000 |      5s |        -41.48546 |  |   0.769800 |   -45.28959 |
|  536/1000 |      5s |        -41.42676 |  |   0.769153 |   -45.37486 |
|  537/1000 |      5s |        -41.41973 |  |   0.770257 |   -45.37258 |
|  538/1000 |      5s |        -41.42236 |  |   0.767545 |   -45.25778 |
|  539/1000 |      5s |        -41.42049 |  |   0.775721 |   -45.40562 |
|  540/1000 |      5s |        -41.49991 |  |   0.769394 |   -45.26542 |
|  541/1000 |      5s |        -41.57271 |  |   0.768388 |   -45.21258 |
|  542/1000 |      5s |        -41.46714 |  |   0.772276 |   -45.22557 |
|  543/1000 |      5s |        -41.43072 |  |   0.766792 |   -45.41863 |
|  544/1000 |      5s |        -41.44969 |  |   0.770726 |   -44.96915 |
|  545/1000 |      5s |        -41.49389 |  |   0.771665 |   -45.33271 |
|  546/1000 |      5s |        -41.46148 |  |   0.768054 |   -45.23502 |
|  547/1000 |      5s |        -41.52644 |  |   0.766973 |   -45.24516 |
|  548/1000 |      5s |        -41.53326 |  |   0.769235 |   -45.21194 |
|  549/1000 |      5s |        -41.52708 |  |   0.771277 |   -45.28903 |
|  550/1000 |      5s |        -41.45058 |  |   0.766948 |   -45.29177 |
|  551/1000 |      5s |        -41.50056 |  |   0.767869 |   -44.80505 |
|  552/1000 |      5s |        -41.49468 |  |   0.769566 |   -44.91614 |
|  553/1000 |      5s |        -41.49163 |  |   0.767946 |   -45.36951 |
|  554/1000 |      5s |        -41.54402 |  |   0.769871 |   -45.45040 |
|  555/1000 |      5s |        -41.56382 |  |   0.769585 |   -45.03405 |
|  556/1000 |      5s |        -41.55839 |  |   0.769832 |   -45.08305 |
|  557/1000 |      5s |        -41.60047 |  |   0.769490 |   -45.30715 |
|  558/1000 |      5s |        -41.58778 |  |   0.771585 |   -44.99982 |
|  559/1000 |      5s |        -41.54701 |  |   0.766179 |   -45.36262 |
|  560/1000 |      5s |        -41.56870 |  |   0.768096 |   -45.44572 |
|  561/1000 |      5s |        -41.57894 |  |   0.771251 |   -45.11671 |
|  562/1000 |      5s |        -41.56538 |  |   0.769164 |   -45.56209 |
|  563/1000 |      5s |        -41.61492 |  |   0.769651 |   -45.43531 |
|  564/1000 |      5s |        -41.61912 |  |   0.767317 |   -45.18691 |
|  565/1000 |      5s |        -41.62773 |  |   0.772107 |   -45.20635 |
|  566/1000 |      5s |        -41.63773 |  |   0.768567 |   -45.15752 |
|  567/1000 |      5s |        -41.64540 |  |   0.769174 |   -45.34184 |
|  568/1000 |      5s |        -41.62778 |  |   0.769148 |   -45.54225 |
|  569/1000 |      5s |        -41.55988 |  |   0.767988 |   -45.52755 |
|  570/1000 |      5s |        -41.63454 |  |   0.770517 |   -45.40931 |
|  571/1000 |      5s |        -41.52770 |  |   0.768447 |   -45.43475 |
|  572/1000 |      5s |        -41.58733 |  |   0.771244 |   -45.52844 |
|  573/1000 |      5s |        -41.63208 |  |   0.768758 |   -45.41280 |
|  574/1000 |      5s |        -41.65188 |  |   0.768478 |   -45.23155 |
|  575/1000 |      5s |        -41.66255 |  |   0.771560 |   -45.47268 |
|  576/1000 |      5s |        -41.71316 |  |   0.769239 |   -45.29942 |
|  577/1000 |      5s |        -41.61099 |  |   0.769139 |   -45.53636 |
|  578/1000 |      5s |        -41.65262 |  |   0.770239 |   -45.24853 |
|  579/1000 |      5s |        -41.67365 |  |   0.764544 |   -45.36663 |
|  580/1000 |      5s |        -41.64906 |  |   0.767795 |   -45.44990 |
|  581/1000 |      5s |        -41.66076 |  |   0.772286 |   -45.53019 |
|  582/1000 |      5s |        -41.59356 |  |   0.771734 |   -45.21764 |
|  583/1000 |      5s |        -41.71992 |  |   0.770751 |   -45.28797 |
|  584/1000 |      5s |        -41.69238 |  |   0.766341 |   -45.41824 |
|  585/1000 |      5s |        -41.66008 |  |   0.766631 |   -44.89671 |
|  586/1000 |      5s |        -41.64564 |  |   0.768070 |   -45.51097 |
|  587/1000 |      5s |        -41.75899 |  |   0.769590 |   -45.47751 |
|  588/1000 |      5s |        -41.74522 |  |   0.767517 |   -45.14444 |
|  589/1000 |      5s |        -41.65412 |  |   0.770289 |   -45.23231 |
|  590/1000 |      5s |        -41.68336 |  |   0.773484 |   -45.25649 |
|  591/1000 |      5s |        -41.70801 |  |   0.766743 |   -45.44614 |
|  592/1000 |      5s |        -41.67809 |  |   0.769324 |   -45.13432 |
|  593/1000 |      5s |        -41.67869 |  |   0.770754 |   -45.54695 |
|  594/1000 |      6s |        -41.79245 |  |   0.770507 |   -45.62955 |
|  595/1000 |      5s |        -41.70394 |  |   0.769411 |   -45.19581 |
|  596/1000 |      5s |        -41.71004 |  |   0.771460 |   -45.49127 |
|  597/1000 |      5s |        -41.70962 |  |   0.770333 |   -45.53874 |
|  598/1000 |      5s |        -41.73652 |  |   0.769814 |   -45.49316 |
|  599/1000 |      5s |        -41.75036 |  |   0.771869 |   -45.34079 |
|  600/1000 |      5s |        -41.77791 |  |   0.769883 |   -45.54016 |
|  601/1000 |      5s |        -41.97019 |  |   0.769058 |   -45.67251 |
|  602/1000 |      5s |        -41.92163 |  |   0.768246 |   -45.72873 |
|  603/1000 |      5s |        -41.92346 |  |   0.766129 |   -45.65110 |
|  604/1000 |      5s |        -41.89886 |  |   0.767596 |   -45.38802 |
|  605/1000 |      5s |        -41.87449 |  |   0.768894 |   -45.55550 |
|  606/1000 |      5s |        -41.95748 |  |   0.768148 |   -45.48030 |
|  607/1000 |      5s |        -41.91650 |  |   0.767928 |   -45.81560 |
|  608/1000 |      5s |        -41.95505 |  |   0.767312 |   -45.56749 |
|  609/1000 |      5s |        -42.03603 |  |   0.766936 |   -45.52469 |
|  610/1000 |      5s |        -41.94955 |  |   0.768261 |   -45.67526 |
|  611/1000 |      5s |        -41.99554 |  |   0.767631 |   -45.49252 |
|  612/1000 |      5s |        -41.97060 |  |   0.772775 |   -45.82416 |
|  613/1000 |      5s |        -41.97845 |  |   0.770298 |   -45.68688 |
|  614/1000 |      5s |        -41.94959 |  |   0.769017 |   -45.64836 |
|  615/1000 |      5s |        -42.00200 |  |   0.767428 |   -45.74947 |
|  616/1000 |      5s |        -42.02743 |  |   0.768502 |   -45.82149 |
|  617/1000 |      5s |        -41.92721 |  |   0.766553 |   -45.79829 |
|  618/1000 |      5s |        -41.95816 |  |   0.765557 |   -45.82740 |
|  619/1000 |      5s |        -42.07375 |  |   0.770452 |   -45.80089 |
|  620/1000 |      5s |        -42.03208 |  |   0.769500 |   -45.43447 |
|  621/1000 |      5s |        -41.97358 |  |   0.768244 |   -45.97543 |
|  622/1000 |      5s |        -42.07651 |  |   0.771488 |   -45.92660 |
|  623/1000 |      5s |        -42.06489 |  |   0.766727 |   -45.56923 |
|  624/1000 |      5s |        -42.05110 |  |   0.765523 |   -46.01386 |
|  625/1000 |      5s |        -42.02474 |  |   0.769882 |   -45.54078 |
|  626/1000 |      5s |        -42.05942 |  |   0.767551 |   -45.71377 |
|  627/1000 |      5s |        -42.08862 |  |   0.767138 |   -45.82155 |
|  628/1000 |      5s |        -42.03128 |  |   0.768772 |   -45.65411 |
|  629/1000 |      5s |        -42.09244 |  |   0.767426 |   -45.89284 |
|  630/1000 |      5s |        -42.07379 |  |   0.765846 |   -45.83998 |
|  631/1000 |      5s |        -42.12491 |  |   0.768031 |   -46.07039 |
|  632/1000 |      5s |        -42.13937 |  |   0.766409 |   -45.85765 |
|  633/1000 |      5s |        -42.07147 |  |   0.770518 |   -45.83058 |
|  634/1000 |      5s |        -42.12451 |  |   0.769017 |   -45.66648 |
|  635/1000 |      6s |        -42.08924 |  |   0.768886 |   -45.90854 |
|  636/1000 |      5s |        -42.12367 |  |   0.766767 |   -45.68520 |
|  637/1000 |      5s |        -42.04370 |  |   0.769451 |   -46.00496 |
|  638/1000 |      5s |        -42.12010 |  |   0.767212 |   -45.83562 |
|  639/1000 |      5s |        -42.10738 |  |   0.767187 |   -45.97041 |
|  640/1000 |      6s |        -42.13347 |  |   0.765800 |   -45.91351 |
|  641/1000 |      5s |        -42.15893 |  |   0.767842 |   -45.78779 |
|  642/1000 |      6s |        -42.13408 |  |   0.771639 |   -45.96610 |
|  643/1000 |      5s |        -42.16758 |  |   0.771659 |   -46.05857 |
|  644/1000 |      5s |        -42.16152 |  |   0.772075 |   -45.98924 |
|  645/1000 |      6s |        -42.12437 |  |   0.768308 |   -46.02902 |
|  646/1000 |      6s |        -42.13740 |  |   0.765320 |   -45.93121 |
|  647/1000 |      5s |        -42.18992 |  |   0.771655 |   -45.86525 |
|  648/1000 |      5s |        -42.15075 |  |   0.767910 |   -45.85374 |
|  649/1000 |      5s |        -42.20595 |  |   0.768100 |   -46.09320 |
|  650/1000 |      5s |        -42.20698 |  |   0.771312 |   -45.75964 |
|  651/1000 |      5s |        -42.13670 |  |   0.767013 |   -46.05747 |
|  652/1000 |      5s |        -42.22371 |  |   0.768595 |   -45.76069 |
|  653/1000 |      5s |        -42.16714 |  |   0.767797 |   -45.95509 |
|  654/1000 |      5s |        -42.18213 |  |   0.767433 |   -46.02096 |
|  655/1000 |      5s |        -42.17931 |  |   0.769899 |   -45.93198 |
|  656/1000 |      5s |        -42.14928 |  |   0.768033 |   -46.10182 |
|  657/1000 |      5s |        -42.25646 |  |   0.765144 |   -45.97312 |
|  658/1000 |      5s |        -42.18644 |  |   0.765811 |   -45.89135 |
|  659/1000 |      5s |        -42.16027 |  |   0.766720 |   -45.93011 |
|  660/1000 |      5s |        -42.14331 |  |   0.765048 |   -46.03079 |
|  661/1000 |      5s |        -42.28908 |  |   0.767486 |   -46.02774 |
|  662/1000 |      5s |        -42.27452 |  |   0.765471 |   -46.07173 |
|  663/1000 |      5s |        -42.29276 |  |   0.769559 |   -46.00831 |
|  664/1000 |      5s |        -42.25603 |  |   0.768014 |   -46.01046 |
|  665/1000 |      5s |        -42.22840 |  |   0.770963 |   -46.07800 |
|  666/1000 |      5s |        -42.21174 |  |   0.766190 |   -46.09176 |
|  667/1000 |      5s |        -42.25834 |  |   0.767398 |   -46.10715 |
|  668/1000 |      5s |        -42.25187 |  |   0.770987 |   -45.79897 |
|  669/1000 |      5s |        -42.21182 |  |   0.768685 |   -45.79755 |
|  670/1000 |      5s |        -42.21435 |  |   0.768025 |   -46.09214 |
|  671/1000 |      5s |        -42.22012 |  |   0.770134 |   -45.96461 |
|  672/1000 |      5s |        -42.29497 |  |   0.767312 |   -46.12388 |
|  673/1000 |      6s |        -42.22734 |  |   0.768311 |   -46.00584 |
|  674/1000 |      5s |        -42.42023 |  |   0.768152 |   -46.07201 |
|  675/1000 |      5s |        -42.31993 |  |   0.766063 |   -46.04250 |
|  676/1000 |      6s |        -42.29389 |  |   0.767072 |   -45.78651 |
|  677/1000 |      5s |        -42.28710 |  |   0.766003 |   -46.13086 |
|  678/1000 |      5s |        -42.22501 |  |   0.767497 |   -46.04335 |
|  679/1000 |      5s |        -42.22689 |  |   0.767452 |   -45.77848 |
|  680/1000 |      5s |        -42.31457 |  |   0.766815 |   -46.21572 |
|  681/1000 |      5s |        -42.27584 |  |   0.768146 |   -46.03724 |
|  682/1000 |      5s |        -42.20660 |  |   0.770078 |   -46.15750 |
