Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  2
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  100
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  181/1000 |      3s |        -26.51717 |  |   0.735933 |   -31.13658 |
|  182/1000 |      3s |        -26.59883 |  |   0.732828 |   -31.07905 |
|  183/1000 |      3s |        -26.58281 |  |   0.733109 |   -30.85295 |
|  184/1000 |      3s |        -26.46819 |  |   0.735219 |   -30.97307 |
|  185/1000 |      3s |        -26.60338 |  |   0.734050 |   -31.04383 |
|  186/1000 |      3s |        -26.50571 |  |   0.733151 |   -31.10564 |
|  187/1000 |      3s |        -26.59025 |  |   0.734202 |   -30.99946 |
|  188/1000 |      3s |        -26.60212 |  |   0.736196 |   -31.11180 |
|  189/1000 |      3s |        -26.54280 |  |   0.733212 |   -31.07203 |
|  190/1000 |      3s |        -26.59245 |  |   0.734538 |   -31.11445 |
|  191/1000 |      3s |        -26.55436 |  |   0.731613 |   -31.13686 |
|  192/1000 |      3s |        -26.60890 |  |   0.730608 |   -31.11504 |
|  193/1000 |      3s |        -26.64550 |  |   0.733213 |   -31.12115 |
|  194/1000 |      3s |        -26.64783 |  |   0.734273 |   -31.13261 |
|  195/1000 |      3s |        -26.63993 |  |   0.731406 |   -31.10729 |
|  196/1000 |      3s |        -26.64997 |  |   0.732347 |   -31.12597 |
|  197/1000 |      3s |        -26.72309 |  |   0.734365 |   -31.12027 |
|  198/1000 |      3s |        -26.65334 |  |   0.730806 |   -31.18168 |
|  199/1000 |      3s |        -26.67755 |  |   0.733151 |   -31.27068 |
|  200/1000 |      3s |        -26.72454 |  |   0.733286 |   -31.21158 |
|  201/1000 |      3s |        -26.80087 |  |   0.732931 |   -31.31662 |
|  202/1000 |      3s |        -26.84667 |  |   0.732869 |   -31.26909 |
|  203/1000 |      3s |        -26.81459 |  |   0.733185 |   -31.30731 |
|  204/1000 |      3s |        -26.80185 |  |   0.733123 |   -31.30121 |
|  205/1000 |      3s |        -26.85238 |  |   0.732492 |   -31.23992 |
|  206/1000 |      3s |        -26.80751 |  |   0.733491 |   -31.26926 |
|  207/1000 |      3s |        -26.75815 |  |   0.733803 |   -31.29339 |
|  208/1000 |      3s |        -26.83563 |  |   0.734336 |   -31.24997 |
|  209/1000 |      3s |        -26.79963 |  |   0.733708 |   -31.44855 |
|  210/1000 |      3s |        -26.83265 |  |   0.734660 |   -31.35746 |
|  211/1000 |      3s |        -26.79686 |  |   0.731521 |   -31.37537 |
|  212/1000 |      3s |        -26.83794 |  |   0.736437 |   -31.41936 |
|  213/1000 |      3s |        -26.81315 |  |   0.732753 |   -31.45584 |
|  214/1000 |      3s |        -26.90519 |  |   0.731943 |   -31.30194 |
|  215/1000 |      3s |        -26.90548 |  |   0.732351 |   -31.38781 |
|  216/1000 |      4s |        -26.89427 |  |   0.736969 |   -31.45964 |
|  217/1000 |      3s |        -26.92043 |  |   0.731365 |   -31.48845 |
|  218/1000 |      3s |        -26.84819 |  |   0.733331 |   -31.38486 |
|  219/1000 |      3s |        -26.91504 |  |   0.733108 |   -31.54909 |
|  220/1000 |      3s |        -26.87711 |  |   0.733052 |   -31.56692 |
|  221/1000 |      4s |        -26.88978 |  |   0.731216 |   -31.30890 |
|  222/1000 |      4s |        -26.90099 |  |   0.731621 |   -31.51261 |
|  223/1000 |      3s |        -26.94860 |  |   0.731932 |   -31.52183 |
|  224/1000 |      3s |        -26.93475 |  |   0.734580 |   -31.46670 |
|  225/1000 |      3s |        -26.93329 |  |   0.733588 |   -31.37955 |
|  226/1000 |      3s |        -26.98605 |  |   0.734247 |   -31.51382 |
|  227/1000 |      3s |        -26.99932 |  |   0.729323 |   -31.56580 |
|  228/1000 |      3s |        -26.99138 |  |   0.732886 |   -31.45238 |
|  229/1000 |      3s |        -26.94555 |  |   0.732625 |   -31.58217 |
|  230/1000 |      3s |        -26.98636 |  |   0.730447 |   -31.45789 |
|  231/1000 |      3s |        -27.02210 |  |   0.729114 |   -31.29880 |
|  232/1000 |      3s |        -26.98937 |  |   0.733584 |   -31.63852 |
|  233/1000 |      3s |        -26.97621 |  |   0.731608 |   -31.51619 |
|  234/1000 |      3s |        -26.97896 |  |   0.730988 |   -31.45220 |
|  235/1000 |      3s |        -27.01530 |  |   0.731323 |   -31.39019 |
|  236/1000 |      3s |        -27.02038 |  |   0.728838 |   -31.45040 |
|  237/1000 |      3s |        -27.07539 |  |   0.731874 |   -31.62234 |
|  238/1000 |      3s |        -27.00632 |  |   0.729864 |   -31.59884 |
|  239/1000 |      3s |        -27.02783 |  |   0.728096 |   -31.59941 |
|  240/1000 |      3s |        -27.01466 |  |   0.731384 |   -31.60205 |
|  241/1000 |      4s |        -27.05938 |  |   0.731377 |   -31.57225 |
|  242/1000 |      3s |        -27.03419 |  |   0.734948 |   -31.60561 |
|  243/1000 |      3s |        -27.06425 |  |   0.730562 |   -31.57754 |
|  244/1000 |      3s |        -26.98782 |  |   0.730355 |   -31.54059 |
|  245/1000 |      3s |        -27.04791 |  |   0.727456 |   -31.67620 |
|  246/1000 |      4s |        -27.04444 |  |   0.730918 |   -31.64399 |
|  247/1000 |      3s |        -27.08838 |  |   0.732204 |   -31.64400 |
|  248/1000 |      3s |        -27.08651 |  |   0.733551 |   -31.73279 |
|  249/1000 |      3s |        -27.07062 |  |   0.731917 |   -31.48261 |
|  250/1000 |      3s |        -27.17075 |  |   0.731974 |   -31.72354 |
|  251/1000 |      3s |        -27.11274 |  |   0.729664 |   -31.50131 |
|  252/1000 |      3s |        -27.11207 |  |   0.731706 |   -31.60141 |
|  253/1000 |      3s |        -27.12490 |  |   0.731288 |   -31.72616 |
|  254/1000 |      3s |        -27.07217 |  |   0.731671 |   -31.72564 |
|  255/1000 |      3s |        -27.10817 |  |   0.729822 |   -31.66950 |
|  256/1000 |      3s |        -27.09930 |  |   0.728502 |   -31.66894 |
|  257/1000 |      3s |        -27.10026 |  |   0.729338 |   -31.69767 |
|  258/1000 |      3s |        -27.20220 |  |   0.731718 |   -31.73334 |
|  259/1000 |      3s |        -27.11639 |  |   0.730464 |   -31.77252 |
|  260/1000 |      3s |        -27.14829 |  |   0.729954 |   -31.65110 |
|  261/1000 |      3s |        -27.21857 |  |   0.730201 |   -31.69576 |
|  262/1000 |      3s |        -27.13062 |  |   0.729094 |   -31.66773 |
|  263/1000 |      3s |        -27.21659 |  |   0.729002 |   -31.62325 |
|  264/1000 |      3s |        -27.13606 |  |   0.729580 |   -31.64045 |
|  265/1000 |      3s |        -27.15575 |  |   0.728406 |   -31.70389 |
|  266/1000 |      3s |        -27.26479 |  |   0.732153 |   -31.77849 |
|  267/1000 |      4s |        -27.21876 |  |   0.730640 |   -31.63405 |
|  268/1000 |      4s |        -27.25755 |  |   0.732961 |   -31.66615 |
|  269/1000 |      3s |        -27.22947 |  |   0.728617 |   -31.78433 |
|  270/1000 |      3s |        -27.24865 |  |   0.729669 |   -31.68183 |
|  271/1000 |      3s |        -27.13175 |  |   0.727913 |   -31.77993 |
|  272/1000 |      3s |        -27.20281 |  |   0.732420 |   -31.73633 |
|  273/1000 |      3s |        -27.22308 |  |   0.730579 |   -31.82840 |
|  274/1000 |      3s |        -27.23965 |  |   0.732180 |   -31.76961 |
|  275/1000 |      3s |        -27.24133 |  |   0.729402 |   -31.78774 |
|  276/1000 |      3s |        -27.31795 |  |   0.731458 |   -31.72609 |
|  277/1000 |      3s |        -27.24075 |  |   0.731732 |   -31.73623 |
|  278/1000 |      4s |        -27.20340 |  |   0.727703 |   -31.73659 |
|  279/1000 |      3s |        -27.28622 |  |   0.728905 |   -31.89775 |
|  280/1000 |      3s |        -27.23587 |  |   0.730438 |   -31.90074 |
|  281/1000 |      3s |        -27.29349 |  |   0.728513 |   -31.78280 |
|  282/1000 |      3s |        -27.25301 |  |   0.731155 |   -31.80202 |
|  283/1000 |      3s |        -27.28594 |  |   0.733639 |   -31.79398 |
|  284/1000 |      3s |        -27.24994 |  |   0.726710 |   -31.80149 |
|  285/1000 |      3s |        -27.23120 |  |   0.730332 |   -31.85346 |
|  286/1000 |      3s |        -27.26355 |  |   0.728586 |   -31.82751 |
|  287/1000 |      3s |        -27.37049 |  |   0.728968 |   -31.77544 |
|  288/1000 |      3s |        -27.24668 |  |   0.729968 |   -31.87105 |
|  289/1000 |      3s |        -27.30532 |  |   0.729362 |   -31.89648 |
|  290/1000 |      3s |        -27.27846 |  |   0.731330 |   -31.95033 |
|  291/1000 |      3s |        -27.38875 |  |   0.727366 |   -31.93639 |
|  292/1000 |      3s |        -27.31710 |  |   0.729683 |   -31.90500 |
|  293/1000 |      3s |        -27.36101 |  |   0.729107 |   -31.69408 |
|  294/1000 |      3s |        -27.33466 |  |   0.727095 |   -31.74862 |
|  295/1000 |      3s |        -27.33258 |  |   0.729083 |   -31.82724 |
|  296/1000 |      3s |        -27.32388 |  |   0.727297 |   -31.83186 |
|  297/1000 |      3s |        -27.37436 |  |   0.728306 |   -31.88557 |
|  298/1000 |      3s |        -27.30459 |  |   0.731051 |   -31.98441 |
|  299/1000 |      3s |        -27.33693 |  |   0.727046 |   -31.87718 |
|  300/1000 |      3s |        -27.32758 |  |   0.730139 |   -31.93239 |
|  301/1000 |      3s |        -27.45860 |  |   0.730264 |   -32.03769 |
|  302/1000 |      3s |        -27.45896 |  |   0.728933 |   -31.95642 |
|  303/1000 |      3s |        -27.40759 |  |   0.728232 |   -32.01615 |
|  304/1000 |      3s |        -27.48129 |  |   0.731058 |   -32.00863 |
|  305/1000 |      3s |        -27.44329 |  |   0.729512 |   -32.00345 |
|  306/1000 |      3s |        -27.43642 |  |   0.727171 |   -32.09122 |
|  307/1000 |      3s |        -27.38165 |  |   0.729266 |   -32.00320 |
|  308/1000 |      3s |        -27.51860 |  |   0.730329 |   -31.99473 |
|  309/1000 |      3s |        -27.43416 |  |   0.729981 |   -31.99056 |
|  310/1000 |      3s |        -27.42733 |  |   0.729266 |   -31.92959 |
|  311/1000 |      3s |        -27.42621 |  |   0.726609 |   -32.04753 |
|  312/1000 |      3s |        -27.46401 |  |   0.728749 |   -32.04080 |
|  313/1000 |      4s |        -27.49530 |  |   0.727909 |   -32.06092 |
|  314/1000 |      3s |        -27.42926 |  |   0.729456 |   -31.98802 |
|  315/1000 |      3s |        -27.49346 |  |   0.728788 |   -32.04336 |
|  316/1000 |      3s |        -27.47090 |  |   0.732021 |   -31.99207 |
|  317/1000 |      3s |        -27.45275 |  |   0.731617 |   -32.02242 |
|  318/1000 |      3s |        -27.45089 |  |   0.727622 |   -32.00699 |
|  319/1000 |      3s |        -27.50007 |  |   0.727023 |   -32.08517 |
|  320/1000 |      3s |        -27.49157 |  |   0.729809 |   -31.95664 |
|  321/1000 |      3s |        -27.54907 |  |   0.728293 |   -31.99947 |
|  322/1000 |      3s |        -27.51139 |  |   0.728120 |   -32.00541 |
|  323/1000 |      3s |        -27.50281 |  |   0.728525 |   -32.04670 |
|  324/1000 |      3s |        -27.44940 |  |   0.730210 |   -32.05090 |
|  325/1000 |      3s |        -27.51229 |  |   0.730473 |   -32.10054 |
|  326/1000 |      3s |        -27.56422 |  |   0.732348 |   -32.09537 |
|  327/1000 |      3s |        -27.46955 |  |   0.730737 |   -32.04950 |
|  328/1000 |      4s |        -27.52578 |  |   0.729578 |   -32.04753 |
|  329/1000 |      4s |        -27.48971 |  |   0.728617 |   -32.06780 |
|  330/1000 |      3s |        -27.46723 |  |   0.729588 |   -32.05234 |
|  331/1000 |      3s |        -27.51524 |  |   0.727504 |   -32.01899 |
|  332/1000 |      3s |        -27.54206 |  |   0.730212 |   -32.16097 |
|  333/1000 |      3s |        -27.54892 |  |   0.728316 |   -32.09946 |
|  334/1000 |      3s |        -27.53356 |  |   0.725659 |   -32.04680 |
|  335/1000 |      3s |        -27.57583 |  |   0.729707 |   -32.05220 |
|  336/1000 |      3s |        -27.56960 |  |   0.728290 |   -32.00985 |
|  337/1000 |      3s |        -27.49345 |  |   0.727995 |   -32.11948 |
|  338/1000 |      3s |        -27.51249 |  |   0.728642 |   -32.17191 |
|  339/1000 |      3s |        -27.53847 |  |   0.730799 |   -32.15211 |
