Selected mat file:
otherR/R_15.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  19
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  302/1000 |      8s |        -35.27131 |  |   0.796583 |   -39.13289 |
|  303/1000 |      8s |        -35.26052 |  |   0.797744 |   -38.34872 |
|  304/1000 |      8s |        -35.19816 |  |   0.799674 |   -38.06615 |
|  305/1000 |      8s |        -35.25758 |  |   0.798629 |   -38.66385 |
|  306/1000 |      8s |        -35.24668 |  |   0.802080 |   -39.22679 |
|  307/1000 |      8s |        -35.30640 |  |   0.802558 |   -39.37604 |
|  308/1000 |      8s |        -35.28236 |  |   0.800478 |   -39.22538 |
|  309/1000 |      8s |        -35.27167 |  |   0.797384 |   -38.66535 |
|  310/1000 |      8s |        -35.27176 |  |   0.802033 |   -38.88134 |
|  311/1000 |      8s |        -35.27216 |  |   0.802784 |   -39.23012 |
|  312/1000 |      8s |        -35.30355 |  |   0.799018 |   -38.98729 |
|  313/1000 |      8s |        -35.37821 |  |   0.801066 |   -39.15508 |
|  314/1000 |      8s |        -35.34212 |  |   0.803218 |   -39.39743 |
|  315/1000 |      8s |        -35.32442 |  |   0.800764 |   -39.54356 |
|  316/1000 |      8s |        -35.40039 |  |   0.796237 |   -39.04414 |
|  317/1000 |      8s |        -35.35446 |  |   0.802402 |   -39.44190 |
|  318/1000 |      8s |        -35.39942 |  |   0.799835 |   -39.14262 |
|  319/1000 |      8s |        -35.40252 |  |   0.804404 |   -38.87029 |
|  320/1000 |      8s |        -35.38687 |  |   0.805515 |   -39.22142 |
|  321/1000 |      8s |        -35.45867 |  |   0.801997 |   -38.73322 |
|  322/1000 |      8s |        -35.49571 |  |   0.800080 |   -39.00237 |
|  323/1000 |      8s |        -35.44739 |  |   0.802035 |   -39.28747 |
|  324/1000 |      8s |        -35.40325 |  |   0.804100 |   -39.31828 |
|  325/1000 |      8s |        -35.41419 |  |   0.804679 |   -39.64226 |
|  326/1000 |      8s |        -35.43743 |  |   0.803222 |   -39.47002 |
|  327/1000 |      8s |        -35.52990 |  |   0.803704 |   -39.49245 |
|  328/1000 |      8s |        -35.49461 |  |   0.802051 |   -38.89970 |
|  329/1000 |      8s |        -35.49266 |  |   0.798518 |   -38.34913 |
|  330/1000 |      8s |        -35.48605 |  |   0.804248 |   -39.61433 |
|  331/1000 |      8s |        -35.52118 |  |   0.802880 |   -39.56235 |
|  332/1000 |      8s |        -35.46986 |  |   0.802641 |   -39.12268 |
|  333/1000 |      8s |        -35.60243 |  |   0.803998 |   -39.58399 |
|  334/1000 |      8s |        -35.57368 |  |   0.801984 |   -39.46210 |
|  335/1000 |      8s |        -35.58309 |  |   0.802645 |   -39.33726 |
|  336/1000 |      8s |        -35.52321 |  |   0.803504 |   -39.10069 |
|  337/1000 |      8s |        -35.54584 |  |   0.803324 |   -39.26166 |
|  338/1000 |      8s |        -35.57730 |  |   0.805254 |   -39.71020 |
|  339/1000 |      8s |        -35.59861 |  |   0.802743 |   -39.24823 |
|  340/1000 |      8s |        -35.60377 |  |   0.802437 |   -39.78934 |
|  341/1000 |      8s |        -35.55433 |  |   0.805060 |   -39.85890 |
|  342/1000 |      8s |        -35.59002 |  |   0.803109 |   -39.70460 |
|  343/1000 |      8s |        -35.61074 |  |   0.798989 |   -38.70616 |
|  344/1000 |      8s |        -35.62541 |  |   0.803032 |   -39.69745 |
|  345/1000 |      8s |        -35.63428 |  |   0.802929 |   -39.24321 |
|  346/1000 |      8s |        -35.61907 |  |   0.804771 |   -39.28377 |
|  347/1000 |      8s |        -35.66180 |  |   0.804696 |   -39.93061 |
|  348/1000 |      8s |        -35.62921 |  |   0.803845 |   -39.13609 |
|  349/1000 |      8s |        -35.69448 |  |   0.802061 |   -39.40251 |
|  350/1000 |      8s |        -35.68305 |  |   0.802104 |   -39.21069 |
|  351/1000 |      8s |        -35.69327 |  |   0.803747 |   -39.68121 |
|  352/1000 |      8s |        -35.69068 |  |   0.805588 |   -39.48924 |
|  353/1000 |      8s |        -35.72611 |  |   0.803369 |   -39.80123 |
|  354/1000 |      8s |        -35.71528 |  |   0.799148 |   -38.72381 |
|  355/1000 |      8s |        -35.66983 |  |   0.803364 |   -39.39914 |
|  356/1000 |      8s |        -35.66611 |  |   0.805191 |   -39.86581 |
|  357/1000 |      8s |        -35.63726 |  |   0.801482 |   -39.52708 |
|  358/1000 |      8s |        -35.76066 |  |   0.802101 |   -39.29495 |
|  359/1000 |      8s |        -35.67642 |  |   0.806861 |   -39.86396 |
|  360/1000 |      8s |        -35.75973 |  |   0.803568 |   -38.80019 |
|  361/1000 |      8s |        -35.71451 |  |   0.804142 |   -39.93538 |
|  362/1000 |      8s |        -35.84755 |  |   0.801439 |   -39.75042 |
|  363/1000 |      8s |        -35.76440 |  |   0.804863 |   -39.71300 |
|  364/1000 |      8s |        -35.80356 |  |   0.799003 |   -39.13043 |
|  365/1000 |      8s |        -35.81290 |  |   0.805231 |   -39.82512 |
|  366/1000 |      8s |        -35.81441 |  |   0.800256 |   -39.56252 |
|  367/1000 |      8s |        -35.80555 |  |   0.806831 |   -39.45326 |
|  368/1000 |      8s |        -35.77923 |  |   0.803251 |   -39.50385 |
|  369/1000 |      8s |        -35.81618 |  |   0.803683 |   -39.86371 |
|  370/1000 |      8s |        -35.78616 |  |   0.804873 |   -39.33602 |
|  371/1000 |      8s |        -35.83439 |  |   0.805705 |   -40.07533 |
|  372/1000 |      8s |        -35.82102 |  |   0.806074 |   -39.90090 |
|  373/1000 |      8s |        -35.85639 |  |   0.806192 |   -39.39325 |
|  374/1000 |      8s |        -35.85376 |  |   0.807997 |   -39.92127 |
|  375/1000 |      8s |        -35.87741 |  |   0.804526 |   -39.82994 |
|  376/1000 |      8s |        -35.82143 |  |   0.803857 |   -39.95950 |
|  377/1000 |      8s |        -35.86539 |  |   0.806505 |   -39.88041 |
|  378/1000 |      8s |        -35.79118 |  |   0.804840 |   -39.31303 |
|  379/1000 |      8s |        -35.93348 |  |   0.806597 |   -39.76149 |
|  380/1000 |      8s |        -35.89009 |  |   0.806869 |   -40.26864 |
|  381/1000 |      8s |        -35.89192 |  |   0.805286 |   -40.08837 |
|  382/1000 |      8s |        -35.89858 |  |   0.804120 |   -40.21332 |
|  383/1000 |      8s |        -35.93535 |  |   0.800962 |   -39.24456 |
|  384/1000 |      8s |        -35.92400 |  |   0.806032 |   -39.95048 |
|  385/1000 |      8s |        -35.93108 |  |   0.804416 |   -39.87487 |
|  386/1000 |      8s |        -35.90870 |  |   0.804598 |   -39.38546 |
|  387/1000 |      8s |        -35.97842 |  |   0.805624 |   -39.83048 |
|  388/1000 |      8s |        -35.92187 |  |   0.804540 |   -39.86220 |
|  389/1000 |      8s |        -35.95314 |  |   0.805354 |   -40.17099 |
|  390/1000 |      8s |        -36.02428 |  |   0.806286 |   -39.99918 |
|  391/1000 |      8s |        -35.98093 |  |   0.804158 |   -40.07873 |
|  392/1000 |      8s |        -35.96860 |  |   0.804515 |   -39.92066 |
|  393/1000 |      8s |        -35.96175 |  |   0.803450 |   -39.29243 |
|  394/1000 |      8s |        -36.00127 |  |   0.804447 |   -39.87278 |
|  395/1000 |      8s |        -36.02061 |  |   0.807262 |   -39.59244 |
|  396/1000 |      8s |        -36.07179 |  |   0.803276 |   -39.78445 |
|  397/1000 |      8s |        -36.02552 |  |   0.807595 |   -39.82307 |
|  398/1000 |      8s |        -36.01420 |  |   0.805787 |   -40.07953 |
|  399/1000 |      8s |        -36.01648 |  |   0.804871 |   -39.20539 |
|  400/1000 |      8s |        -36.02514 |  |   0.804334 |   -40.01655 |
|  401/1000 |      8s |        -36.29560 |  |   0.806792 |   -40.17436 |
|  402/1000 |      8s |        -36.27133 |  |   0.805128 |   -40.02850 |
|  403/1000 |      8s |        -36.29420 |  |   0.809565 |   -40.15813 |
|  404/1000 |      8s |        -36.26666 |  |   0.804936 |   -40.03109 |
|  405/1000 |      8s |        -36.32031 |  |   0.804954 |   -40.53517 |
|  406/1000 |      8s |        -36.28865 |  |   0.804550 |   -40.24458 |
|  407/1000 |      8s |        -36.30470 |  |   0.805282 |   -39.88337 |
|  408/1000 |      8s |        -36.34305 |  |   0.805237 |   -40.37405 |
|  409/1000 |      8s |        -36.37297 |  |   0.805255 |   -40.30229 |
|  410/1000 |      8s |        -36.34578 |  |   0.806926 |   -40.44083 |
|  411/1000 |      8s |        -36.45137 |  |   0.805777 |   -40.42793 |
|  412/1000 |      8s |        -36.42987 |  |   0.807345 |   -40.54193 |
|  413/1000 |      8s |        -36.40624 |  |   0.807309 |   -40.33991 |
|  414/1000 |      8s |        -36.37166 |  |   0.807031 |   -40.54979 |
|  415/1000 |      8s |        -36.41247 |  |   0.801972 |   -39.93596 |
|  416/1000 |      8s |        -36.44218 |  |   0.807685 |   -40.59914 |
|  417/1000 |      8s |        -36.40328 |  |   0.807994 |   -40.61657 |
|  418/1000 |      8s |        -36.37444 |  |   0.806468 |   -40.20805 |
|  419/1000 |      8s |        -36.37983 |  |   0.808805 |   -40.68816 |
|  420/1000 |      8s |        -36.43684 |  |   0.805903 |   -40.34266 |
|  421/1000 |      8s |        -36.36611 |  |   0.808575 |   -40.09125 |
|  422/1000 |      8s |        -36.47174 |  |   0.807644 |   -40.25280 |
|  423/1000 |      8s |        -36.39607 |  |   0.807907 |   -40.61550 |
|  424/1000 |      8s |        -36.45365 |  |   0.809702 |   -40.70840 |
|  425/1000 |      8s |        -36.48649 |  |   0.804715 |   -40.60733 |
|  426/1000 |      8s |        -36.46898 |  |   0.805803 |   -40.29691 |
|  427/1000 |      8s |        -36.48036 |  |   0.807494 |   -40.71001 |
|  428/1000 |      8s |        -36.47109 |  |   0.803945 |   -40.10263 |
|  429/1000 |      8s |        -36.41201 |  |   0.807524 |   -40.73002 |
|  430/1000 |      8s |        -36.52323 |  |   0.807994 |   -40.74490 |
|  431/1000 |      8s |        -36.49577 |  |   0.806434 |   -40.43738 |
|  432/1000 |      8s |        -36.45798 |  |   0.807977 |   -40.67066 |
|  433/1000 |      8s |        -36.52381 |  |   0.804491 |   -40.21940 |
|  434/1000 |      8s |        -36.48369 |  |   0.807996 |   -40.76536 |
|  435/1000 |      8s |        -36.53936 |  |   0.808415 |   -40.22560 |
|  436/1000 |      8s |        -36.48941 |  |   0.808155 |   -40.78634 |
|  437/1000 |      8s |        -36.56180 |  |   0.805993 |   -40.47332 |
|  438/1000 |      8s |        -36.51787 |  |   0.806464 |   -40.62766 |
|  439/1000 |      8s |        -36.56971 |  |   0.806762 |   -40.47382 |
|  440/1000 |      8s |        -36.51721 |  |   0.808169 |   -40.59652 |
|  441/1000 |      8s |        -36.58039 |  |   0.807846 |   -40.41192 |
|  442/1000 |      8s |        -36.64176 |  |   0.808683 |   -40.57955 |
|  443/1000 |      8s |        -36.59444 |  |   0.807035 |   -40.62364 |
|  444/1000 |      8s |        -36.54796 |  |   0.808299 |   -40.42605 |
|  445/1000 |      8s |        -36.55164 |  |   0.806190 |   -40.74397 |
|  446/1000 |      8s |        -36.57045 |  |   0.807606 |   -40.44366 |
|  447/1000 |      8s |        -36.57172 |  |   0.808937 |   -40.31971 |
|  448/1000 |      8s |        -36.61902 |  |   0.808100 |   -40.95219 |
|  449/1000 |      8s |        -36.53281 |  |   0.806570 |   -40.63913 |
|  450/1000 |      8s |        -36.59731 |  |   0.809590 |   -40.68206 |
|  451/1000 |      8s |        -36.61096 |  |   0.809669 |   -40.41744 |
|  452/1000 |      8s |        -36.67096 |  |   0.809358 |   -40.65198 |
|  453/1000 |      8s |        -36.69721 |  |   0.806834 |   -40.60758 |
|  454/1000 |      8s |        -36.61391 |  |   0.809316 |   -40.97324 |
|  455/1000 |      8s |        -36.59713 |  |   0.806822 |   -40.50811 |
|  456/1000 |      8s |        -36.67106 |  |   0.807211 |   -40.56061 |
|  457/1000 |      8s |        -36.64111 |  |   0.808084 |   -40.62976 |
|  458/1000 |      8s |        -36.68313 |  |   0.810074 |   -40.67665 |
|  459/1000 |      8s |        -36.73094 |  |   0.806961 |   -40.39504 |
|  460/1000 |      8s |        -36.72752 |  |   0.809162 |   -40.70934 |
|  461/1000 |      8s |        -36.67043 |  |   0.808647 |   -40.27187 |
|  462/1000 |      8s |        -36.67191 |  |   0.806730 |   -40.75141 |
|  463/1000 |      8s |        -36.61260 |  |   0.809306 |   -40.71374 |
|  464/1000 |      8s |        -36.68608 |  |   0.808518 |   -40.85143 |
|  465/1000 |      8s |        -36.75897 |  |   0.807795 |   -40.74142 |
|  466/1000 |      8s |        -36.70079 |  |   0.808285 |   -41.06719 |
|  467/1000 |      8s |        -36.72881 |  |   0.811695 |   -40.99504 |
|  468/1000 |      8s |        -36.77489 |  |   0.807638 |   -40.97668 |
|  469/1000 |      8s |        -36.77321 |  |   0.808669 |   -40.96640 |
|  470/1000 |      8s |        -36.73565 |  |   0.808904 |   -40.81586 |
|  471/1000 |      8s |        -36.73822 |  |   0.807356 |   -40.54787 |
|  472/1000 |      8s |        -36.75310 |  |   0.809287 |   -40.81485 |
|  473/1000 |      8s |        -36.78341 |  |   0.806309 |   -40.78927 |
|  474/1000 |      8s |        -36.80529 |  |   0.808638 |   -40.72675 |
|  475/1000 |      8s |        -36.72145 |  |   0.808480 |   -40.86331 |
|  476/1000 |      8s |        -36.77564 |  |   0.804574 |   -40.40609 |
|  477/1000 |      8s |        -36.77566 |  |   0.806379 |   -40.73677 |
|  478/1000 |      8s |        -36.83360 |  |   0.805783 |   -40.54466 |
|  479/1000 |      8s |        -36.74435 |  |   0.805160 |   -40.79558 |
|  480/1000 |      8s |        -36.81569 |  |   0.809723 |   -40.87415 |
|  481/1000 |      8s |        -36.80166 |  |   0.807111 |   -40.91218 |
|  482/1000 |      8s |        -36.76682 |  |   0.809862 |   -40.82167 |
|  483/1000 |      8s |        -36.81285 |  |   0.808675 |   -40.96195 |
|  484/1000 |      8s |        -36.81606 |  |   0.808030 |   -40.82819 |
|  485/1000 |      8s |        -36.81980 |  |   0.808280 |   -40.58257 |
|  486/1000 |      8s |        -36.81614 |  |   0.809167 |   -40.89668 |
|  487/1000 |      8s |        -36.79009 |  |   0.807836 |   -40.87808 |
|  488/1000 |      8s |        -36.92357 |  |   0.807566 |   -40.66276 |
|  489/1000 |      8s |        -36.91661 |  |   0.809662 |   -40.62389 |
|  490/1000 |      8s |        -36.82814 |  |   0.809103 |   -40.94695 |
|  491/1000 |      8s |        -36.88008 |  |   0.809270 |   -41.20119 |
|  492/1000 |      8s |        -36.87156 |  |   0.808629 |   -40.95178 |
|  493/1000 |      8s |        -36.87912 |  |   0.810997 |   -41.26272 |
|  494/1000 |      8s |        -36.93097 |  |   0.808951 |   -40.55403 |
|  495/1000 |      8s |        -36.95346 |  |   0.807197 |   -40.85830 |
|  496/1000 |      8s |        -36.92480 |  |   0.808368 |   -41.13507 |
|  497/1000 |      8s |        -36.93825 |  |   0.807815 |   -40.49874 |
|  498/1000 |      8s |        -36.94409 |  |   0.809335 |   -41.23621 |
|  499/1000 |      8s |        -36.91281 |  |   0.809349 |   -40.94941 |
|  500/1000 |      8s |        -36.95671 |  |   0.809340 |   -40.96728 |
|  501/1000 |      8s |        -37.07705 |  |   0.809643 |   -40.91541 |
|  502/1000 |      8s |        -37.16621 |  |   0.808925 |   -41.06421 |
|  503/1000 |      8s |        -37.14657 |  |   0.807868 |   -41.17685 |
|  504/1000 |      8s |        -37.15690 |  |   0.809217 |   -41.13444 |
|  505/1000 |      8s |        -37.13592 |  |   0.810281 |   -40.92225 |
|  506/1000 |      8s |        -37.11691 |  |   0.810435 |   -41.24711 |
|  507/1000 |      8s |        -37.15821 |  |   0.810451 |   -41.35696 |
|  508/1000 |      8s |        -37.19982 |  |   0.809726 |   -41.47554 |
|  509/1000 |      8s |        -37.20931 |  |   0.810077 |   -40.91101 |
|  510/1000 |      8s |        -37.18263 |  |   0.809955 |   -41.37777 |
|  511/1000 |      8s |        -37.20718 |  |   0.809197 |   -41.32256 |
|  512/1000 |      8s |        -37.22386 |  |   0.811033 |   -41.38873 |
|  513/1000 |      8s |        -37.22073 |  |   0.812071 |   -41.00566 |
|  514/1000 |      8s |        -37.24439 |  |   0.808162 |   -41.25984 |
|  515/1000 |      8s |        -37.23442 |  |   0.807692 |   -41.26370 |
|  516/1000 |      8s |        -37.19369 |  |   0.810920 |   -41.52923 |
|  517/1000 |      8s |        -37.21299 |  |   0.806616 |   -41.33900 |
|  518/1000 |      8s |        -37.26553 |  |   0.809317 |   -41.49547 |
|  519/1000 |      8s |        -37.22641 |  |   0.807707 |   -41.40689 |
|  520/1000 |      8s |        -37.20448 |  |   0.810002 |   -41.40278 |
|  521/1000 |      8s |        -37.22751 |  |   0.809849 |   -41.34232 |
|  522/1000 |      8s |        -37.29174 |  |   0.808818 |   -41.31748 |
|  523/1000 |      8s |        -37.22335 |  |   0.810412 |   -41.21959 |
|  524/1000 |      8s |        -37.24023 |  |   0.808015 |   -41.57302 |
|  525/1000 |      8s |        -37.22345 |  |   0.809847 |   -41.33973 |
|  526/1000 |      8s |        -37.28279 |  |   0.810715 |   -41.25499 |
|  527/1000 |      8s |        -37.29335 |  |   0.811550 |   -41.42201 |
|  528/1000 |      8s |        -37.24781 |  |   0.811110 |   -41.44502 |
|  529/1000 |      8s |        -37.27003 |  |   0.808745 |   -41.42037 |
|  530/1000 |      8s |        -37.29203 |  |   0.809703 |   -41.57033 |
|  531/1000 |      8s |        -37.34225 |  |   0.810321 |   -41.46233 |
|  532/1000 |      8s |        -37.32407 |  |   0.808525 |   -41.36022 |
|  533/1000 |      8s |        -37.30483 |  |   0.808403 |   -41.20069 |
|  534/1000 |      8s |        -37.33782 |  |   0.809983 |   -41.48468 |
|  535/1000 |      8s |        -37.29846 |  |   0.811045 |   -41.21584 |
|  536/1000 |      8s |        -37.31877 |  |   0.809151 |   -41.32690 |
|  537/1000 |      8s |        -37.34088 |  |   0.809863 |   -41.31273 |
|  538/1000 |      8s |        -37.36523 |  |   0.810626 |   -41.58734 |
|  539/1000 |      8s |        -37.39051 |  |   0.810097 |   -41.19011 |
|  540/1000 |      8s |        -37.37528 |  |   0.810509 |   -41.48632 |
|  541/1000 |      8s |        -37.35491 |  |   0.811973 |   -41.40350 |
|  542/1000 |      8s |        -37.39176 |  |   0.808397 |   -41.50775 |
|  543/1000 |      8s |        -37.34922 |  |   0.807507 |   -40.89910 |
|  544/1000 |      8s |        -37.34768 |  |   0.813392 |   -41.49945 |
|  545/1000 |      8s |        -37.40053 |  |   0.808515 |   -41.01984 |
|  546/1000 |      8s |        -37.41669 |  |   0.810361 |   -41.57838 |
|  547/1000 |      8s |        -37.46737 |  |   0.809199 |   -41.78458 |
|  548/1000 |      8s |        -37.43468 |  |   0.809874 |   -41.60557 |
|  549/1000 |      8s |        -37.44856 |  |   0.811433 |   -41.35883 |
|  550/1000 |      8s |        -37.40240 |  |   0.809430 |   -41.46647 |
|  551/1000 |      8s |        -37.47118 |  |   0.811679 |   -41.68251 |
|  552/1000 |      8s |        -37.44403 |  |   0.810395 |   -41.58784 |
|  553/1000 |      8s |        -37.49304 |  |   0.812558 |   -41.13902 |
|  554/1000 |      8s |        -37.41176 |  |   0.812576 |   -41.61098 |
|  555/1000 |      8s |        -37.49124 |  |   0.809831 |   -41.62447 |
|  556/1000 |      8s |        -37.43229 |  |   0.809483 |   -41.58676 |
|  557/1000 |      8s |        -37.44304 |  |   0.810878 |   -41.11020 |
|  558/1000 |      8s |        -37.49488 |  |   0.811447 |   -41.66477 |
|  559/1000 |      8s |        -37.40885 |  |   0.811104 |   -41.39935 |
|  560/1000 |      8s |        -37.49560 |  |   0.809514 |   -41.85297 |
|  561/1000 |      8s |        -37.42506 |  |   0.810364 |   -41.67511 |
|  562/1000 |      8s |        -37.51897 |  |   0.807813 |   -41.61194 |
|  563/1000 |      8s |        -37.48249 |  |   0.811405 |   -41.34671 |
|  564/1000 |      8s |        -37.53923 |  |   0.811533 |   -41.78936 |
|  565/1000 |      8s |        -37.51759 |  |   0.811034 |   -41.72999 |
|  566/1000 |      8s |        -37.50697 |  |   0.811411 |   -41.69573 |
|  567/1000 |      8s |        -37.55342 |  |   0.811478 |   -41.75014 |
|  568/1000 |      8s |        -37.50239 |  |   0.809682 |   -41.38420 |
|  569/1000 |      8s |        -37.52300 |  |   0.812210 |   -41.62375 |
|  570/1000 |      8s |        -37.51645 |  |   0.810144 |   -41.32209 |
|  571/1000 |      8s |        -37.53875 |  |   0.809510 |   -41.36682 |
|  572/1000 |      8s |        -37.48625 |  |   0.812672 |   -41.78587 |
|  573/1000 |      8s |        -37.47983 |  |   0.811837 |   -41.45272 |
|  574/1000 |      8s |        -37.51003 |  |   0.812010 |   -41.64852 |
|  575/1000 |      8s |        -37.51266 |  |   0.811800 |   -41.70157 |
|  576/1000 |      8s |        -37.53834 |  |   0.807571 |   -41.57925 |
|  577/1000 |      8s |        -37.54523 |  |   0.812817 |   -41.74422 |
|  578/1000 |      8s |        -37.52350 |  |   0.809426 |   -41.57326 |
|  579/1000 |      8s |        -37.59466 |  |   0.811647 |   -41.59159 |
|  580/1000 |      8s |        -37.56684 |  |   0.809512 |   -41.56175 |
|  581/1000 |      8s |        -37.50965 |  |   0.811560 |   -41.61484 |
|  582/1000 |      8s |        -37.56792 |  |   0.810205 |   -41.90899 |
|  583/1000 |      8s |        -37.54091 |  |   0.810215 |   -41.36175 |
|  584/1000 |      8s |        -37.59914 |  |   0.810871 |   -41.73273 |
|  585/1000 |      8s |        -37.57593 |  |   0.813137 |   -41.80387 |
|  586/1000 |      8s |        -37.54969 |  |   0.810323 |   -41.61335 |
|  587/1000 |      8s |        -37.64260 |  |   0.812578 |   -41.51919 |
|  588/1000 |      8s |        -37.63414 |  |   0.810626 |   -41.87099 |
|  589/1000 |      8s |        -37.55523 |  |   0.809240 |   -41.56742 |
|  590/1000 |      8s |        -37.60566 |  |   0.812543 |   -41.83123 |
|  591/1000 |      8s |        -37.64591 |  |   0.809647 |   -41.76489 |
|  592/1000 |      8s |        -37.59502 |  |   0.812402 |   -41.90257 |
|  593/1000 |      8s |        -37.61414 |  |   0.811873 |   -41.58369 |
|  594/1000 |      8s |        -37.63448 |  |   0.810763 |   -41.89770 |
|  595/1000 |      8s |        -37.66107 |  |   0.811623 |   -41.79110 |
|  596/1000 |      8s |        -37.64238 |  |   0.811230 |   -41.72719 |
|  597/1000 |      8s |        -37.73032 |  |   0.809857 |   -41.88891 |
|  598/1000 |      8s |        -37.68941 |  |   0.810372 |   -41.78904 |
|  599/1000 |      8s |        -37.66570 |  |   0.811634 |   -41.62186 |
|  600/1000 |      8s |        -37.68646 |  |   0.809457 |   -41.54199 |
|  601/1000 |      8s |        -37.84820 |  |   0.812690 |   -42.02915 |
|  602/1000 |      8s |        -37.79624 |  |   0.811746 |   -42.08490 |
|  603/1000 |      8s |        -37.83315 |  |   0.810679 |   -41.99549 |
|  604/1000 |      8s |        -37.86094 |  |   0.811136 |   -42.09387 |
|  605/1000 |      8s |        -37.88331 |  |   0.810980 |   -42.12753 |
|  606/1000 |      8s |        -37.89514 |  |   0.811253 |   -41.80501 |
|  607/1000 |      8s |        -37.94279 |  |   0.811514 |   -41.97615 |
|  608/1000 |      8s |        -37.84981 |  |   0.811028 |   -42.01855 |
|  609/1000 |      8s |        -37.87120 |  |   0.810097 |   -42.04649 |
|  610/1000 |      8s |        -37.85806 |  |   0.809539 |   -41.87365 |
|  611/1000 |      8s |        -37.89045 |  |   0.810897 |   -41.96654 |
|  612/1000 |      8s |        -37.92449 |  |   0.810182 |   -42.02819 |
|  613/1000 |      8s |        -37.90527 |  |   0.811341 |   -41.83222 |
|  614/1000 |      8s |        -37.93288 |  |   0.812106 |   -42.14356 |
|  615/1000 |      8s |        -37.86925 |  |   0.812493 |   -42.07417 |
|  616/1000 |      8s |        -37.97937 |  |   0.811557 |   -42.06790 |
|  617/1000 |      8s |        -37.93890 |  |   0.812983 |   -42.02308 |
|  618/1000 |      8s |        -37.94835 |  |   0.811513 |   -42.00786 |
|  619/1000 |      8s |        -37.93930 |  |   0.812731 |   -42.12717 |
|  620/1000 |      8s |        -37.96856 |  |   0.811085 |   -42.07431 |
|  621/1000 |      8s |        -37.93833 |  |   0.813189 |   -42.18473 |
|  622/1000 |      8s |        -37.95127 |  |   0.808989 |   -42.14548 |
|  623/1000 |      8s |        -37.93124 |  |   0.812626 |   -42.00931 |
|  624/1000 |      8s |        -37.94500 |  |   0.811015 |   -42.17903 |
|  625/1000 |      8s |        -37.97551 |  |   0.811750 |   -42.26082 |
|  626/1000 |      8s |        -37.92985 |  |   0.810726 |   -42.18728 |
|  627/1000 |      8s |        -37.99122 |  |   0.812402 |   -42.06748 |
|  628/1000 |      8s |        -38.01403 |  |   0.811899 |   -42.24918 |
|  629/1000 |      8s |        -38.02089 |  |   0.811321 |   -42.05531 |
|  630/1000 |      8s |        -38.01827 |  |   0.810583 |   -42.08092 |
|  631/1000 |      8s |        -37.99711 |  |   0.810548 |   -42.08025 |
|  632/1000 |      8s |        -37.99207 |  |   0.811007 |   -42.10564 |
|  633/1000 |      8s |        -38.01179 |  |   0.811068 |   -42.19775 |
|  634/1000 |      8s |        -38.02256 |  |   0.811592 |   -42.19291 |
|  635/1000 |      8s |        -37.99417 |  |   0.813791 |   -42.21130 |
|  636/1000 |      8s |        -38.07386 |  |   0.812322 |   -42.28550 |
|  637/1000 |      8s |        -38.04073 |  |   0.810370 |   -42.10668 |
|  638/1000 |      8s |        -38.03351 |  |   0.811347 |   -42.28482 |
|  639/1000 |      8s |        -38.04581 |  |   0.812134 |   -42.35848 |
|  640/1000 |      8s |        -38.03512 |  |   0.811578 |   -42.09141 |
|  641/1000 |      8s |        -38.04983 |  |   0.810584 |   -42.10736 |
|  642/1000 |      8s |        -38.07984 |  |   0.811343 |   -42.31440 |
|  643/1000 |      8s |        -38.14232 |  |   0.811331 |   -42.14796 |
|  644/1000 |      8s |        -38.05484 |  |   0.810417 |   -42.38955 |
|  645/1000 |      8s |        -38.04381 |  |   0.811095 |   -41.98899 |
|  646/1000 |      8s |        -38.07905 |  |   0.811019 |   -42.18392 |
|  647/1000 |      8s |        -38.03795 |  |   0.811479 |   -42.19805 |
|  648/1000 |      8s |        -38.10502 |  |   0.809572 |   -42.35895 |
|  649/1000 |      8s |        -38.13782 |  |   0.811766 |   -42.20381 |
|  650/1000 |      8s |        -38.10639 |  |   0.811400 |   -42.18302 |
|  651/1000 |      8s |        -38.13139 |  |   0.812223 |   -42.27295 |
|  652/1000 |      8s |        -38.13336 |  |   0.812693 |   -42.22808 |
|  653/1000 |      8s |        -38.14309 |  |   0.811881 |   -42.22423 |
|  654/1000 |      8s |        -38.10090 |  |   0.812016 |   -42.45779 |
|  655/1000 |      8s |        -38.16224 |  |   0.812020 |   -42.23907 |
|  656/1000 |      8s |        -38.13759 |  |   0.811299 |   -42.12902 |
