Selected mat file:
otherR/R_12.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  19
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   98/1000 |      6s |        -29.94203 |  |   0.735112 |   -31.86397 |
|   99/1000 |      6s |        -30.26298 |  |   0.738771 |   -33.66419 |
|  100/1000 |      6s |        -30.23079 |  |   0.742176 |   -33.30394 |
|  101/1000 |      6s |        -31.00394 |  |   0.737566 |   -33.92217 |
|  102/1000 |      6s |        -31.12260 |  |   0.739292 |   -33.60739 |
|  103/1000 |      6s |        -31.05332 |  |   0.748416 |   -33.29115 |
|  104/1000 |      6s |        -31.02502 |  |   0.732571 |   -34.34934 |
|  105/1000 |      6s |        -31.31925 |  |   0.741976 |   -33.35740 |
|  106/1000 |      6s |        -31.40688 |  |   0.743375 |   -33.78108 |
|  107/1000 |      6s |        -31.39627 |  |   0.746532 |   -34.17361 |
|  108/1000 |      6s |        -31.48855 |  |   0.729701 |   -29.17816 |
|  109/1000 |      6s |        -31.46682 |  |   0.749073 |   -33.84322 |
|  110/1000 |      6s |        -31.62543 |  |   0.752515 |   -34.33331 |
|  111/1000 |      6s |        -31.57225 |  |   0.754856 |   -34.98794 |
|  112/1000 |      6s |        -31.52320 |  |   0.750418 |   -35.29807 |
|  113/1000 |      6s |        -31.72018 |  |   0.746405 |   -34.12934 |
|  114/1000 |      6s |        -31.79397 |  |   0.752809 |   -34.55779 |
|  115/1000 |      6s |        -31.71058 |  |   0.756249 |   -35.41625 |
|  116/1000 |      6s |        -31.87115 |  |   0.749369 |   -34.80308 |
|  117/1000 |      6s |        -31.90666 |  |   0.751995 |   -35.25839 |
|  118/1000 |      6s |        -31.94811 |  |   0.757797 |   -35.23311 |
|  119/1000 |      6s |        -31.93417 |  |   0.752865 |   -34.88398 |
|  120/1000 |      6s |        -32.06421 |  |   0.755274 |   -34.20505 |
|  121/1000 |      6s |        -32.12200 |  |   0.753445 |   -35.18343 |
|  122/1000 |      6s |        -32.14661 |  |   0.759738 |   -35.31776 |
|  123/1000 |      6s |        -32.14474 |  |   0.753428 |   -35.50345 |
|  124/1000 |      6s |        -32.22801 |  |   0.762274 |   -34.25616 |
|  125/1000 |      6s |        -31.90085 |  |   0.759690 |   -35.51017 |
|  126/1000 |      6s |        -32.31459 |  |   0.747582 |   -33.39848 |
|  127/1000 |      6s |        -32.33669 |  |   0.740602 |   -33.41149 |
|  128/1000 |      6s |        -32.38618 |  |   0.754751 |   -34.47846 |
|  129/1000 |      6s |        -32.34764 |  |   0.748245 |   -33.81478 |
|  130/1000 |      6s |        -32.42342 |  |   0.759755 |   -35.25347 |
|  131/1000 |      6s |        -32.54094 |  |   0.761985 |   -34.71272 |
|  132/1000 |      6s |        -32.59616 |  |   0.757972 |   -34.74261 |
|  133/1000 |      7s |        -32.50605 |  |   0.752187 |   -33.99838 |
|  134/1000 |      7s |        -32.56344 |  |   0.769305 |   -35.58135 |
|  135/1000 |      6s |        -32.71381 |  |   0.762059 |   -36.46989 |
|  136/1000 |      6s |        -32.74791 |  |   0.762502 |   -36.09090 |
|  137/1000 |      7s |        -32.69696 |  |   0.763937 |   -36.43810 |
|  138/1000 |      6s |        -32.66730 |  |   0.765932 |   -35.70488 |
|  139/1000 |      6s |        -32.72638 |  |   0.759571 |   -35.99683 |
|  140/1000 |      6s |        -32.81582 |  |   0.762202 |   -36.18053 |
|  141/1000 |      6s |        -32.95117 |  |   0.763648 |   -36.15597 |
|  142/1000 |      6s |        -32.92412 |  |   0.762457 |   -36.08179 |
|  143/1000 |      6s |        -32.91740 |  |   0.762527 |   -34.30617 |
|  144/1000 |      6s |        -33.01878 |  |   0.763617 |   -35.92812 |
|  145/1000 |      6s |        -32.93499 |  |   0.760856 |   -35.72858 |
|  146/1000 |      6s |        -33.07217 |  |   0.765214 |   -35.12338 |
|  147/1000 |      6s |        -33.08697 |  |   0.760773 |   -35.83614 |
|  148/1000 |      6s |        -32.98010 |  |   0.765849 |   -36.17142 |
|  149/1000 |      6s |        -33.05422 |  |   0.769140 |   -37.13433 |
|  150/1000 |      6s |        -33.07319 |  |   0.766545 |   -36.19491 |
|  151/1000 |      6s |        -33.19451 |  |   0.765462 |   -36.85016 |
|  152/1000 |      6s |        -33.21425 |  |   0.765788 |   -36.76124 |
|  153/1000 |      6s |        -33.22400 |  |   0.758991 |   -35.68221 |
|  154/1000 |      6s |        -33.20064 |  |   0.764462 |   -35.97587 |
|  155/1000 |      6s |        -33.39744 |  |   0.772281 |   -36.46584 |
|  156/1000 |      6s |        -33.41142 |  |   0.762804 |   -36.10988 |
|  157/1000 |      6s |        -33.44645 |  |   0.766399 |   -36.63930 |
|  158/1000 |      6s |        -33.22564 |  |   0.764325 |   -35.74787 |
|  159/1000 |      6s |        -33.47959 |  |   0.771094 |   -37.14334 |
|  160/1000 |      6s |        -33.38938 |  |   0.765798 |   -36.76910 |
|  161/1000 |      6s |        -33.39387 |  |   0.770327 |   -36.89733 |
|  162/1000 |      6s |        -33.46982 |  |   0.767762 |   -37.40051 |
|  163/1000 |      6s |        -33.52337 |  |   0.771229 |   -37.19325 |
|  164/1000 |      6s |        -33.55808 |  |   0.771822 |   -36.22266 |
|  165/1000 |      6s |        -33.65798 |  |   0.766468 |   -34.84216 |
|  166/1000 |      6s |        -33.56302 |  |   0.768909 |   -37.21271 |
|  167/1000 |      6s |        -33.69227 |  |   0.771143 |   -36.95561 |
|  168/1000 |      6s |        -33.68644 |  |   0.760519 |   -35.68429 |
|  169/1000 |      6s |        -33.68732 |  |   0.768572 |   -35.85273 |
|  170/1000 |      6s |        -33.72152 |  |   0.769446 |   -37.49523 |
|  171/1000 |      6s |        -33.82835 |  |   0.769140 |   -36.73845 |
|  172/1000 |      6s |        -33.74443 |  |   0.766625 |   -35.83857 |
|  173/1000 |      6s |        -33.80883 |  |   0.773686 |   -37.70543 |
|  174/1000 |      6s |        -33.91922 |  |   0.769951 |   -37.78561 |
|  175/1000 |      6s |        -33.86734 |  |   0.770274 |   -36.56898 |
|  176/1000 |      6s |        -33.74995 |  |   0.773052 |   -37.65154 |
|  177/1000 |      6s |        -33.89915 |  |   0.774389 |   -37.73401 |
|  178/1000 |      6s |        -33.79235 |  |   0.775089 |   -37.04171 |
|  179/1000 |      6s |        -34.03934 |  |   0.772476 |   -37.35236 |
|  180/1000 |      6s |        -33.95822 |  |   0.766723 |   -35.99942 |
|  181/1000 |      6s |        -33.85692 |  |   0.760718 |   -35.34737 |
|  182/1000 |      6s |        -33.98660 |  |   0.760792 |   -37.13629 |
|  183/1000 |      6s |        -34.05689 |  |   0.776202 |   -38.30295 |
|  184/1000 |      6s |        -34.08497 |  |   0.772343 |   -36.75278 |
|  185/1000 |      6s |        -34.06054 |  |   0.770178 |   -36.17908 |
|  186/1000 |      6s |        -34.27444 |  |   0.770157 |   -37.02680 |
|  187/1000 |      6s |        -34.14546 |  |   0.773222 |   -37.26723 |
|  188/1000 |      6s |        -34.19712 |  |   0.775680 |   -37.78637 |
|  189/1000 |      6s |        -34.15547 |  |   0.775292 |   -38.19963 |
|  190/1000 |      6s |        -34.21759 |  |   0.765809 |   -36.29582 |
|  191/1000 |      6s |        -34.24287 |  |   0.774702 |   -38.14589 |
|  192/1000 |      6s |        -34.35849 |  |   0.771227 |   -36.94370 |
|  193/1000 |      6s |        -34.40094 |  |   0.770665 |   -36.87360 |
|  194/1000 |      6s |        -34.20481 |  |   0.780057 |   -38.40160 |
|  195/1000 |      6s |        -34.25900 |  |   0.769331 |   -36.58626 |
|  196/1000 |      6s |        -34.34007 |  |   0.775095 |   -37.16783 |
|  197/1000 |      6s |        -34.36020 |  |   0.774779 |   -37.46914 |
|  198/1000 |      6s |        -34.49333 |  |   0.770791 |   -37.69014 |
|  199/1000 |      6s |        -34.39884 |  |   0.773244 |   -37.13979 |
|  200/1000 |      6s |        -34.36656 |  |   0.772469 |   -36.91753 |
|  201/1000 |      6s |        -34.94558 |  |   0.773812 |   -38.03558 |
|  202/1000 |      6s |        -35.04663 |  |   0.777833 |   -37.65128 |
|  203/1000 |      6s |        -34.99432 |  |   0.776870 |   -38.57327 |
|  204/1000 |      6s |        -35.11431 |  |   0.777017 |   -38.54884 |
|  205/1000 |      6s |        -35.11823 |  |   0.777700 |   -38.32095 |
|  206/1000 |      6s |        -35.21494 |  |   0.781282 |   -39.01009 |
|  207/1000 |      6s |        -35.15725 |  |   0.776242 |   -38.81028 |
|  208/1000 |      6s |        -35.23671 |  |   0.770898 |   -36.50372 |
|  209/1000 |      6s |        -35.16225 |  |   0.776684 |   -38.66095 |
|  210/1000 |      6s |        -35.26721 |  |   0.780395 |   -39.20889 |
|  211/1000 |      6s |        -35.23546 |  |   0.779761 |   -39.03454 |
|  212/1000 |      6s |        -35.29314 |  |   0.779847 |   -38.97648 |
|  213/1000 |      6s |        -35.23214 |  |   0.782355 |   -38.61691 |
|  214/1000 |      6s |        -35.34965 |  |   0.774631 |   -37.93513 |
|  215/1000 |      6s |        -35.29554 |  |   0.776160 |   -38.58912 |
|  216/1000 |      6s |        -35.28029 |  |   0.782852 |   -38.81226 |
|  217/1000 |      6s |        -35.39085 |  |   0.780544 |   -38.55505 |
|  218/1000 |      6s |        -35.32101 |  |   0.775033 |   -38.54726 |
|  219/1000 |      6s |        -35.39421 |  |   0.780341 |   -38.25302 |
|  220/1000 |      6s |        -35.41375 |  |   0.782505 |   -39.21438 |
|  221/1000 |      6s |        -35.43884 |  |   0.780438 |   -38.38222 |
|  222/1000 |      6s |        -35.40150 |  |   0.777302 |   -38.62250 |
|  223/1000 |      6s |        -35.45925 |  |   0.778434 |   -38.92049 |
|  224/1000 |      6s |        -35.52838 |  |   0.780078 |   -38.83948 |
|  225/1000 |      6s |        -35.50635 |  |   0.779783 |   -39.08818 |
|  226/1000 |      6s |        -35.51963 |  |   0.771627 |   -37.82436 |
|  227/1000 |      6s |        -35.54424 |  |   0.778791 |   -39.54788 |
|  228/1000 |      6s |        -35.54974 |  |   0.783714 |   -39.13410 |
|  229/1000 |      6s |        -35.56961 |  |   0.772718 |   -38.38636 |
|  230/1000 |      6s |        -35.61489 |  |   0.781362 |   -38.90806 |
|  231/1000 |      6s |        -35.63640 |  |   0.781834 |   -38.96242 |
|  232/1000 |      6s |        -35.71514 |  |   0.783142 |   -39.69192 |
|  233/1000 |      6s |        -35.70227 |  |   0.780428 |   -39.36489 |
|  234/1000 |      6s |        -35.65800 |  |   0.777086 |   -38.72668 |
|  235/1000 |      6s |        -35.74934 |  |   0.775949 |   -38.75348 |
|  236/1000 |      6s |        -35.67715 |  |   0.783134 |   -39.47723 |
|  237/1000 |      6s |        -35.72265 |  |   0.781586 |   -39.53380 |
|  238/1000 |      6s |        -35.76143 |  |   0.780833 |   -38.43338 |
|  239/1000 |      6s |        -35.73817 |  |   0.782223 |   -39.85851 |
|  240/1000 |      6s |        -35.78427 |  |   0.777967 |   -39.53727 |
|  241/1000 |      6s |        -35.74643 |  |   0.779244 |   -39.24211 |
|  242/1000 |      6s |        -35.81514 |  |   0.782384 |   -39.44671 |
|  243/1000 |      6s |        -35.72494 |  |   0.782817 |   -39.85225 |
|  244/1000 |      6s |        -35.80340 |  |   0.784084 |   -39.51700 |
|  245/1000 |      6s |        -35.79203 |  |   0.780201 |   -39.77817 |
|  246/1000 |      6s |        -35.77754 |  |   0.781637 |   -39.43821 |
|  247/1000 |      6s |        -35.90222 |  |   0.779048 |   -38.52468 |
|  248/1000 |      6s |        -35.85285 |  |   0.780129 |   -39.50381 |
|  249/1000 |      6s |        -35.86924 |  |   0.781502 |   -39.04740 |
|  250/1000 |      6s |        -35.92125 |  |   0.783252 |   -39.94518 |
|  251/1000 |      6s |        -35.99170 |  |   0.780141 |   -39.66769 |
|  252/1000 |      6s |        -35.97885 |  |   0.784220 |   -39.93318 |
|  253/1000 |      6s |        -35.95558 |  |   0.775878 |   -37.93267 |
|  254/1000 |      6s |        -35.95367 |  |   0.783455 |   -39.37138 |
|  255/1000 |      6s |        -35.97359 |  |   0.779469 |   -39.61762 |
|  256/1000 |      6s |        -35.99755 |  |   0.784167 |   -39.51728 |
|  257/1000 |      7s |        -36.03701 |  |   0.781020 |   -38.67445 |
|  258/1000 |      7s |        -36.09808 |  |   0.782580 |   -39.79649 |
|  259/1000 |      6s |        -36.00596 |  |   0.779153 |   -39.32079 |
|  260/1000 |      6s |        -36.03495 |  |   0.780209 |   -39.22751 |
|  261/1000 |      6s |        -36.07672 |  |   0.780919 |   -38.58309 |
|  262/1000 |      6s |        -36.11301 |  |   0.783667 |   -39.61814 |
|  263/1000 |      6s |        -36.15039 |  |   0.782498 |   -39.95644 |
|  264/1000 |      6s |        -36.08295 |  |   0.787162 |   -39.96555 |
|  265/1000 |      6s |        -36.20174 |  |   0.784582 |   -39.85489 |
|  266/1000 |      6s |        -36.09094 |  |   0.779348 |   -38.40646 |
|  267/1000 |      6s |        -36.21435 |  |   0.785459 |   -39.99352 |
|  268/1000 |      6s |        -36.21973 |  |   0.781668 |   -39.93042 |
|  269/1000 |      6s |        -36.27415 |  |   0.783819 |   -39.51247 |
|  270/1000 |      6s |        -36.21662 |  |   0.777604 |   -38.33790 |
|  271/1000 |      6s |        -36.23758 |  |   0.784059 |   -39.88261 |
|  272/1000 |      6s |        -36.31965 |  |   0.780742 |   -39.58758 |
|  273/1000 |      6s |        -36.26191 |  |   0.780324 |   -40.01603 |
|  274/1000 |      6s |        -36.26833 |  |   0.783619 |   -39.69396 |
|  275/1000 |      6s |        -36.21096 |  |   0.778450 |   -38.74231 |
|  276/1000 |      6s |        -36.24933 |  |   0.783789 |   -40.20056 |
|  277/1000 |      6s |        -36.31179 |  |   0.783243 |   -39.52660 |
|  278/1000 |      6s |        -36.28956 |  |   0.782594 |   -40.01145 |
|  279/1000 |      6s |        -36.42868 |  |   0.786121 |   -40.00180 |
|  280/1000 |      6s |        -36.41997 |  |   0.781925 |   -40.14603 |
|  281/1000 |      6s |        -36.28565 |  |   0.784942 |   -39.83289 |
|  282/1000 |      6s |        -36.40565 |  |   0.786126 |   -40.07660 |
|  283/1000 |      6s |        -36.26977 |  |   0.783656 |   -39.87763 |
|  284/1000 |      6s |        -36.42392 |  |   0.784335 |   -39.30110 |
|  285/1000 |      6s |        -36.35267 |  |   0.780507 |   -39.67209 |
|  286/1000 |      6s |        -36.39231 |  |   0.778630 |   -39.36643 |
|  287/1000 |      6s |        -36.43991 |  |   0.785184 |   -39.73927 |
|  288/1000 |      6s |        -36.41227 |  |   0.775335 |   -38.13894 |
|  289/1000 |      6s |        -36.40102 |  |   0.784532 |   -39.17574 |
|  290/1000 |      6s |        -36.51602 |  |   0.786267 |   -39.57361 |
|  291/1000 |      6s |        -36.39731 |  |   0.786273 |   -40.38007 |
|  292/1000 |      6s |        -36.46457 |  |   0.783593 |   -39.95749 |
|  293/1000 |      6s |        -36.47139 |  |   0.782450 |   -40.26508 |
|  294/1000 |      6s |        -36.52036 |  |   0.787495 |   -40.33679 |
|  295/1000 |      6s |        -36.49249 |  |   0.781217 |   -40.37844 |
|  296/1000 |      6s |        -36.42046 |  |   0.785305 |   -40.27374 |
|  297/1000 |      6s |        -36.52561 |  |   0.783306 |   -39.82822 |
|  298/1000 |      6s |        -36.56443 |  |   0.781909 |   -40.07047 |
|  299/1000 |      6s |        -36.60760 |  |   0.781191 |   -40.05284 |
|  300/1000 |      6s |        -36.62383 |  |   0.787806 |   -40.73936 |
|  301/1000 |      6s |        -36.98062 |  |   0.781158 |   -39.80037 |
|  302/1000 |      6s |        -37.04464 |  |   0.779809 |   -40.45033 |
|  303/1000 |      6s |        -37.00107 |  |   0.782374 |   -40.18272 |
|  304/1000 |      6s |        -37.01317 |  |   0.786244 |   -40.79068 |
|  305/1000 |      6s |        -37.10857 |  |   0.787767 |   -40.72612 |
|  306/1000 |      6s |        -37.10709 |  |   0.784024 |   -40.66296 |
|  307/1000 |      6s |        -37.06679 |  |   0.782363 |   -40.74462 |
|  308/1000 |      6s |        -37.12444 |  |   0.784907 |   -40.56170 |
|  309/1000 |      6s |        -37.11009 |  |   0.779160 |   -39.40308 |
|  310/1000 |      6s |        -37.12263 |  |   0.788034 |   -40.69052 |
|  311/1000 |      6s |        -37.15327 |  |   0.781202 |   -40.56983 |
|  312/1000 |      6s |        -37.17359 |  |   0.784049 |   -40.15881 |
|  313/1000 |      6s |        -37.03693 |  |   0.785019 |   -40.92888 |
|  314/1000 |      6s |        -37.15870 |  |   0.786995 |   -40.91059 |
|  315/1000 |      6s |        -37.25709 |  |   0.785984 |   -40.26516 |
|  316/1000 |      6s |        -37.12884 |  |   0.782413 |   -40.78064 |
|  317/1000 |      6s |        -37.18684 |  |   0.784499 |   -41.07106 |
|  318/1000 |      6s |        -37.08903 |  |   0.783086 |   -41.12329 |
|  319/1000 |      6s |        -37.23697 |  |   0.786414 |   -40.97754 |
|  320/1000 |      6s |        -37.19827 |  |   0.783578 |   -41.15549 |
|  321/1000 |      6s |        -37.20783 |  |   0.783934 |   -41.24650 |
|  322/1000 |      6s |        -37.19998 |  |   0.784266 |   -40.51619 |
|  323/1000 |      6s |        -37.22666 |  |   0.787356 |   -41.24312 |
|  324/1000 |      6s |        -37.26364 |  |   0.786148 |   -40.28369 |
|  325/1000 |      6s |        -37.27636 |  |   0.787717 |   -41.07135 |
|  326/1000 |      6s |        -37.31565 |  |   0.781656 |   -40.23738 |
|  327/1000 |      6s |        -37.28228 |  |   0.786834 |   -40.70021 |
|  328/1000 |      6s |        -37.32056 |  |   0.783234 |   -41.28365 |
|  329/1000 |      6s |        -37.33748 |  |   0.786491 |   -40.85330 |
|  330/1000 |      6s |        -37.14899 |  |   0.787684 |   -41.24962 |
|  331/1000 |      6s |        -37.31253 |  |   0.790312 |   -41.32204 |
|  332/1000 |      6s |        -37.30419 |  |   0.784543 |   -41.39472 |
|  333/1000 |      6s |        -37.32173 |  |   0.788655 |   -41.26051 |
|  334/1000 |      6s |        -37.36924 |  |   0.782848 |   -40.52214 |
|  335/1000 |      6s |        -37.41859 |  |   0.789147 |   -41.08834 |
|  336/1000 |      6s |        -37.39227 |  |   0.786365 |   -41.55931 |
|  337/1000 |      6s |        -37.42763 |  |   0.786092 |   -41.18941 |
|  338/1000 |      6s |        -37.48542 |  |   0.784363 |   -40.76844 |
|  339/1000 |      6s |        -37.46434 |  |   0.787591 |   -41.23735 |
|  340/1000 |      6s |        -37.37006 |  |   0.787585 |   -41.18840 |
|  341/1000 |      6s |        -37.39048 |  |   0.786304 |   -40.84860 |
