Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  6
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  300
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.92
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  115/1000 |      3s |        -33.06789 |  |   0.796720 |   -37.24565 |
|  116/1000 |      3s |        -33.38695 |  |   0.794063 |   -37.02199 |
|  117/1000 |      3s |        -33.42422 |  |   0.795921 |   -35.90477 |
|  118/1000 |      3s |        -33.38949 |  |   0.795472 |   -37.14065 |
|  119/1000 |      3s |        -33.41889 |  |   0.796745 |   -36.38636 |
|  120/1000 |      3s |        -33.40176 |  |   0.796931 |   -34.73228 |
|  121/1000 |      3s |        -33.53562 |  |   0.798918 |   -37.58137 |
|  122/1000 |      3s |        -33.51015 |  |   0.796936 |   -36.43205 |
|  123/1000 |      3s |        -33.62764 |  |   0.797610 |   -37.82455 |
|  124/1000 |      3s |        -33.53689 |  |   0.800497 |   -37.06065 |
|  125/1000 |      3s |        -33.60613 |  |   0.798025 |   -37.48337 |
|  126/1000 |      3s |        -33.71857 |  |   0.796981 |   -36.96986 |
|  127/1000 |      3s |        -33.87512 |  |   0.799061 |   -36.85458 |
|  128/1000 |      3s |        -33.47642 |  |   0.796670 |   -36.56504 |
|  129/1000 |      3s |        -33.75643 |  |   0.796555 |   -37.44971 |
|  130/1000 |      3s |        -33.93872 |  |   0.800690 |   -36.30865 |
|  131/1000 |      3s |        -33.95464 |  |   0.800908 |   -38.04731 |
|  132/1000 |      3s |        -33.83261 |  |   0.799271 |   -37.49527 |
|  133/1000 |      3s |        -33.92388 |  |   0.798013 |   -37.88534 |
|  134/1000 |      3s |        -33.78994 |  |   0.797484 |   -37.29167 |
|  135/1000 |      3s |        -34.15081 |  |   0.803674 |   -37.48474 |
|  136/1000 |      3s |        -34.21956 |  |   0.798707 |   -37.43990 |
|  137/1000 |      3s |        -34.22308 |  |   0.800869 |   -38.00269 |
|  138/1000 |      3s |        -34.28221 |  |   0.799778 |   -37.02966 |
|  139/1000 |      3s |        -34.29788 |  |   0.803631 |   -37.65289 |
|  140/1000 |      3s |        -34.35366 |  |   0.802529 |   -37.73934 |
|  141/1000 |      3s |        -34.54649 |  |   0.800850 |   -38.50925 |
|  142/1000 |      3s |        -34.47783 |  |   0.801957 |   -37.51403 |
|  143/1000 |      3s |        -34.38611 |  |   0.803936 |   -36.96710 |
|  144/1000 |      3s |        -34.49727 |  |   0.804759 |   -34.65341 |
|  145/1000 |      3s |        -34.49424 |  |   0.805137 |   -38.06506 |
|  146/1000 |      3s |        -34.45575 |  |   0.800292 |   -38.43873 |
|  147/1000 |      3s |        -34.67354 |  |   0.805016 |   -33.84313 |
|  148/1000 |      3s |        -34.49910 |  |   0.803680 |   -35.22680 |
|  149/1000 |      3s |        -34.60570 |  |   0.809862 |   -38.74038 |
|  150/1000 |      3s |        -34.46954 |  |   0.802546 |   -37.32593 |
|  151/1000 |      3s |        -34.70388 |  |   0.807441 |   -38.49227 |
|  152/1000 |      3s |        -34.77551 |  |   0.804542 |   -37.77622 |
|  153/1000 |      3s |        -34.74814 |  |   0.806771 |   -37.83796 |
|  154/1000 |      3s |        -34.59427 |  |   0.809180 |   -38.26577 |
|  155/1000 |      3s |        -34.79439 |  |   0.811035 |   -38.15541 |
|  156/1000 |      3s |        -34.88538 |  |   0.807015 |   -37.38301 |
|  157/1000 |      3s |        -34.55477 |  |   0.810309 |   -37.78546 |
|  158/1000 |      3s |        -34.56056 |  |   0.808929 |   -37.93103 |
|  159/1000 |      3s |        -34.90931 |  |   0.810416 |   -36.71032 |
|  160/1000 |      3s |        -34.82720 |  |   0.813660 |   -38.05811 |
|  161/1000 |      3s |        -35.13215 |  |   0.810586 |   -38.23659 |
|  162/1000 |      3s |        -35.08683 |  |   0.809690 |   -37.92169 |
|  163/1000 |      3s |        -35.12525 |  |   0.812733 |   -39.19557 |
|  164/1000 |      3s |        -35.18495 |  |   0.810584 |   -38.30806 |
|  165/1000 |      3s |        -34.94623 |  |   0.818208 |   -38.64938 |
|  166/1000 |      3s |        -35.14567 |  |   0.815559 |   -38.63767 |
|  167/1000 |      3s |        -35.18480 |  |   0.815461 |   -37.34511 |
|  168/1000 |      3s |        -35.26624 |  |   0.816566 |   -37.84531 |
|  169/1000 |      3s |        -35.23438 |  |   0.816492 |   -37.91584 |
|  170/1000 |      3s |        -35.10380 |  |   0.815568 |   -37.21653 |
|  171/1000 |      3s |        -35.13612 |  |   0.820046 |   -37.49817 |
|  172/1000 |      3s |        -35.15941 |  |   0.819785 |   -38.80841 |
|  173/1000 |      3s |        -35.31963 |  |   0.820612 |   -39.22966 |
|  174/1000 |      3s |        -35.39926 |  |   0.822232 |   -39.08994 |
|  175/1000 |      3s |        -35.44322 |  |   0.819839 |   -37.34838 |
|  176/1000 |      3s |        -35.48134 |  |   0.820917 |   -38.72804 |
|  177/1000 |      3s |        -35.48396 |  |   0.823524 |   -39.58842 |
|  178/1000 |      3s |        -35.64106 |  |   0.825405 |   -39.14827 |
|  179/1000 |      3s |        -35.47815 |  |   0.814372 |   -34.55753 |
|  180/1000 |      3s |        -35.61039 |  |   0.826280 |   -39.23240 |
|  181/1000 |      3s |        -35.55440 |  |   0.826031 |   -38.79292 |
|  182/1000 |      3s |        -35.61516 |  |   0.828007 |   -39.51907 |
|  183/1000 |      3s |        -35.77930 |  |   0.828585 |   -39.17821 |
|  184/1000 |      3s |        -35.74403 |  |   0.827284 |   -37.52831 |
|  185/1000 |      3s |        -35.72736 |  |   0.829209 |   -37.26086 |
|  186/1000 |      3s |        -35.71395 |  |   0.830681 |   -39.41143 |
|  187/1000 |      3s |        -35.75830 |  |   0.832915 |   -36.24977 |
|  188/1000 |      3s |        -35.88670 |  |   0.834116 |   -38.92412 |
|  189/1000 |      3s |        -35.83165 |  |   0.834752 |   -39.71596 |
|  190/1000 |      3s |        -36.08713 |  |   0.834928 |   -38.06017 |
|  191/1000 |      3s |        -35.90580 |  |   0.831428 |   -37.91956 |
|  192/1000 |      3s |        -35.93436 |  |   0.837828 |   -39.87322 |
|  193/1000 |      3s |        -35.94297 |  |   0.840407 |   -39.24442 |
|  194/1000 |      3s |        -35.88730 |  |   0.837405 |   -39.52546 |
|  195/1000 |      3s |        -36.02804 |  |   0.843359 |   -40.16614 |
|  196/1000 |      3s |        -36.03443 |  |   0.841260 |   -39.46957 |
|  197/1000 |      3s |        -35.99317 |  |   0.835070 |   -38.47200 |
|  198/1000 |      3s |        -36.17534 |  |   0.841243 |   -37.96290 |
|  199/1000 |      3s |        -36.25563 |  |   0.847393 |   -40.15367 |
|  200/1000 |      3s |        -36.01428 |  |   0.845483 |   -39.72331 |
|  201/1000 |      3s |        -36.89955 |  |   0.845507 |   -39.61491 |
|  202/1000 |      3s |        -36.88933 |  |   0.849899 |   -40.04841 |
|  203/1000 |      3s |        -37.00736 |  |   0.849037 |   -40.65091 |
|  204/1000 |      3s |        -36.95507 |  |   0.849600 |   -40.01530 |
|  205/1000 |      3s |        -37.07484 |  |   0.852386 |   -39.88951 |
|  206/1000 |      3s |        -37.16272 |  |   0.852905 |   -40.07067 |
|  207/1000 |      3s |        -36.99876 |  |   0.851318 |   -40.78094 |
|  208/1000 |      3s |        -37.22690 |  |   0.845297 |   -39.20268 |
|  209/1000 |      3s |        -37.13495 |  |   0.855671 |   -40.02785 |
|  210/1000 |      3s |        -37.26156 |  |   0.858986 |   -40.25083 |
|  211/1000 |      3s |        -37.23149 |  |   0.859557 |   -41.39627 |
|  212/1000 |      3s |        -37.21493 |  |   0.859069 |   -41.08927 |
|  213/1000 |      3s |        -37.17272 |  |   0.860269 |   -41.02517 |
|  214/1000 |      3s |        -37.32542 |  |   0.860733 |   -41.07911 |
|  215/1000 |      3s |        -37.27134 |  |   0.861351 |   -41.08028 |
|  216/1000 |      3s |        -37.35903 |  |   0.864656 |   -41.48708 |
|  217/1000 |      3s |        -37.53131 |  |   0.862351 |   -41.26946 |
|  218/1000 |      3s |        -37.44120 |  |   0.862290 |   -41.65501 |
|  219/1000 |      3s |        -37.38128 |  |   0.857032 |   -40.59978 |
|  220/1000 |      3s |        -37.34857 |  |   0.863540 |   -40.41848 |
|  221/1000 |      3s |        -37.48802 |  |   0.866661 |   -40.73690 |
|  222/1000 |      3s |        -37.52435 |  |   0.866578 |   -41.02891 |
|  223/1000 |      3s |        -37.55474 |  |   0.862802 |   -38.86838 |
|  224/1000 |      3s |        -37.57802 |  |   0.863263 |   -40.53919 |
|  225/1000 |      3s |        -37.47210 |  |   0.867499 |   -41.54024 |
|  226/1000 |      3s |        -37.71063 |  |   0.868263 |   -40.50675 |
|  227/1000 |      3s |        -37.78327 |  |   0.870280 |   -41.94354 |
|  228/1000 |      3s |        -37.59754 |  |   0.862503 |   -41.12847 |
|  229/1000 |      3s |        -37.77282 |  |   0.871425 |   -41.59697 |
|  230/1000 |      3s |        -37.73804 |  |   0.870839 |   -39.96817 |
|  231/1000 |      3s |        -37.61655 |  |   0.868786 |   -42.01878 |
|  232/1000 |      3s |        -37.76949 |  |   0.864948 |   -40.71334 |
|  233/1000 |      3s |        -37.77089 |  |   0.870633 |   -41.92295 |
|  234/1000 |      3s |        -37.87115 |  |   0.873847 |   -41.23596 |
|  235/1000 |      3s |        -37.82444 |  |   0.871804 |   -41.40381 |
|  236/1000 |      3s |        -37.97941 |  |   0.872382 |   -41.82188 |
|  237/1000 |      3s |        -37.77204 |  |   0.871883 |   -41.53387 |
|  238/1000 |      3s |        -37.70290 |  |   0.872413 |   -41.50069 |
|  239/1000 |      3s |        -37.67275 |  |   0.871132 |   -41.34270 |
|  240/1000 |      3s |        -37.51749 |  |   0.870387 |   -40.67211 |
|  241/1000 |      3s |        -37.78685 |  |   0.874269 |   -41.71615 |
|  242/1000 |      3s |        -37.91706 |  |   0.873952 |   -41.49053 |
|  243/1000 |      3s |        -37.93840 |  |   0.874545 |   -41.72434 |
|  244/1000 |      3s |        -38.04214 |  |   0.876335 |   -41.55966 |
|  245/1000 |      3s |        -38.03065 |  |   0.877613 |   -41.17329 |
|  246/1000 |      3s |        -38.06014 |  |   0.876781 |   -41.82607 |
|  247/1000 |      3s |        -37.92861 |  |   0.871540 |   -39.40064 |
|  248/1000 |      3s |        -38.18179 |  |   0.875759 |   -41.93887 |
|  249/1000 |      3s |        -38.25370 |  |   0.872341 |   -41.10087 |
|  250/1000 |      3s |        -38.08549 |  |   0.875669 |   -41.87914 |
|  251/1000 |      3s |        -38.16845 |  |   0.877344 |   -42.07651 |
|  252/1000 |      3s |        -38.06087 |  |   0.875970 |   -41.91820 |
|  253/1000 |      3s |        -38.27203 |  |   0.877308 |   -42.39338 |
|  254/1000 |      3s |        -38.46813 |  |   0.876942 |   -42.59516 |
|  255/1000 |      3s |        -38.31072 |  |   0.878525 |   -42.00383 |
|  256/1000 |      3s |        -38.10993 |  |   0.873322 |   -40.99993 |
|  257/1000 |      3s |        -38.18776 |  |   0.879880 |   -41.45613 |
|  258/1000 |      3s |        -37.98428 |  |   0.877710 |   -41.98145 |
|  259/1000 |      3s |        -38.42680 |  |   0.878177 |   -41.97348 |
|  260/1000 |      3s |        -38.10124 |  |   0.881425 |   -42.36213 |
|  261/1000 |      3s |        -38.25597 |  |   0.879257 |   -42.13094 |
|  262/1000 |      3s |        -38.48638 |  |   0.878423 |   -41.56807 |
|  263/1000 |      3s |        -38.40264 |  |   0.878072 |   -42.57922 |
|  264/1000 |      3s |        -38.46572 |  |   0.878499 |   -40.99777 |
|  265/1000 |      3s |        -38.49477 |  |   0.878338 |   -42.06103 |
|  266/1000 |      3s |        -38.46889 |  |   0.877322 |   -42.04002 |
|  267/1000 |      3s |        -38.46079 |  |   0.879571 |   -42.55500 |
|  268/1000 |      3s |        -38.27190 |  |   0.881217 |   -42.58333 |
|  269/1000 |      3s |        -38.61647 |  |   0.880469 |   -42.47956 |
|  270/1000 |      3s |        -38.62307 |  |   0.876066 |   -41.34377 |
|  271/1000 |      3s |        -38.60036 |  |   0.880128 |   -41.95066 |
|  272/1000 |      3s |        -38.62585 |  |   0.879490 |   -42.24743 |
|  273/1000 |      3s |        -38.58842 |  |   0.876581 |   -41.26339 |
|  274/1000 |      3s |        -38.32143 |  |   0.880050 |   -42.28037 |
|  275/1000 |      3s |        -38.47864 |  |   0.880123 |   -41.98795 |
|  276/1000 |      3s |        -38.58196 |  |   0.881732 |   -42.39067 |
|  277/1000 |      3s |        -38.73048 |  |   0.884346 |   -42.75935 |
|  278/1000 |      3s |        -38.62473 |  |   0.883047 |   -41.86996 |
|  279/1000 |      3s |        -38.81601 |  |   0.882400 |   -42.44910 |
|  280/1000 |      3s |        -38.67635 |  |   0.879189 |   -41.24279 |
|  281/1000 |      3s |        -38.59385 |  |   0.883450 |   -42.17296 |
|  282/1000 |      3s |        -38.82475 |  |   0.882606 |   -42.22439 |
|  283/1000 |      3s |        -38.78110 |  |   0.884366 |   -41.89419 |
|  284/1000 |      3s |        -38.78525 |  |   0.882907 |   -42.74916 |
|  285/1000 |      3s |        -38.77942 |  |   0.882044 |   -43.11495 |
|  286/1000 |      3s |        -38.74696 |  |   0.883561 |   -42.39124 |
|  287/1000 |      3s |        -38.78560 |  |   0.880064 |   -42.61946 |
|  288/1000 |      3s |        -38.68575 |  |   0.883631 |   -42.76267 |
|  289/1000 |      3s |        -38.76647 |  |   0.884275 |   -42.36772 |
|  290/1000 |      3s |        -38.79889 |  |   0.884326 |   -43.07673 |
|  291/1000 |      3s |        -38.92540 |  |   0.883369 |   -43.11246 |
|  292/1000 |      3s |        -39.02660 |  |   0.882123 |   -42.91637 |
|  293/1000 |      3s |        -38.81819 |  |   0.882513 |   -42.52582 |
|  294/1000 |      3s |        -38.82083 |  |   0.882518 |   -42.33379 |
|  295/1000 |      3s |        -38.97948 |  |   0.883201 |   -42.72263 |
|  296/1000 |      3s |        -39.01097 |  |   0.883790 |   -43.34949 |
|  297/1000 |      3s |        -39.04329 |  |   0.876388 |   -41.43637 |
|  298/1000 |      3s |        -38.97958 |  |   0.882470 |   -41.03642 |
|  299/1000 |      3s |        -39.03094 |  |   0.885098 |   -42.52181 |
|  300/1000 |      3s |        -39.09595 |  |   0.882501 |   -41.59711 |
|  301/1000 |      3s |        -39.47379 |  |   0.885314 |   -43.49127 |
|  302/1000 |      3s |        -39.58742 |  |   0.884334 |   -42.90874 |
|  303/1000 |      3s |        -39.56120 |  |   0.883902 |   -43.61287 |
|  304/1000 |      3s |        -39.63677 |  |   0.886534 |   -43.41990 |
|  305/1000 |      3s |        -39.62047 |  |   0.882229 |   -43.09865 |
|  306/1000 |      3s |        -39.60672 |  |   0.883740 |   -43.29583 |
|  307/1000 |      3s |        -39.10007 |  |   0.883360 |   -43.15940 |
|  308/1000 |      3s |        -39.68597 |  |   0.880885 |   -42.77632 |
|  309/1000 |      3s |        -39.42187 |  |   0.883367 |   -43.23825 |
|  310/1000 |      3s |        -39.75932 |  |   0.884946 |   -43.29888 |
|  311/1000 |      3s |        -39.59703 |  |   0.885056 |   -42.22641 |
|  312/1000 |      3s |        -39.68253 |  |   0.886049 |   -43.60209 |
|  313/1000 |      3s |        -39.77360 |  |   0.883190 |   -43.46971 |
|  314/1000 |      3s |        -39.79425 |  |   0.884431 |   -43.65689 |
|  315/1000 |      3s |        -39.77180 |  |   0.883673 |   -43.03435 |
|  316/1000 |      3s |        -39.75176 |  |   0.883560 |   -43.82093 |
|  317/1000 |      3s |        -39.86556 |  |   0.887231 |   -43.88939 |
|  318/1000 |      3s |        -39.79941 |  |   0.888151 |   -44.08469 |
|  319/1000 |      3s |        -39.89947 |  |   0.886071 |   -43.53724 |
|  320/1000 |      3s |        -39.90121 |  |   0.886635 |   -43.77218 |
|  321/1000 |      3s |        -39.91302 |  |   0.885280 |   -44.07495 |
|  322/1000 |      3s |        -39.89800 |  |   0.886576 |   -43.97386 |
|  323/1000 |      3s |        -39.86936 |  |   0.885738 |   -44.06082 |
|  324/1000 |      3s |        -39.86855 |  |   0.886067 |   -44.17125 |
|  325/1000 |      3s |        -39.91196 |  |   0.885244 |   -42.75158 |
|  326/1000 |      3s |        -39.89373 |  |   0.886286 |   -43.25870 |
|  327/1000 |      3s |        -39.88041 |  |   0.886315 |   -43.60053 |
|  328/1000 |      3s |        -39.89249 |  |   0.886334 |   -43.17118 |
|  329/1000 |      3s |        -40.09224 |  |   0.886271 |   -43.92083 |
|  330/1000 |      3s |        -39.98258 |  |   0.887017 |   -44.05673 |
|  331/1000 |      3s |        -40.07966 |  |   0.884238 |   -44.35386 |
|  332/1000 |      3s |        -39.81543 |  |   0.887122 |   -44.14148 |
|  333/1000 |      3s |        -40.07192 |  |   0.887165 |   -43.85196 |
|  334/1000 |      3s |        -39.93977 |  |   0.886929 |   -43.66189 |
|  335/1000 |      3s |        -39.93474 |  |   0.886881 |   -43.98836 |
|  336/1000 |      3s |        -39.94948 |  |   0.887539 |   -43.42526 |
|  337/1000 |      3s |        -39.97666 |  |   0.886627 |   -44.01154 |
|  338/1000 |      3s |        -40.05486 |  |   0.888447 |   -43.90607 |
|  339/1000 |      3s |        -40.03721 |  |   0.886294 |   -44.00703 |
