Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  16
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  800
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.15
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  181/1000 |     27s |        -46.42136 |  |   0.893762 |   -50.00627 |
|  182/1000 |     27s |        -46.44129 |  |   0.894629 |   -50.35094 |
|  183/1000 |     27s |        -46.47861 |  |   0.894945 |   -49.87243 |
|  184/1000 |     27s |        -46.52816 |  |   0.894190 |   -49.75609 |
|  185/1000 |     27s |        -46.50688 |  |   0.894176 |   -50.38601 |
|  186/1000 |     27s |        -46.49761 |  |   0.896145 |   -50.65024 |
|  187/1000 |     27s |        -46.56393 |  |   0.893622 |   -49.68472 |
|  188/1000 |     28s |        -46.59818 |  |   0.896791 |   -50.11646 |
|  189/1000 |     27s |        -46.59803 |  |   0.894902 |   -49.00213 |
|  190/1000 |     27s |        -46.60735 |  |   0.895822 |   -50.58757 |
|  191/1000 |     27s |        -46.59862 |  |   0.895898 |   -50.66325 |
|  192/1000 |     27s |        -46.70634 |  |   0.896331 |   -50.41337 |
|  193/1000 |     27s |        -46.71395 |  |   0.895078 |   -50.40477 |
|  194/1000 |     27s |        -46.68795 |  |   0.896340 |   -49.73398 |
|  195/1000 |     27s |        -46.77006 |  |   0.894623 |   -47.22253 |
|  196/1000 |     27s |        -46.76456 |  |   0.896270 |   -49.97051 |
|  197/1000 |     27s |        -46.78223 |  |   0.894718 |   -50.58029 |
|  198/1000 |     27s |        -46.84262 |  |   0.894144 |   -50.46455 |
|  199/1000 |     27s |        -46.84747 |  |   0.893628 |   -50.22076 |
|  200/1000 |     27s |        -46.75002 |  |   0.895849 |   -50.20742 |
|  201/1000 |     27s |        -47.64667 |  |   0.896066 |   -50.96134 |
|  202/1000 |     27s |        -47.74614 |  |   0.892665 |   -50.92460 |
|  203/1000 |     27s |        -47.71684 |  |   0.895813 |   -51.69400 |
|  204/1000 |     27s |        -47.76819 |  |   0.897044 |   -50.42748 |
|  205/1000 |     27s |        -47.84804 |  |   0.893718 |   -48.69116 |
|  206/1000 |     27s |        -47.85072 |  |   0.896208 |   -51.89502 |
|  207/1000 |     27s |        -47.82504 |  |   0.893863 |   -51.47090 |
|  208/1000 |     27s |        -47.95970 |  |   0.893924 |   -50.88383 |
|  209/1000 |     27s |        -47.98866 |  |   0.895525 |   -51.79664 |
|  210/1000 |     27s |        -47.96858 |  |   0.894402 |   -51.33219 |
|  211/1000 |     27s |        -47.97657 |  |   0.894992 |   -49.56546 |
|  212/1000 |     27s |        -47.90887 |  |   0.895491 |   -51.68041 |
|  213/1000 |     27s |        -48.03888 |  |   0.893020 |   -51.38286 |
|  214/1000 |     27s |        -47.93727 |  |   0.896032 |   -52.19377 |
|  215/1000 |     27s |        -48.08553 |  |   0.894151 |   -50.29220 |
|  216/1000 |     27s |        -48.03166 |  |   0.896075 |   -52.24552 |
|  217/1000 |     27s |        -48.05534 |  |   0.895488 |   -52.07976 |
|  218/1000 |     27s |        -48.15874 |  |   0.896529 |   -52.08762 |
|  219/1000 |     27s |        -48.11677 |  |   0.894028 |   -51.92030 |
|  220/1000 |     27s |        -48.14192 |  |   0.896220 |   -52.23685 |
|  221/1000 |     27s |        -48.18357 |  |   0.895695 |   -52.05260 |
|  222/1000 |     27s |        -48.20928 |  |   0.894192 |   -52.08924 |
|  223/1000 |     27s |        -48.23100 |  |   0.895020 |   -51.84242 |
|  224/1000 |     27s |        -48.21246 |  |   0.894385 |   -52.35224 |
|  225/1000 |     27s |        -48.22204 |  |   0.896321 |   -52.39439 |
|  226/1000 |     27s |        -48.29901 |  |   0.896375 |   -52.47003 |
|  227/1000 |     27s |        -48.27027 |  |   0.894675 |   -50.01606 |
|  228/1000 |     27s |        -48.30978 |  |   0.894377 |   -51.91684 |
|  229/1000 |     27s |        -48.24740 |  |   0.894924 |   -50.83910 |
|  230/1000 |     27s |        -48.30042 |  |   0.895384 |   -52.34423 |
|  231/1000 |     27s |        -48.39817 |  |   0.895728 |   -52.28251 |
|  232/1000 |     27s |        -48.28651 |  |   0.894548 |   -51.47808 |
|  233/1000 |     27s |        -48.35490 |  |   0.895593 |   -51.45950 |
|  234/1000 |     27s |        -48.33215 |  |   0.894815 |   -52.46668 |
|  235/1000 |     27s |        -48.40118 |  |   0.895173 |   -51.96876 |
|  236/1000 |     27s |        -48.43304 |  |   0.896893 |   -52.71733 |
|  237/1000 |     27s |        -48.47136 |  |   0.895111 |   -50.42431 |
|  238/1000 |     27s |        -48.43642 |  |   0.896726 |   -52.04926 |
|  239/1000 |     27s |        -48.49944 |  |   0.894719 |   -51.60977 |
|  240/1000 |     27s |        -48.50082 |  |   0.894513 |   -51.66793 |
|  241/1000 |     27s |        -48.52693 |  |   0.895996 |   -52.49496 |
|  242/1000 |     27s |        -48.56398 |  |   0.895877 |   -51.24325 |
|  243/1000 |     27s |        -48.55105 |  |   0.897044 |   -51.82485 |
|  244/1000 |     27s |        -48.54615 |  |   0.896242 |   -52.05963 |
|  245/1000 |     27s |        -48.51137 |  |   0.895270 |   -52.12934 |
|  246/1000 |     27s |        -48.61037 |  |   0.894314 |   -51.89122 |
|  247/1000 |     27s |        -48.53677 |  |   0.897458 |   -51.40831 |
|  248/1000 |     27s |        -48.68933 |  |   0.893016 |   -52.00855 |
|  249/1000 |     27s |        -48.62128 |  |   0.896477 |   -52.28609 |
|  250/1000 |     27s |        -48.64363 |  |   0.895880 |   -51.82937 |
|  251/1000 |     27s |        -48.71025 |  |   0.895929 |   -52.01699 |
|  252/1000 |     27s |        -48.64350 |  |   0.896234 |   -52.44810 |
|  253/1000 |     27s |        -48.64028 |  |   0.895081 |   -51.78240 |
|  254/1000 |     27s |        -48.71132 |  |   0.895682 |   -52.62274 |
|  255/1000 |     27s |        -48.76032 |  |   0.894923 |   -52.35106 |
|  256/1000 |     27s |        -48.63930 |  |   0.897908 |   -50.60156 |
|  257/1000 |     27s |        -48.71437 |  |   0.895215 |   -52.27815 |
|  258/1000 |     27s |        -48.72909 |  |   0.895574 |   -51.60374 |
|  259/1000 |     27s |        -48.85598 |  |   0.895310 |   -52.52117 |
|  260/1000 |     27s |        -48.82249 |  |   0.896477 |   -51.63808 |
|  261/1000 |     27s |        -48.82141 |  |   0.896687 |   -52.55269 |
|  262/1000 |     27s |        -48.84121 |  |   0.895409 |   -52.50209 |
|  263/1000 |     27s |        -48.80640 |  |   0.895121 |   -52.45495 |
|  264/1000 |     27s |        -48.81772 |  |   0.895776 |   -50.30579 |
|  265/1000 |     27s |        -48.80109 |  |   0.894046 |   -51.27909 |
|  266/1000 |     27s |        -48.88156 |  |   0.896297 |   -51.99339 |
|  267/1000 |     27s |        -48.84606 |  |   0.895706 |   -52.97110 |
|  268/1000 |     27s |        -48.88620 |  |   0.894974 |   -52.88478 |
|  269/1000 |     27s |        -48.93694 |  |   0.896067 |   -51.71172 |
|  270/1000 |     27s |        -48.90601 |  |   0.895642 |   -52.37514 |
|  271/1000 |     27s |        -48.94530 |  |   0.896835 |   -52.94245 |
|  272/1000 |     27s |        -48.78474 |  |   0.895153 |   -52.74979 |
|  273/1000 |     27s |        -48.97273 |  |   0.894854 |   -51.28899 |
|  274/1000 |     27s |        -48.98180 |  |   0.893611 |   -52.50988 |
|  275/1000 |     27s |        -48.91340 |  |   0.897850 |   -53.01519 |
|  276/1000 |     27s |        -49.03003 |  |   0.895153 |   -51.95168 |
|  277/1000 |     27s |        -48.97341 |  |   0.896413 |   -52.43637 |
|  278/1000 |     27s |        -49.10059 |  |   0.898391 |   -51.84354 |
|  279/1000 |     27s |        -48.98323 |  |   0.895029 |   -51.22080 |
|  280/1000 |     27s |        -49.02542 |  |   0.895698 |   -50.86665 |
|  281/1000 |     27s |        -48.98189 |  |   0.896247 |   -52.31435 |
|  282/1000 |     27s |        -49.12038 |  |   0.895688 |   -53.17371 |
|  283/1000 |     27s |        -49.15338 |  |   0.895923 |   -53.18074 |
|  284/1000 |     27s |        -49.04693 |  |   0.894968 |   -52.48614 |
|  285/1000 |     27s |        -49.17085 |  |   0.893985 |   -51.81177 |
|  286/1000 |     27s |        -49.16306 |  |   0.896303 |   -52.98057 |
|  287/1000 |     27s |        -49.14656 |  |   0.896344 |   -52.21496 |
|  288/1000 |     27s |        -49.13469 |  |   0.895932 |   -52.32978 |
|  289/1000 |     27s |        -49.17694 |  |   0.895856 |   -52.97833 |
|  290/1000 |     27s |        -49.11918 |  |   0.895429 |   -52.56834 |
|  291/1000 |     27s |        -49.16778 |  |   0.897404 |   -52.24384 |
|  292/1000 |     27s |        -49.18954 |  |   0.894638 |   -52.81358 |
|  293/1000 |     27s |        -49.29567 |  |   0.896340 |   -52.26736 |
|  294/1000 |     27s |        -49.24312 |  |   0.895882 |   -52.35080 |
|  295/1000 |     27s |        -49.27142 |  |   0.895463 |   -52.10856 |
|  296/1000 |     27s |        -49.33453 |  |   0.892970 |   -52.55514 |
|  297/1000 |     27s |        -49.28949 |  |   0.896148 |   -51.91455 |
|  298/1000 |     27s |        -49.24622 |  |   0.895693 |   -52.71356 |
|  299/1000 |     27s |        -49.28462 |  |   0.894988 |   -53.21470 |
|  300/1000 |     27s |        -49.29956 |  |   0.894465 |   -51.41750 |
|  301/1000 |     27s |        -49.83266 |  |   0.895252 |   -52.69172 |
|  302/1000 |     27s |        -49.96586 |  |   0.894101 |   -53.62162 |
|  303/1000 |     27s |        -50.01868 |  |   0.894515 |   -53.17762 |
|  304/1000 |     27s |        -50.04833 |  |   0.894324 |   -53.05040 |
|  305/1000 |     27s |        -50.07719 |  |   0.894946 |   -53.01260 |
|  306/1000 |     28s |        -50.08921 |  |   0.895388 |   -52.79507 |
|  307/1000 |     29s |        -50.10320 |  |   0.894553 |   -53.11058 |
|  308/1000 |     28s |        -50.10108 |  |   0.895267 |   -53.64873 |
|  309/1000 |     27s |        -50.13508 |  |   0.895561 |   -52.72201 |
|  310/1000 |     28s |        -50.14069 |  |   0.893257 |   -52.65263 |
|  311/1000 |     28s |        -50.13055 |  |   0.895909 |   -54.01835 |
|  312/1000 |     27s |        -50.14129 |  |   0.892785 |   -53.95114 |
|  313/1000 |     28s |        -50.13127 |  |   0.895102 |   -53.34185 |
|  314/1000 |     28s |        -50.19483 |  |   0.896639 |   -53.84093 |
|  315/1000 |     28s |        -50.26317 |  |   0.896004 |   -54.10142 |
|  316/1000 |     28s |        -50.30946 |  |   0.895216 |   -52.99361 |
|  317/1000 |     28s |        -50.16827 |  |   0.894578 |   -53.69756 |
|  318/1000 |     28s |        -50.24368 |  |   0.894318 |   -54.12462 |
|  319/1000 |     27s |        -50.28209 |  |   0.896023 |   -54.17860 |
|  320/1000 |     27s |        -50.23713 |  |   0.894390 |   -54.25381 |
|  321/1000 |     27s |        -50.21249 |  |   0.895882 |   -53.41302 |
|  322/1000 |     28s |        -50.25400 |  |   0.896165 |   -52.77596 |
|  323/1000 |     27s |        -50.30211 |  |   0.893845 |   -54.15208 |
|  324/1000 |     28s |        -50.36906 |  |   0.897530 |   -53.92888 |
|  325/1000 |     28s |        -50.35864 |  |   0.895330 |   -54.48165 |
|  326/1000 |     28s |        -50.29075 |  |   0.895792 |   -53.96890 |
|  327/1000 |     28s |        -50.36761 |  |   0.896515 |   -53.93234 |
|  328/1000 |     27s |        -50.41312 |  |   0.894782 |   -53.37678 |
|  329/1000 |     27s |        -50.40308 |  |   0.894983 |   -51.02607 |
|  330/1000 |     27s |        -50.37062 |  |   0.896164 |   -54.18411 |
|  331/1000 |     28s |        -50.38779 |  |   0.895070 |   -53.21075 |
|  332/1000 |     28s |        -50.37912 |  |   0.896606 |   -52.14644 |
|  333/1000 |     28s |        -50.38954 |  |   0.895548 |   -53.09403 |
|  334/1000 |     28s |        -50.43716 |  |   0.895233 |   -53.55191 |
|  335/1000 |     28s |        -50.41813 |  |   0.895672 |   -54.00486 |
|  336/1000 |     28s |        -50.47193 |  |   0.894855 |   -53.49724 |
|  337/1000 |     28s |        -50.52143 |  |   0.897970 |   -52.09370 |
|  338/1000 |     27s |        -50.47553 |  |   0.897536 |   -54.41077 |
|  339/1000 |     27s |        -50.48842 |  |   0.898226 |   -54.38698 |
