Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  4
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  200
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  326/1000 |      7s |        -42.66928 |  |   0.887060 |   -47.00296 |
|  327/1000 |      7s |        -42.68197 |  |   0.885995 |   -47.35462 |
|  328/1000 |      7s |        -42.73845 |  |   0.886072 |   -46.87780 |
|  329/1000 |      7s |        -42.68797 |  |   0.888169 |   -47.23969 |
|  330/1000 |      7s |        -42.74585 |  |   0.886688 |   -47.21581 |
|  331/1000 |      7s |        -42.72768 |  |   0.885721 |   -47.07536 |
|  332/1000 |      7s |        -42.75189 |  |   0.888158 |   -47.09842 |
|  333/1000 |      7s |        -42.76216 |  |   0.887309 |   -47.21137 |
|  334/1000 |      7s |        -42.72355 |  |   0.888633 |   -47.28041 |
|  335/1000 |      7s |        -42.73355 |  |   0.886250 |   -47.15391 |
|  336/1000 |      7s |        -42.75244 |  |   0.888119 |   -47.21836 |
|  337/1000 |      7s |        -42.77318 |  |   0.888553 |   -47.44865 |
|  338/1000 |      7s |        -42.79133 |  |   0.887140 |   -47.19773 |
|  339/1000 |      7s |        -42.75357 |  |   0.887365 |   -47.21467 |
|  340/1000 |      7s |        -42.72180 |  |   0.885261 |   -47.25989 |
|  341/1000 |      7s |        -42.79111 |  |   0.887516 |   -47.19886 |
|  342/1000 |      7s |        -42.83410 |  |   0.888338 |   -47.13959 |
|  343/1000 |      7s |        -42.83384 |  |   0.885239 |   -47.22043 |
|  344/1000 |      7s |        -42.80213 |  |   0.887233 |   -47.02633 |
|  345/1000 |      7s |        -42.88033 |  |   0.887359 |   -47.35571 |
|  346/1000 |      7s |        -42.87854 |  |   0.884625 |   -46.92266 |
|  347/1000 |      7s |        -42.85959 |  |   0.888296 |   -47.27452 |
|  348/1000 |      7s |        -42.84272 |  |   0.886268 |   -47.38973 |
|  349/1000 |      7s |        -42.88869 |  |   0.885680 |   -47.38595 |
|  350/1000 |      7s |        -42.93082 |  |   0.886152 |   -47.25368 |
|  351/1000 |      7s |        -42.86902 |  |   0.885894 |   -47.47215 |
|  352/1000 |      7s |        -42.88280 |  |   0.885320 |   -47.13139 |
|  353/1000 |      7s |        -42.89519 |  |   0.884421 |   -47.14891 |
|  354/1000 |      7s |        -42.91454 |  |   0.887572 |   -47.34407 |
|  355/1000 |      7s |        -42.87209 |  |   0.887788 |   -47.15108 |
|  356/1000 |      7s |        -42.92638 |  |   0.887464 |   -47.27774 |
|  357/1000 |      7s |        -42.90200 |  |   0.888023 |   -47.39135 |
|  358/1000 |      7s |        -42.95926 |  |   0.887517 |   -47.23032 |
|  359/1000 |      7s |        -42.95813 |  |   0.887821 |   -47.52144 |
|  360/1000 |      7s |        -42.97988 |  |   0.887551 |   -47.35201 |
|  361/1000 |      7s |        -42.98855 |  |   0.888775 |   -47.34929 |
|  362/1000 |      7s |        -42.96222 |  |   0.886993 |   -47.23125 |
|  363/1000 |      7s |        -43.00838 |  |   0.888470 |   -47.30382 |
|  364/1000 |      7s |        -43.00065 |  |   0.885050 |   -47.20803 |
|  365/1000 |      7s |        -43.03665 |  |   0.887679 |   -47.25002 |
|  366/1000 |      7s |        -42.98078 |  |   0.886369 |   -47.19286 |
|  367/1000 |      7s |        -43.03922 |  |   0.887566 |   -47.50590 |
|  368/1000 |      7s |        -43.06055 |  |   0.886806 |   -47.56002 |
|  369/1000 |      7s |        -42.98651 |  |   0.886868 |   -47.60861 |
|  370/1000 |      7s |        -42.95946 |  |   0.888035 |   -47.32050 |
|  371/1000 |      7s |        -43.05859 |  |   0.886963 |   -47.06662 |
|  372/1000 |      7s |        -43.10494 |  |   0.886104 |   -47.42708 |
|  373/1000 |      7s |        -43.08499 |  |   0.886064 |   -47.55711 |
|  374/1000 |      7s |        -43.04503 |  |   0.887205 |   -47.60873 |
|  375/1000 |      7s |        -43.03406 |  |   0.886982 |   -47.26498 |
|  376/1000 |      7s |        -43.10591 |  |   0.885896 |   -47.48132 |
|  377/1000 |      7s |        -43.05147 |  |   0.885110 |   -47.02627 |
|  378/1000 |      7s |        -43.06679 |  |   0.888793 |   -47.50639 |
|  379/1000 |      7s |        -42.90547 |  |   0.887631 |   -47.65265 |
|  380/1000 |      7s |        -43.00810 |  |   0.887013 |   -47.09649 |
|  381/1000 |      7s |        -43.06514 |  |   0.887224 |   -47.70250 |
|  382/1000 |      7s |        -43.12523 |  |   0.887719 |   -47.48765 |
|  383/1000 |      7s |        -43.13345 |  |   0.888220 |   -47.65012 |
|  384/1000 |      7s |        -43.14171 |  |   0.887618 |   -47.54216 |
|  385/1000 |      7s |        -43.06935 |  |   0.887264 |   -47.47654 |
|  386/1000 |      7s |        -43.11618 |  |   0.886283 |   -47.50278 |
|  387/1000 |      7s |        -43.11381 |  |   0.886431 |   -47.55849 |
|  388/1000 |      7s |        -43.14413 |  |   0.888870 |   -47.74317 |
|  389/1000 |      7s |        -43.17973 |  |   0.887141 |   -47.46019 |
|  390/1000 |      7s |        -43.17474 |  |   0.887360 |   -47.54972 |
|  391/1000 |      7s |        -43.19830 |  |   0.887088 |   -47.72290 |
|  392/1000 |      7s |        -43.16281 |  |   0.886978 |   -47.60072 |
|  393/1000 |      7s |        -43.19525 |  |   0.887551 |   -47.43727 |
|  394/1000 |      7s |        -43.18592 |  |   0.887736 |   -47.48517 |
|  395/1000 |      7s |        -43.20599 |  |   0.886857 |   -47.53490 |
|  396/1000 |      7s |        -43.22140 |  |   0.887458 |   -47.74965 |
|  397/1000 |      7s |        -43.20684 |  |   0.887362 |   -47.49852 |
|  398/1000 |      7s |        -43.13523 |  |   0.885568 |   -47.62950 |
|  399/1000 |      7s |        -43.15311 |  |   0.886150 |   -47.62143 |
|  400/1000 |      7s |        -43.19493 |  |   0.887020 |   -47.74486 |
|  401/1000 |      7s |        -43.36952 |  |   0.888025 |   -47.84688 |
|  402/1000 |      7s |        -43.36943 |  |   0.887885 |   -47.82550 |
|  403/1000 |      7s |        -43.42003 |  |   0.888697 |   -47.58121 |
|  404/1000 |      7s |        -43.37724 |  |   0.887675 |   -47.74723 |
|  405/1000 |      7s |        -43.39824 |  |   0.887062 |   -47.84493 |
|  406/1000 |      7s |        -43.30601 |  |   0.888460 |   -47.86473 |
|  407/1000 |      7s |        -43.37130 |  |   0.887083 |   -47.83395 |
|  408/1000 |      7s |        -43.42435 |  |   0.888050 |   -47.97681 |
|  409/1000 |      7s |        -43.43093 |  |   0.887197 |   -47.82717 |
|  410/1000 |      7s |        -43.45755 |  |   0.886096 |   -47.63473 |
|  411/1000 |      7s |        -43.48105 |  |   0.887810 |   -47.89883 |
|  412/1000 |      7s |        -43.47186 |  |   0.887681 |   -47.85534 |
|  413/1000 |      7s |        -43.46664 |  |   0.887120 |   -47.89324 |
|  414/1000 |      7s |        -43.47106 |  |   0.888204 |   -47.87201 |
|  415/1000 |      7s |        -43.44060 |  |   0.885745 |   -47.83898 |
|  416/1000 |      7s |        -43.49095 |  |   0.887543 |   -48.01788 |
|  417/1000 |      7s |        -43.40891 |  |   0.886274 |   -47.93572 |
|  418/1000 |      7s |        -43.50794 |  |   0.887772 |   -48.07554 |
|  419/1000 |      7s |        -43.53098 |  |   0.886967 |   -47.90816 |
|  420/1000 |      7s |        -43.54061 |  |   0.887453 |   -47.96497 |
|  421/1000 |      7s |        -43.52697 |  |   0.887284 |   -47.88930 |
|  422/1000 |      7s |        -43.52322 |  |   0.886839 |   -48.03416 |
|  423/1000 |      7s |        -43.51468 |  |   0.886466 |   -47.93769 |
|  424/1000 |      7s |        -43.56897 |  |   0.885790 |   -47.86461 |
|  425/1000 |      7s |        -43.57847 |  |   0.885990 |   -47.88723 |
|  426/1000 |      7s |        -43.47348 |  |   0.888790 |   -48.01182 |
|  427/1000 |      7s |        -43.52884 |  |   0.886515 |   -47.96883 |
|  428/1000 |      7s |        -43.53515 |  |   0.885198 |   -47.95399 |
|  429/1000 |      7s |        -43.58852 |  |   0.887300 |   -47.95548 |
|  430/1000 |      7s |        -43.64288 |  |   0.886156 |   -47.99488 |
|  431/1000 |      7s |        -43.62357 |  |   0.887085 |   -47.87701 |
|  432/1000 |      7s |        -43.57099 |  |   0.886516 |   -48.06643 |
|  433/1000 |      7s |        -43.56520 |  |   0.885881 |   -48.06900 |
|  434/1000 |      7s |        -43.56485 |  |   0.888463 |   -48.08339 |
|  435/1000 |      7s |        -43.61597 |  |   0.884528 |   -48.03061 |
|  436/1000 |      7s |        -43.57434 |  |   0.887574 |   -48.11999 |
|  437/1000 |      7s |        -43.57980 |  |   0.887459 |   -48.09902 |
|  438/1000 |      7s |        -43.59462 |  |   0.887980 |   -48.05484 |
|  439/1000 |      7s |        -43.58517 |  |   0.886056 |   -48.08065 |
|  440/1000 |      7s |        -43.61202 |  |   0.885329 |   -48.14444 |
|  441/1000 |      7s |        -43.62762 |  |   0.888469 |   -48.22304 |
|  442/1000 |      7s |        -43.63513 |  |   0.888095 |   -48.12330 |
|  443/1000 |      7s |        -43.66420 |  |   0.887860 |   -48.05024 |
|  444/1000 |      7s |        -43.69804 |  |   0.886546 |   -48.19716 |
|  445/1000 |      7s |        -43.46105 |  |   0.887564 |   -48.04447 |
|  446/1000 |      7s |        -43.58900 |  |   0.887421 |   -48.11481 |
|  447/1000 |      7s |        -43.67806 |  |   0.886872 |   -48.07409 |
|  448/1000 |      7s |        -43.68099 |  |   0.887730 |   -48.22265 |
|  449/1000 |      7s |        -43.70270 |  |   0.886993 |   -48.02535 |
|  450/1000 |      7s |        -43.66294 |  |   0.887436 |   -48.19487 |
|  451/1000 |      7s |        -43.66086 |  |   0.886095 |   -47.93398 |
|  452/1000 |      7s |        -43.67297 |  |   0.888209 |   -48.17724 |
|  453/1000 |      7s |        -43.67305 |  |   0.888122 |   -48.18648 |
|  454/1000 |      7s |        -43.71877 |  |   0.886419 |   -48.20226 |
|  455/1000 |      7s |        -43.65939 |  |   0.886813 |   -48.25260 |
|  456/1000 |      7s |        -43.62643 |  |   0.888495 |   -48.14985 |
|  457/1000 |      7s |        -43.74758 |  |   0.885905 |   -48.11131 |
|  458/1000 |      7s |        -43.65530 |  |   0.885503 |   -48.16852 |
|  459/1000 |      7s |        -43.75045 |  |   0.886983 |   -48.16616 |
|  460/1000 |      7s |        -43.69946 |  |   0.888042 |   -48.15405 |
|  461/1000 |      7s |        -43.67904 |  |   0.888107 |   -48.11570 |
|  462/1000 |      7s |        -43.71079 |  |   0.886671 |   -48.13937 |
|  463/1000 |      7s |        -43.70418 |  |   0.885787 |   -48.26055 |
|  464/1000 |      7s |        -43.77366 |  |   0.887779 |   -48.35666 |
|  465/1000 |      7s |        -43.77759 |  |   0.886954 |   -48.29729 |
|  466/1000 |      7s |        -43.74519 |  |   0.887124 |   -48.16538 |
|  467/1000 |      7s |        -43.75071 |  |   0.886741 |   -48.13318 |
|  468/1000 |      7s |        -43.74075 |  |   0.886031 |   -48.11129 |
|  469/1000 |      7s |        -43.81532 |  |   0.885059 |   -48.20999 |
|  470/1000 |      7s |        -43.80349 |  |   0.888560 |   -48.20185 |
|  471/1000 |      7s |        -43.72869 |  |   0.887703 |   -48.03239 |
|  472/1000 |      7s |        -43.86412 |  |   0.888086 |   -48.34191 |
|  473/1000 |      7s |        -43.76284 |  |   0.887255 |   -47.99636 |
|  474/1000 |      7s |        -43.81387 |  |   0.887600 |   -48.30063 |
|  475/1000 |      7s |        -43.75496 |  |   0.888726 |   -48.26102 |
|  476/1000 |      7s |        -43.80226 |  |   0.886461 |   -48.29202 |
|  477/1000 |      7s |        -43.81639 |  |   0.886993 |   -48.03499 |
|  478/1000 |      7s |        -43.82276 |  |   0.887746 |   -48.36455 |
|  479/1000 |      7s |        -43.79316 |  |   0.886539 |   -48.41230 |
|  480/1000 |      7s |        -43.85086 |  |   0.886523 |   -48.24305 |
|  481/1000 |      7s |        -43.78923 |  |   0.885707 |   -48.26198 |
|  482/1000 |      7s |        -43.80685 |  |   0.886934 |   -48.35802 |
|  483/1000 |      7s |        -43.71411 |  |   0.887730 |   -48.34867 |
|  484/1000 |      7s |        -43.87039 |  |   0.888111 |   -48.32899 |
|  485/1000 |      7s |        -43.84354 |  |   0.887896 |   -48.15042 |
|  486/1000 |      7s |        -43.81323 |  |   0.887645 |   -48.17595 |
|  487/1000 |      7s |        -43.83605 |  |   0.886029 |   -48.26246 |
|  488/1000 |      7s |        -43.83531 |  |   0.887435 |   -48.30703 |
|  489/1000 |      7s |        -43.86403 |  |   0.889508 |   -48.35249 |
|  490/1000 |      7s |        -43.86354 |  |   0.885881 |   -48.42486 |
|  491/1000 |      7s |        -43.87351 |  |   0.885256 |   -48.40569 |
|  492/1000 |      7s |        -43.87192 |  |   0.887096 |   -48.44172 |
|  493/1000 |      7s |        -43.84424 |  |   0.887461 |   -48.25443 |
|  494/1000 |      7s |        -43.88042 |  |   0.885585 |   -48.40712 |
|  495/1000 |      7s |        -43.93783 |  |   0.887513 |   -48.35471 |
|  496/1000 |      7s |        -43.92237 |  |   0.886892 |   -48.36822 |
|  497/1000 |      7s |        -43.93898 |  |   0.885675 |   -48.43304 |
|  498/1000 |      7s |        -43.95240 |  |   0.888537 |   -48.27955 |
|  499/1000 |      7s |        -43.89039 |  |   0.886768 |   -48.25538 |
|  500/1000 |      7s |        -43.91918 |  |   0.887791 |   -48.14718 |
|  501/1000 |      7s |        -44.02370 |  |   0.887292 |   -48.50854 |
|  502/1000 |      7s |        -44.09878 |  |   0.886819 |   -48.42797 |
|  503/1000 |      7s |        -44.02772 |  |   0.886944 |   -48.56074 |
|  504/1000 |      7s |        -43.95465 |  |   0.888104 |   -48.43757 |
|  505/1000 |      7s |        -44.00992 |  |   0.887721 |   -48.44786 |
|  506/1000 |      7s |        -44.06129 |  |   0.888695 |   -48.56384 |
|  507/1000 |      7s |        -44.00586 |  |   0.887746 |   -48.52055 |
|  508/1000 |      7s |        -44.07209 |  |   0.887307 |   -48.41526 |
|  509/1000 |      7s |        -44.04091 |  |   0.886144 |   -48.60196 |
|  510/1000 |      7s |        -44.01994 |  |   0.888932 |   -48.56277 |
|  511/1000 |      7s |        -44.08722 |  |   0.887590 |   -48.59569 |
|  512/1000 |      7s |        -44.09986 |  |   0.886232 |   -48.59766 |
|  513/1000 |      7s |        -44.06595 |  |   0.887132 |   -48.56221 |
|  514/1000 |      7s |        -44.08316 |  |   0.887102 |   -48.59339 |
|  515/1000 |      7s |        -44.10208 |  |   0.887407 |   -48.48207 |
|  516/1000 |      7s |        -44.10276 |  |   0.886472 |   -48.56685 |
|  517/1000 |      7s |        -44.10734 |  |   0.886711 |   -48.61823 |
|  518/1000 |      7s |        -44.15171 |  |   0.885979 |   -48.58595 |
|  519/1000 |      7s |        -44.14668 |  |   0.886890 |   -48.53670 |
|  520/1000 |      7s |        -44.06462 |  |   0.887851 |   -48.65112 |
|  521/1000 |      7s |        -44.07445 |  |   0.885302 |   -48.59807 |
|  522/1000 |      7s |        -44.14925 |  |   0.886440 |   -48.65831 |
|  523/1000 |      7s |        -44.14542 |  |   0.886587 |   -48.37060 |
|  524/1000 |      7s |        -44.14775 |  |   0.886483 |   -48.52240 |
|  525/1000 |      7s |        -44.13747 |  |   0.885906 |   -48.62521 |
|  526/1000 |      7s |        -44.15089 |  |   0.886120 |   -48.47814 |
|  527/1000 |      7s |        -44.15110 |  |   0.887375 |   -48.57749 |
|  528/1000 |      7s |        -44.11707 |  |   0.888025 |   -48.51536 |
|  529/1000 |      7s |        -44.09683 |  |   0.887674 |   -48.66803 |
|  530/1000 |      7s |        -44.13019 |  |   0.887036 |   -48.62256 |
|  531/1000 |      7s |        -44.00282 |  |   0.886899 |   -48.59748 |
|  532/1000 |      7s |        -44.10023 |  |   0.888433 |   -48.71945 |
|  533/1000 |      7s |        -44.16431 |  |   0.887882 |   -48.65912 |
|  534/1000 |      7s |        -44.14597 |  |   0.886546 |   -48.66489 |
|  535/1000 |      7s |        -44.17555 |  |   0.885815 |   -48.75364 |
|  536/1000 |      7s |        -44.11585 |  |   0.886291 |   -48.68645 |
|  537/1000 |      7s |        -44.18490 |  |   0.887607 |   -48.70249 |
|  538/1000 |      7s |        -44.14708 |  |   0.885050 |   -48.50803 |
|  539/1000 |      7s |        -44.22470 |  |   0.886619 |   -48.73755 |
|  540/1000 |      7s |        -44.18852 |  |   0.885973 |   -48.76050 |
|  541/1000 |      7s |        -44.24241 |  |   0.887768 |   -48.73420 |
|  542/1000 |      7s |        -44.24258 |  |   0.887150 |   -48.48997 |
|  543/1000 |      7s |        -44.14143 |  |   0.886823 |   -48.72862 |
|  544/1000 |      7s |        -44.21627 |  |   0.888226 |   -48.60896 |
|  545/1000 |      7s |        -44.22821 |  |   0.886072 |   -48.73607 |
|  546/1000 |      7s |        -44.23889 |  |   0.887374 |   -48.64298 |
|  547/1000 |      7s |        -44.11554 |  |   0.887629 |   -48.51738 |
|  548/1000 |      7s |        -44.25240 |  |   0.886966 |   -48.75819 |
|  549/1000 |      7s |        -44.21335 |  |   0.887757 |   -48.66671 |
|  550/1000 |      7s |        -44.23243 |  |   0.886979 |   -48.59349 |
|  551/1000 |      7s |        -44.23744 |  |   0.887841 |   -48.67357 |
|  552/1000 |      7s |        -44.24780 |  |   0.887771 |   -48.71329 |
|  553/1000 |      7s |        -44.22745 |  |   0.885583 |   -48.66026 |
|  554/1000 |      7s |        -44.25487 |  |   0.886633 |   -48.70811 |
|  555/1000 |      7s |        -44.23218 |  |   0.886238 |   -48.79118 |
|  556/1000 |      7s |        -44.27601 |  |   0.886968 |   -48.76112 |
|  557/1000 |      7s |        -44.19828 |  |   0.888078 |   -48.75505 |
|  558/1000 |      7s |        -44.26734 |  |   0.887301 |   -48.60351 |
|  559/1000 |      7s |        -44.24858 |  |   0.886983 |   -48.82972 |
|  560/1000 |      7s |        -44.26724 |  |   0.887272 |   -48.68420 |
|  561/1000 |      7s |        -44.18852 |  |   0.886276 |   -48.77467 |
|  562/1000 |      7s |        -44.27134 |  |   0.887539 |   -48.86983 |
|  563/1000 |      7s |        -44.24910 |  |   0.889495 |   -48.72027 |
|  564/1000 |      7s |        -44.29449 |  |   0.885947 |   -48.75643 |
|  565/1000 |      7s |        -44.26646 |  |   0.885073 |   -48.71307 |
|  566/1000 |      7s |        -44.28630 |  |   0.888265 |   -48.82336 |
|  567/1000 |      7s |        -44.34823 |  |   0.885943 |   -48.78266 |
|  568/1000 |      7s |        -44.27630 |  |   0.885988 |   -48.79096 |
|  569/1000 |      7s |        -44.28001 |  |   0.887101 |   -48.71790 |
|  570/1000 |      7s |        -44.31121 |  |   0.888895 |   -48.83876 |
|  571/1000 |      7s |        -44.35478 |  |   0.886553 |   -48.90906 |
|  572/1000 |      7s |        -44.27753 |  |   0.886469 |   -48.87129 |
|  573/1000 |      7s |        -44.29243 |  |   0.885604 |   -48.75898 |
|  574/1000 |      7s |        -44.26779 |  |   0.886879 |   -48.94554 |
|  575/1000 |      7s |        -44.29796 |  |   0.886984 |   -48.86916 |
|  576/1000 |      7s |        -44.30149 |  |   0.886276 |   -48.86927 |
|  577/1000 |      7s |        -44.34095 |  |   0.887252 |   -48.87859 |
|  578/1000 |      7s |        -44.32762 |  |   0.886842 |   -48.91793 |
|  579/1000 |      7s |        -44.32366 |  |   0.885745 |   -48.76870 |
|  580/1000 |      7s |        -44.14098 |  |   0.886127 |   -48.77315 |
|  581/1000 |      7s |        -44.35386 |  |   0.887138 |   -48.77410 |
|  582/1000 |      7s |        -44.32632 |  |   0.887583 |   -48.88960 |
|  583/1000 |      7s |        -44.30008 |  |   0.886551 |   -48.86428 |
|  584/1000 |      7s |        -44.33929 |  |   0.886910 |   -48.91525 |
|  585/1000 |      7s |        -44.32412 |  |   0.886625 |   -48.81208 |
|  586/1000 |      7s |        -44.28596 |  |   0.886370 |   -48.95037 |
|  587/1000 |      7s |        -44.38547 |  |   0.886030 |   -48.87646 |
|  588/1000 |      7s |        -44.35862 |  |   0.887411 |   -48.82378 |
|  589/1000 |      7s |        -44.34463 |  |   0.887001 |   -48.84787 |
|  590/1000 |      7s |        -44.35081 |  |   0.886455 |   -48.91064 |
|  591/1000 |      7s |        -44.36516 |  |   0.885754 |   -48.86640 |
|  592/1000 |      7s |        -44.38531 |  |   0.887525 |   -48.89273 |
|  593/1000 |      7s |        -44.35377 |  |   0.887692 |   -48.71590 |
|  594/1000 |      7s |        -44.36423 |  |   0.887525 |   -48.95276 |
|  595/1000 |      7s |        -44.43921 |  |   0.885795 |   -48.92563 |
|  596/1000 |      7s |        -44.37998 |  |   0.885338 |   -48.86875 |
|  597/1000 |      7s |        -44.34590 |  |   0.886075 |   -48.90232 |
|  598/1000 |      7s |        -44.38892 |  |   0.887191 |   -48.89969 |
|  599/1000 |      7s |        -44.38534 |  |   0.887358 |   -48.92026 |
|  600/1000 |      7s |        -44.42914 |  |   0.884841 |   -48.87094 |
|  601/1000 |      7s |        -44.51047 |  |   0.886639 |   -48.95741 |
|  602/1000 |      7s |        -44.48982 |  |   0.887153 |   -49.00928 |
|  603/1000 |      7s |        -44.49468 |  |   0.886696 |   -48.94385 |
|  604/1000 |      7s |        -44.23279 |  |   0.885791 |   -48.97280 |
|  605/1000 |      7s |        -44.53197 |  |   0.886517 |   -48.96690 |
|  606/1000 |      7s |        -44.44861 |  |   0.886732 |   -48.96138 |
|  607/1000 |      7s |        -44.54884 |  |   0.887533 |   -49.04606 |
|  608/1000 |      7s |        -44.55400 |  |   0.886469 |   -48.88110 |
|  609/1000 |      7s |        -44.55434 |  |   0.885882 |   -48.92497 |
|  610/1000 |      7s |        -44.53229 |  |   0.887152 |   -49.07211 |
|  611/1000 |      7s |        -44.53075 |  |   0.886163 |   -48.99925 |
|  612/1000 |      7s |        -44.55307 |  |   0.885767 |   -49.04781 |
|  613/1000 |      7s |        -44.51987 |  |   0.886969 |   -48.95438 |
|  614/1000 |      7s |        -44.54396 |  |   0.887572 |   -49.07275 |
|  615/1000 |      7s |        -44.50593 |  |   0.886876 |   -49.06486 |
|  616/1000 |      7s |        -44.54029 |  |   0.886124 |   -49.11782 |
|  617/1000 |      7s |        -44.55664 |  |   0.887620 |   -49.01127 |
|  618/1000 |      7s |        -44.51361 |  |   0.886907 |   -49.01346 |
|  619/1000 |      7s |        -44.46858 |  |   0.887736 |   -48.94388 |
|  620/1000 |      7s |        -44.52742 |  |   0.887273 |   -49.09056 |
|  621/1000 |      7s |        -44.58707 |  |   0.888201 |   -49.08361 |
|  622/1000 |      7s |        -44.65474 |  |   0.885627 |   -49.06661 |
|  623/1000 |      7s |        -44.53746 |  |   0.887471 |   -48.97400 |
|  624/1000 |      7s |        -44.58119 |  |   0.887091 |   -49.09842 |
|  625/1000 |      7s |        -44.56315 |  |   0.885745 |   -49.04463 |
|  626/1000 |      7s |        -44.60357 |  |   0.885626 |   -49.09579 |
|  627/1000 |      7s |        -44.57035 |  |   0.887586 |   -49.09965 |
|  628/1000 |      7s |        -44.56585 |  |   0.888203 |   -49.03329 |
|  629/1000 |      7s |        -44.60872 |  |   0.885522 |   -49.09613 |
|  630/1000 |      7s |        -44.60332 |  |   0.886720 |   -49.02581 |
|  631/1000 |      7s |        -44.57254 |  |   0.884749 |   -49.08657 |
|  632/1000 |      7s |        -44.55930 |  |   0.886660 |   -49.05255 |
|  633/1000 |      8s |        -44.57364 |  |   0.887240 |   -49.10418 |
|  634/1000 |      8s |        -44.53976 |  |   0.885632 |   -49.09907 |
|  635/1000 |      8s |        -44.60183 |  |   0.888399 |   -49.09434 |
|  636/1000 |      7s |        -44.61820 |  |   0.887087 |   -49.12811 |
|  637/1000 |      7s |        -44.57808 |  |   0.886821 |   -49.14129 |
|  638/1000 |      7s |        -44.57064 |  |   0.886547 |   -49.18172 |
|  639/1000 |      7s |        -44.58114 |  |   0.885282 |   -49.15928 |
|  640/1000 |      7s |        -44.59543 |  |   0.886186 |   -49.11082 |
|  641/1000 |      7s |        -44.63757 |  |   0.887632 |   -49.19581 |
|  642/1000 |      7s |        -44.63123 |  |   0.886313 |   -49.16430 |
|  643/1000 |      8s |        -44.63171 |  |   0.886678 |   -49.18754 |
|  644/1000 |      7s |        -44.64795 |  |   0.886475 |   -49.03171 |
|  645/1000 |      7s |        -44.66983 |  |   0.888192 |   -49.20194 |
|  646/1000 |      7s |        -44.67697 |  |   0.887030 |   -49.10870 |
|  647/1000 |      7s |        -44.65060 |  |   0.885927 |   -49.09681 |
|  648/1000 |      8s |        -44.69409 |  |   0.886248 |   -49.05447 |
|  649/1000 |      8s |        -44.70477 |  |   0.885751 |   -49.21960 |
|  650/1000 |      7s |        -44.69250 |  |   0.887525 |   -49.16986 |
|  651/1000 |      7s |        -44.67295 |  |   0.884662 |   -49.21502 |
|  652/1000 |      7s |        -44.65989 |  |   0.888315 |   -49.17455 |
|  653/1000 |      7s |        -44.64330 |  |   0.886508 |   -49.17680 |
|  654/1000 |      7s |        -44.65491 |  |   0.887007 |   -49.13874 |
|  655/1000 |      7s |        -44.71934 |  |   0.886928 |   -49.20586 |
|  656/1000 |      7s |        -44.68855 |  |   0.885150 |   -49.16136 |
|  657/1000 |      7s |        -44.65666 |  |   0.887786 |   -49.16028 |
|  658/1000 |      7s |        -44.72111 |  |   0.887396 |   -49.19543 |
|  659/1000 |      7s |        -44.68015 |  |   0.885573 |   -49.15275 |
|  660/1000 |      7s |        -44.65890 |  |   0.886338 |   -49.20217 |
|  661/1000 |      7s |        -44.74972 |  |   0.886399 |   -49.25437 |
|  662/1000 |      7s |        -44.68571 |  |   0.886827 |   -49.21975 |
|  663/1000 |      8s |        -44.77828 |  |   0.886340 |   -49.16546 |
|  664/1000 |      8s |        -44.70847 |  |   0.888153 |   -49.22283 |
|  665/1000 |      7s |        -44.69761 |  |   0.885988 |   -49.16237 |
|  666/1000 |      7s |        -44.69334 |  |   0.885837 |   -49.17766 |
|  667/1000 |      7s |        -44.75208 |  |   0.886638 |   -49.26187 |
|  668/1000 |      7s |        -44.68041 |  |   0.885363 |   -49.19642 |
|  669/1000 |      7s |        -44.72947 |  |   0.885142 |   -49.27135 |
|  670/1000 |      7s |        -44.71137 |  |   0.888086 |   -49.14083 |
|  671/1000 |      7s |        -44.76327 |  |   0.886953 |   -49.28825 |
|  672/1000 |      7s |        -44.74752 |  |   0.889205 |   -49.27371 |
|  673/1000 |      7s |        -44.73151 |  |   0.885972 |   -49.21958 |
|  674/1000 |      7s |        -44.78278 |  |   0.886234 |   -49.20814 |
|  675/1000 |      7s |        -44.73267 |  |   0.886764 |   -49.26406 |
|  676/1000 |      7s |        -44.72122 |  |   0.884651 |   -49.07863 |
|  677/1000 |      7s |        -44.78160 |  |   0.888784 |   -49.30762 |
|  678/1000 |      7s |        -44.71053 |  |   0.887034 |   -49.20278 |
|  679/1000 |      7s |        -44.70790 |  |   0.886566 |   -49.24715 |
