Selected mat file:
otherR/R_12.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.16
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|  312/1000 |      8s |        -43.37937 |  |   0.823830 |   -46.86851 |
|  313/1000 |      8s |        -43.33890 |  |   0.825044 |   -46.41801 |
|  314/1000 |      8s |        -43.19276 |  |   0.823863 |   -46.62988 |
|  315/1000 |      8s |        -43.31246 |  |   0.826751 |   -47.05405 |
|  316/1000 |      8s |        -43.30454 |  |   0.825276 |   -46.32106 |
|  317/1000 |      8s |        -43.35624 |  |   0.824622 |   -45.87168 |
|  318/1000 |      8s |        -43.37411 |  |   0.824710 |   -46.92361 |
|  319/1000 |      8s |        -43.26579 |  |   0.825872 |   -46.31158 |
|  320/1000 |      8s |        -43.30810 |  |   0.825295 |   -46.75687 |
|  321/1000 |      8s |        -43.40840 |  |   0.827471 |   -46.02683 |
|  322/1000 |      8s |        -43.38668 |  |   0.826489 |   -45.43695 |
|  323/1000 |      8s |        -43.41618 |  |   0.826705 |   -46.80752 |
|  324/1000 |      8s |        -43.44195 |  |   0.824625 |   -46.69105 |
|  325/1000 |      8s |        -43.43516 |  |   0.825808 |   -47.10594 |
|  326/1000 |      8s |        -43.38499 |  |   0.826153 |   -46.95006 |
|  327/1000 |      8s |        -43.38516 |  |   0.826574 |   -46.48361 |
|  328/1000 |      8s |        -43.35728 |  |   0.824300 |   -46.55634 |
|  329/1000 |      8s |        -43.47706 |  |   0.827410 |   -46.85417 |
|  330/1000 |      8s |        -43.34810 |  |   0.823843 |   -47.51547 |
|  331/1000 |      8s |        -43.56656 |  |   0.825526 |   -46.15593 |
|  332/1000 |      8s |        -43.48636 |  |   0.825426 |   -47.24468 |
|  333/1000 |      8s |        -43.42218 |  |   0.827562 |   -47.42337 |
|  334/1000 |      8s |        -43.53481 |  |   0.823929 |   -45.76501 |
|  335/1000 |      8s |        -43.51304 |  |   0.824355 |   -46.66693 |
|  336/1000 |      8s |        -43.51452 |  |   0.825794 |   -47.20680 |
|  337/1000 |      8s |        -43.44487 |  |   0.826839 |   -47.07977 |
|  338/1000 |      8s |        -43.55975 |  |   0.824443 |   -46.57898 |
|  339/1000 |      8s |        -43.58945 |  |   0.823956 |   -46.86520 |
|  340/1000 |      8s |        -43.51924 |  |   0.824547 |   -45.88646 |
|  341/1000 |      8s |        -43.50794 |  |   0.825912 |   -47.47362 |
|  342/1000 |      8s |        -43.57229 |  |   0.826544 |   -47.60245 |
|  343/1000 |      8s |        -43.49659 |  |   0.826053 |   -47.27238 |
|  344/1000 |      8s |        -43.57882 |  |   0.824981 |   -47.55342 |
|  345/1000 |      8s |        -43.61351 |  |   0.824539 |   -46.85556 |
|  346/1000 |      8s |        -43.62647 |  |   0.826191 |   -46.04224 |
|  347/1000 |      8s |        -43.65771 |  |   0.825888 |   -47.37700 |
|  348/1000 |      8s |        -43.62722 |  |   0.826018 |   -47.55273 |
|  349/1000 |      8s |        -43.65849 |  |   0.823345 |   -47.59502 |
|  350/1000 |      8s |        -43.68697 |  |   0.826069 |   -46.09384 |
|  351/1000 |      8s |        -43.61614 |  |   0.824822 |   -46.53997 |
|  352/1000 |      8s |        -43.66545 |  |   0.826257 |   -46.21837 |
|  353/1000 |      8s |        -43.65537 |  |   0.824555 |   -46.67832 |
|  354/1000 |      8s |        -43.69181 |  |   0.825645 |   -47.02940 |
|  355/1000 |      8s |        -43.72728 |  |   0.824448 |   -46.76886 |
|  356/1000 |      8s |        -43.69884 |  |   0.825870 |   -47.74499 |
|  357/1000 |      8s |        -43.68478 |  |   0.825346 |   -47.76117 |
|  358/1000 |      8s |        -43.74725 |  |   0.826667 |   -47.41585 |
|  359/1000 |      8s |        -43.70791 |  |   0.824880 |   -47.72146 |
|  360/1000 |      8s |        -43.80559 |  |   0.826038 |   -47.04009 |
|  361/1000 |      8s |        -43.72272 |  |   0.823700 |   -47.33782 |
|  362/1000 |      8s |        -43.78479 |  |   0.826505 |   -47.28920 |
|  363/1000 |      8s |        -43.82526 |  |   0.824401 |   -46.91065 |
|  364/1000 |      8s |        -43.79916 |  |   0.824695 |   -46.48686 |
|  365/1000 |      8s |        -43.74090 |  |   0.826463 |   -47.24639 |
|  366/1000 |      8s |        -43.79087 |  |   0.824807 |   -47.27763 |
|  367/1000 |      8s |        -43.81064 |  |   0.823358 |   -47.67934 |
|  368/1000 |      8s |        -43.77019 |  |   0.826467 |   -47.31501 |
|  369/1000 |      8s |        -43.88787 |  |   0.824127 |   -46.62191 |
|  370/1000 |      8s |        -43.83556 |  |   0.825988 |   -46.81977 |
|  371/1000 |      8s |        -43.75435 |  |   0.826755 |   -47.97846 |
|  372/1000 |      8s |        -43.80465 |  |   0.823742 |   -47.42128 |
|  373/1000 |      8s |        -43.75729 |  |   0.824193 |   -47.32946 |
|  374/1000 |      8s |        -43.78159 |  |   0.825898 |   -46.15718 |
|  375/1000 |      8s |        -43.84319 |  |   0.826158 |   -47.75650 |
|  376/1000 |      8s |        -43.90743 |  |   0.825138 |   -47.98221 |
|  377/1000 |      8s |        -43.89127 |  |   0.825493 |   -47.39772 |
|  378/1000 |      8s |        -43.85720 |  |   0.825650 |   -46.99448 |
|  379/1000 |      8s |        -43.83188 |  |   0.825331 |   -47.21068 |
|  380/1000 |      8s |        -43.92683 |  |   0.825554 |   -46.62066 |
|  381/1000 |      8s |        -43.86169 |  |   0.823965 |   -47.61694 |
|  382/1000 |      8s |        -43.93249 |  |   0.828004 |   -47.64386 |
|  383/1000 |      8s |        -43.98885 |  |   0.825419 |   -47.71254 |
|  384/1000 |      8s |        -43.92437 |  |   0.825687 |   -47.20922 |
|  385/1000 |      8s |        -43.87492 |  |   0.824148 |   -47.25362 |
|  386/1000 |      8s |        -44.00123 |  |   0.826175 |   -47.34874 |
|  387/1000 |      8s |        -43.96233 |  |   0.825419 |   -47.69299 |
|  388/1000 |      8s |        -44.00217 |  |   0.825907 |   -46.91153 |
|  389/1000 |      8s |        -43.99365 |  |   0.824648 |   -47.53218 |
|  390/1000 |      8s |        -44.00745 |  |   0.826014 |   -47.67588 |
|  391/1000 |      8s |        -43.92471 |  |   0.824307 |   -47.33541 |
|  392/1000 |      8s |        -44.07526 |  |   0.824149 |   -47.19698 |
|  393/1000 |      8s |        -43.95449 |  |   0.826553 |   -47.83199 |
|  394/1000 |      8s |        -43.94402 |  |   0.826020 |   -47.46187 |
|  395/1000 |      8s |        -44.02256 |  |   0.826233 |   -46.57063 |
|  396/1000 |      8s |        -44.03647 |  |   0.824526 |   -46.79311 |
|  397/1000 |      8s |        -43.93554 |  |   0.825605 |   -47.48986 |
|  398/1000 |      8s |        -43.99804 |  |   0.825475 |   -47.49402 |
|  399/1000 |      8s |        -44.04211 |  |   0.824950 |   -47.80090 |
|  400/1000 |      8s |        -44.06729 |  |   0.825384 |   -47.73960 |
|  401/1000 |      8s |        -44.42219 |  |   0.823249 |   -47.99474 |
|  402/1000 |      8s |        -44.50392 |  |   0.825103 |   -47.55751 |
|  403/1000 |      8s |        -44.40947 |  |   0.825846 |   -48.08202 |
|  404/1000 |      8s |        -44.41864 |  |   0.825076 |   -47.49955 |
|  405/1000 |      8s |        -44.52815 |  |   0.826628 |   -48.08865 |
|  406/1000 |      8s |        -44.49496 |  |   0.825671 |   -47.71221 |
|  407/1000 |      8s |        -44.33264 |  |   0.824367 |   -47.66445 |
|  408/1000 |      8s |        -44.45954 |  |   0.825928 |   -47.82960 |
|  409/1000 |      8s |        -44.50826 |  |   0.825628 |   -48.06465 |
|  410/1000 |      8s |        -44.47882 |  |   0.826115 |   -48.26565 |
|  411/1000 |      8s |        -44.52241 |  |   0.824643 |   -47.77586 |
|  412/1000 |      8s |        -44.52898 |  |   0.826377 |   -48.16377 |
|  413/1000 |      8s |        -44.51520 |  |   0.825456 |   -48.33836 |
|  414/1000 |      8s |        -44.63223 |  |   0.824992 |   -47.83906 |
|  415/1000 |      8s |        -44.56780 |  |   0.824455 |   -48.12138 |
|  416/1000 |      8s |        -44.55935 |  |   0.823977 |   -48.15345 |
|  417/1000 |      8s |        -44.52497 |  |   0.825276 |   -48.08977 |
|  418/1000 |      8s |        -44.54899 |  |   0.826492 |   -48.27275 |
|  419/1000 |      8s |        -44.64916 |  |   0.825039 |   -48.11044 |
|  420/1000 |      8s |        -44.54885 |  |   0.824828 |   -47.67086 |
|  421/1000 |      8s |        -44.59254 |  |   0.826136 |   -47.55648 |
|  422/1000 |      8s |        -44.58674 |  |   0.825484 |   -47.55022 |
|  423/1000 |      8s |        -44.54164 |  |   0.823390 |   -48.13745 |
|  424/1000 |      8s |        -44.64580 |  |   0.825478 |   -47.76015 |
|  425/1000 |      8s |        -44.67730 |  |   0.825310 |   -48.58206 |
|  426/1000 |      8s |        -44.66412 |  |   0.825807 |   -48.01785 |
|  427/1000 |      8s |        -44.68428 |  |   0.825421 |   -47.54885 |
|  428/1000 |      8s |        -44.59630 |  |   0.826058 |   -48.03915 |
|  429/1000 |      8s |        -44.67456 |  |   0.824458 |   -48.28092 |
|  430/1000 |      8s |        -44.56223 |  |   0.825352 |   -48.46046 |
|  431/1000 |      8s |        -44.55399 |  |   0.827349 |   -47.73324 |
|  432/1000 |      8s |        -44.69927 |  |   0.825815 |   -47.94154 |
|  433/1000 |      8s |        -44.68753 |  |   0.825785 |   -48.53390 |
|  434/1000 |      8s |        -44.61422 |  |   0.822832 |   -48.42783 |
|  435/1000 |      8s |        -44.70469 |  |   0.825290 |   -48.31374 |
|  436/1000 |      8s |        -44.75369 |  |   0.826258 |   -48.43833 |
|  437/1000 |      8s |        -44.79835 |  |   0.823673 |   -48.50033 |
|  438/1000 |      8s |        -44.68045 |  |   0.826146 |   -48.39311 |
|  439/1000 |      8s |        -44.72500 |  |   0.825821 |   -48.42787 |
|  440/1000 |      8s |        -44.69907 |  |   0.823282 |   -48.08621 |
|  441/1000 |      8s |        -44.70571 |  |   0.824754 |   -48.36876 |
|  442/1000 |      8s |        -44.73461 |  |   0.825660 |   -47.95294 |
|  443/1000 |      8s |        -44.73647 |  |   0.826268 |   -48.64843 |
|  444/1000 |      8s |        -44.76532 |  |   0.825984 |   -48.66983 |
|  445/1000 |      8s |        -44.71505 |  |   0.828389 |   -48.33886 |
|  446/1000 |      8s |        -44.77354 |  |   0.825853 |   -48.58815 |
|  447/1000 |      8s |        -44.77706 |  |   0.826171 |   -48.49467 |
|  448/1000 |      8s |        -44.87083 |  |   0.825145 |   -47.64093 |
|  449/1000 |      8s |        -44.68001 |  |   0.824320 |   -48.05065 |
|  450/1000 |      8s |        -44.78905 |  |   0.827192 |   -48.28013 |
|  451/1000 |      8s |        -44.74923 |  |   0.826121 |   -48.81145 |
|  452/1000 |      8s |        -44.82174 |  |   0.825760 |   -48.23658 |
|  453/1000 |      8s |        -44.80896 |  |   0.825808 |   -48.30975 |
|  454/1000 |      8s |        -44.72548 |  |   0.825201 |   -48.20363 |
|  455/1000 |      8s |        -44.77090 |  |   0.825825 |   -48.09372 |
|  456/1000 |      8s |        -44.82642 |  |   0.823800 |   -47.93357 |
|  457/1000 |      8s |        -44.78398 |  |   0.824877 |   -48.32317 |
|  458/1000 |      8s |        -44.85152 |  |   0.825938 |   -48.09659 |
|  459/1000 |      8s |        -44.81939 |  |   0.825539 |   -48.18586 |
|  460/1000 |      8s |        -44.80327 |  |   0.826102 |   -48.02653 |
|  461/1000 |      8s |        -44.86977 |  |   0.822607 |   -47.87355 |
|  462/1000 |      8s |        -44.90276 |  |   0.826400 |   -47.45058 |
|  463/1000 |      8s |        -44.93606 |  |   0.824321 |   -48.54427 |
|  464/1000 |      8s |        -44.88414 |  |   0.826016 |   -48.72630 |
|  465/1000 |      8s |        -44.77957 |  |   0.825912 |   -48.33443 |
|  466/1000 |      8s |        -44.90259 |  |   0.825283 |   -48.50258 |
|  467/1000 |      8s |        -44.87722 |  |   0.826146 |   -48.62320 |
|  468/1000 |      8s |        -44.85683 |  |   0.825725 |   -48.68645 |
|  469/1000 |      8s |        -44.87186 |  |   0.824251 |   -48.87860 |
|  470/1000 |      8s |        -44.90073 |  |   0.826304 |   -47.73828 |
|  471/1000 |      8s |        -44.96039 |  |   0.824081 |   -48.14572 |
|  472/1000 |      8s |        -44.91517 |  |   0.824832 |   -48.74860 |
|  473/1000 |      8s |        -44.97407 |  |   0.824942 |   -48.65229 |
|  474/1000 |      8s |        -44.88702 |  |   0.825376 |   -47.47671 |
|  475/1000 |      8s |        -44.90901 |  |   0.827417 |   -48.34551 |
|  476/1000 |      8s |        -45.04040 |  |   0.825711 |   -48.46509 |
|  477/1000 |      8s |        -44.90626 |  |   0.825855 |   -47.75396 |
|  478/1000 |      8s |        -44.96572 |  |   0.824832 |   -48.78857 |
|  479/1000 |      8s |        -44.93167 |  |   0.826471 |   -48.25382 |
|  480/1000 |      8s |        -44.94879 |  |   0.825420 |   -48.51957 |
|  481/1000 |      8s |        -44.92405 |  |   0.825416 |   -48.42371 |
|  482/1000 |      8s |        -44.99399 |  |   0.824954 |   -47.91715 |
|  483/1000 |      8s |        -44.98280 |  |   0.824180 |   -48.55173 |
|  484/1000 |      8s |        -44.91258 |  |   0.826567 |   -48.74818 |
|  485/1000 |      8s |        -44.98826 |  |   0.826374 |   -47.80909 |
|  486/1000 |      8s |        -44.95323 |  |   0.827540 |   -47.78949 |
|  487/1000 |      8s |        -44.98543 |  |   0.825958 |   -48.61922 |
|  488/1000 |      8s |        -45.02773 |  |   0.824944 |   -48.25094 |
|  489/1000 |      8s |        -44.99528 |  |   0.826752 |   -48.28122 |
|  490/1000 |      8s |        -44.95567 |  |   0.825344 |   -48.56434 |
|  491/1000 |      8s |        -44.98635 |  |   0.826713 |   -48.75943 |
|  492/1000 |      8s |        -45.03145 |  |   0.825774 |   -48.65837 |
|  493/1000 |      8s |        -44.99619 |  |   0.826565 |   -48.29736 |
|  494/1000 |      8s |        -45.02652 |  |   0.825879 |   -48.53322 |
|  495/1000 |      8s |        -45.01806 |  |   0.825036 |   -48.68954 |
|  496/1000 |      8s |        -45.08003 |  |   0.824011 |   -48.33408 |
|  497/1000 |      8s |        -45.04084 |  |   0.825568 |   -48.76153 |
|  498/1000 |      8s |        -45.02744 |  |   0.825579 |   -48.76256 |
|  499/1000 |      8s |        -45.08810 |  |   0.827502 |   -48.99764 |
|  500/1000 |      8s |        -45.10953 |  |   0.824609 |   -48.80157 |
|  501/1000 |      8s |        -45.35878 |  |   0.824428 |   -48.98579 |
|  502/1000 |      8s |        -45.37387 |  |   0.825883 |   -48.93065 |
|  503/1000 |      8s |        -45.36480 |  |   0.826584 |   -48.79203 |
|  504/1000 |      8s |        -45.36286 |  |   0.823663 |   -48.43798 |
|  505/1000 |      8s |        -45.38811 |  |   0.825987 |   -48.31324 |
|  506/1000 |      8s |        -45.38296 |  |   0.823011 |   -49.09789 |
|  507/1000 |      8s |        -45.41381 |  |   0.823929 |   -49.21455 |
|  508/1000 |      8s |        -45.38499 |  |   0.826326 |   -49.01721 |
|  509/1000 |      8s |        -45.40760 |  |   0.825408 |   -48.79575 |
|  510/1000 |      8s |        -45.39884 |  |   0.826019 |   -48.37581 |
|  511/1000 |      8s |        -45.42943 |  |   0.825040 |   -49.04298 |
|  512/1000 |      8s |        -45.48118 |  |   0.824037 |   -48.83769 |
|  513/1000 |      8s |        -45.47450 |  |   0.825644 |   -49.26548 |
|  514/1000 |      8s |        -45.41791 |  |   0.826473 |   -49.17779 |
|  515/1000 |      8s |        -45.47473 |  |   0.825006 |   -49.09078 |
|  516/1000 |      8s |        -45.47794 |  |   0.824995 |   -48.96206 |
|  517/1000 |      8s |        -45.45725 |  |   0.824790 |   -49.18856 |
|  518/1000 |      8s |        -45.48655 |  |   0.825414 |   -48.30529 |
|  519/1000 |      8s |        -45.47692 |  |   0.825070 |   -48.69471 |
|  520/1000 |      8s |        -45.53841 |  |   0.825329 |   -49.08139 |
|  521/1000 |      8s |        -45.38584 |  |   0.828252 |   -49.15682 |
|  522/1000 |      8s |        -45.58735 |  |   0.825340 |   -49.04852 |
|  523/1000 |      8s |        -45.48411 |  |   0.826631 |   -49.25619 |
|  524/1000 |      8s |        -45.45806 |  |   0.823944 |   -49.10689 |
|  525/1000 |      8s |        -45.51967 |  |   0.825551 |   -49.05059 |
|  526/1000 |      8s |        -45.55560 |  |   0.825422 |   -49.42829 |
|  527/1000 |      8s |        -45.49953 |  |   0.825253 |   -48.88581 |
|  528/1000 |      8s |        -45.53755 |  |   0.823089 |   -48.72652 |
|  529/1000 |      8s |        -45.55639 |  |   0.825532 |   -48.85845 |
|  530/1000 |      8s |        -45.45882 |  |   0.824233 |   -49.15423 |
|  531/1000 |      8s |        -45.56442 |  |   0.824395 |   -49.06627 |
|  532/1000 |      8s |        -45.53361 |  |   0.824920 |   -49.21364 |
|  533/1000 |      8s |        -45.53470 |  |   0.826226 |   -48.43481 |
|  534/1000 |      8s |        -45.51826 |  |   0.825463 |   -49.13990 |
|  535/1000 |      8s |        -45.62401 |  |   0.827103 |   -49.27882 |
|  536/1000 |      8s |        -45.51660 |  |   0.825835 |   -49.24739 |
|  537/1000 |      8s |        -45.55073 |  |   0.826019 |   -49.37024 |
|  538/1000 |      8s |        -45.58173 |  |   0.825963 |   -49.05067 |
|  539/1000 |      8s |        -45.57798 |  |   0.825400 |   -49.52850 |
|  540/1000 |      8s |        -45.63214 |  |   0.827762 |   -49.27019 |
|  541/1000 |      8s |        -45.67686 |  |   0.823382 |   -48.72007 |
|  542/1000 |      8s |        -45.64229 |  |   0.824581 |   -49.24299 |
|  543/1000 |      8s |        -45.63975 |  |   0.824304 |   -49.17410 |
|  544/1000 |      8s |        -45.62645 |  |   0.825348 |   -49.23993 |
|  545/1000 |      8s |        -45.63874 |  |   0.825021 |   -49.09113 |
|  546/1000 |      8s |        -45.62162 |  |   0.827208 |   -48.95799 |
|  547/1000 |      8s |        -45.63717 |  |   0.826023 |   -49.39696 |
|  548/1000 |      8s |        -45.64907 |  |   0.826336 |   -49.49728 |
|  549/1000 |      8s |        -45.68915 |  |   0.825560 |   -49.11769 |
|  550/1000 |      8s |        -45.65884 |  |   0.825014 |   -49.38020 |
|  551/1000 |      8s |        -45.63695 |  |   0.826009 |   -49.03895 |
|  552/1000 |      8s |        -45.66452 |  |   0.826134 |   -49.22372 |
|  553/1000 |      8s |        -45.54173 |  |   0.824133 |   -49.57193 |
|  554/1000 |      8s |        -45.68671 |  |   0.825668 |   -49.30196 |
|  555/1000 |      8s |        -45.64925 |  |   0.825926 |   -49.27425 |
|  556/1000 |      8s |        -45.66975 |  |   0.825640 |   -49.34823 |
|  557/1000 |      8s |        -45.67545 |  |   0.825992 |   -49.47132 |
|  558/1000 |      8s |        -45.70012 |  |   0.826309 |   -48.99682 |
|  559/1000 |      8s |        -45.66634 |  |   0.824841 |   -49.04038 |
|  560/1000 |      8s |        -45.70254 |  |   0.826329 |   -49.44601 |
|  561/1000 |      8s |        -45.68961 |  |   0.824668 |   -48.59379 |
|  562/1000 |      8s |        -45.73943 |  |   0.825591 |   -48.60372 |
|  563/1000 |      8s |        -45.68337 |  |   0.824747 |   -49.26488 |
|  564/1000 |      8s |        -45.74944 |  |   0.823465 |   -49.35505 |
|  565/1000 |      8s |        -45.70670 |  |   0.826592 |   -49.25896 |
|  566/1000 |      8s |        -45.65532 |  |   0.825326 |   -48.94932 |
|  567/1000 |      8s |        -45.64462 |  |   0.825531 |   -49.16892 |
|  568/1000 |      8s |        -45.73175 |  |   0.823829 |   -49.43531 |
|  569/1000 |      8s |        -45.69110 |  |   0.824233 |   -49.47630 |
|  570/1000 |      8s |        -45.68247 |  |   0.824570 |   -49.16827 |
|  571/1000 |      8s |        -45.77985 |  |   0.826510 |   -49.40409 |
|  572/1000 |      8s |        -45.75187 |  |   0.825850 |   -49.52950 |
|  573/1000 |      8s |        -45.79103 |  |   0.825056 |   -49.57440 |
|  574/1000 |      8s |        -45.80566 |  |   0.827065 |   -49.51793 |
|  575/1000 |      8s |        -45.73398 |  |   0.825896 |   -49.55391 |
|  576/1000 |      8s |        -45.73359 |  |   0.824397 |   -49.23360 |
|  577/1000 |      8s |        -45.77444 |  |   0.826698 |   -49.41819 |
|  578/1000 |      8s |        -45.74113 |  |   0.824043 |   -48.58882 |
|  579/1000 |      8s |        -45.78889 |  |   0.826011 |   -48.87413 |
|  580/1000 |      8s |        -45.77204 |  |   0.823844 |   -49.00261 |
|  581/1000 |      8s |        -45.72883 |  |   0.826801 |   -49.47884 |
|  582/1000 |      8s |        -45.83201 |  |   0.824424 |   -49.47304 |
|  583/1000 |      8s |        -45.74330 |  |   0.824603 |   -49.37197 |
|  584/1000 |      8s |        -45.78341 |  |   0.825436 |   -49.42851 |
|  585/1000 |      8s |        -45.81242 |  |   0.827216 |   -48.81658 |
|  586/1000 |      8s |        -45.80174 |  |   0.826379 |   -49.56281 |
|  587/1000 |      8s |        -45.79544 |  |   0.822747 |   -49.48005 |
|  588/1000 |      8s |        -45.80691 |  |   0.825091 |   -49.51041 |
|  589/1000 |      8s |        -45.78666 |  |   0.825723 |   -49.16792 |
|  590/1000 |      8s |        -45.78416 |  |   0.826903 |   -49.41549 |
|  591/1000 |      8s |        -45.80218 |  |   0.825356 |   -49.71868 |
|  592/1000 |      8s |        -45.83570 |  |   0.825374 |   -49.15207 |
|  593/1000 |      8s |        -45.82050 |  |   0.823928 |   -49.59897 |
|  594/1000 |      8s |        -45.79680 |  |   0.825520 |   -49.94015 |
|  595/1000 |      8s |        -45.80431 |  |   0.826768 |   -49.60320 |
|  596/1000 |      8s |        -45.86400 |  |   0.825437 |   -49.52090 |
|  597/1000 |      8s |        -45.84767 |  |   0.825113 |   -49.52086 |
|  598/1000 |      8s |        -45.83257 |  |   0.824229 |   -49.75341 |
|  599/1000 |      8s |        -45.87144 |  |   0.825824 |   -49.14133 |
|  600/1000 |      8s |        -45.79114 |  |   0.826520 |   -49.70208 |
|  601/1000 |      8s |        -46.08683 |  |   0.823507 |   -49.39410 |
|  602/1000 |      8s |        -46.07440 |  |   0.824923 |   -49.60950 |
|  603/1000 |      8s |        -46.14141 |  |   0.826773 |   -49.52161 |
|  604/1000 |      8s |        -46.13981 |  |   0.826978 |   -49.16111 |
|  605/1000 |      8s |        -46.12312 |  |   0.826547 |   -49.81662 |
|  606/1000 |      8s |        -46.15582 |  |   0.824559 |   -49.19457 |
|  607/1000 |      8s |        -46.09417 |  |   0.825353 |   -49.89006 |
|  608/1000 |      8s |        -46.11135 |  |   0.824541 |   -49.78348 |
|  609/1000 |      8s |        -46.11840 |  |   0.824963 |   -49.59099 |
|  610/1000 |      8s |        -46.18262 |  |   0.824939 |   -49.99393 |
|  611/1000 |      8s |        -46.11560 |  |   0.824279 |   -49.77897 |
|  612/1000 |      8s |        -46.20750 |  |   0.824304 |   -49.76755 |
|  613/1000 |      8s |        -46.14028 |  |   0.823981 |   -50.08961 |
|  614/1000 |      8s |        -46.15371 |  |   0.825578 |   -49.93427 |
|  615/1000 |      8s |        -46.15494 |  |   0.826602 |   -49.79235 |
|  616/1000 |      8s |        -46.19177 |  |   0.825791 |   -49.82513 |
|  617/1000 |      8s |        -46.15635 |  |   0.824481 |   -50.06167 |
|  618/1000 |      8s |        -46.19675 |  |   0.827331 |   -50.05848 |
|  619/1000 |      8s |        -46.16673 |  |   0.827168 |   -49.84004 |
|  620/1000 |      8s |        -46.18437 |  |   0.826491 |   -49.80067 |
|  621/1000 |      8s |        -46.21007 |  |   0.824652 |   -49.77344 |
|  622/1000 |      8s |        -46.14125 |  |   0.826820 |   -49.73482 |
|  623/1000 |      8s |        -46.20113 |  |   0.825276 |   -49.91803 |
|  624/1000 |      8s |        -46.18506 |  |   0.824909 |   -49.72725 |
|  625/1000 |      8s |        -46.21398 |  |   0.825171 |   -49.58921 |
|  626/1000 |      8s |        -46.21428 |  |   0.825333 |   -50.00755 |
|  627/1000 |      8s |        -46.19507 |  |   0.826221 |   -49.99573 |
|  628/1000 |      8s |        -46.17068 |  |   0.825152 |   -49.77589 |
|  629/1000 |      8s |        -46.17245 |  |   0.825370 |   -49.43884 |
|  630/1000 |      8s |        -46.21877 |  |   0.823302 |   -50.10679 |
|  631/1000 |      8s |        -46.21180 |  |   0.825089 |   -50.00370 |
|  632/1000 |      8s |        -46.28444 |  |   0.823711 |   -49.82196 |
|  633/1000 |      8s |        -46.22047 |  |   0.824643 |   -49.92954 |
|  634/1000 |      8s |        -46.23525 |  |   0.825312 |   -49.91518 |
|  635/1000 |      8s |        -46.22946 |  |   0.826610 |   -49.91787 |
|  636/1000 |      8s |        -46.24371 |  |   0.824466 |   -49.84606 |
|  637/1000 |      8s |        -46.21342 |  |   0.826216 |   -49.82800 |
|  638/1000 |      8s |        -46.20352 |  |   0.823982 |   -49.61850 |
|  639/1000 |      8s |        -46.31532 |  |   0.824702 |   -49.95757 |
|  640/1000 |      8s |        -46.22267 |  |   0.825042 |   -49.84924 |
|  641/1000 |      8s |        -46.28045 |  |   0.825104 |   -49.41400 |
|  642/1000 |      8s |        -46.28671 |  |   0.825887 |   -49.77467 |
|  643/1000 |      8s |        -46.27719 |  |   0.825134 |   -49.84586 |
|  644/1000 |      8s |        -46.29806 |  |   0.824928 |   -49.11810 |
|  645/1000 |      8s |        -46.26049 |  |   0.826594 |   -49.97541 |
|  646/1000 |      8s |        -46.31246 |  |   0.823945 |   -50.14393 |
|  647/1000 |      8s |        -46.27688 |  |   0.826258 |   -49.77073 |
|  648/1000 |      8s |        -46.31578 |  |   0.826221 |   -49.24921 |
|  649/1000 |      8s |        -46.29317 |  |   0.825483 |   -50.22070 |
|  650/1000 |      8s |        -46.30131 |  |   0.826908 |   -50.15051 |
|  651/1000 |      8s |        -46.31637 |  |   0.825005 |   -49.71346 |
|  652/1000 |      8s |        -46.30406 |  |   0.825707 |   -50.20816 |
|  653/1000 |      8s |        -46.30496 |  |   0.826018 |   -50.09427 |
|  654/1000 |      8s |        -46.34836 |  |   0.825364 |   -49.75404 |
|  655/1000 |      8s |        -46.24292 |  |   0.824920 |   -49.79370 |
|  656/1000 |      8s |        -46.29419 |  |   0.827566 |   -50.11440 |
|  657/1000 |      8s |        -46.31503 |  |   0.825892 |   -50.12751 |
|  658/1000 |      8s |        -46.31757 |  |   0.825899 |   -49.96356 |
|  659/1000 |      8s |        -46.32066 |  |   0.822777 |   -49.48623 |
|  660/1000 |      8s |        -46.35131 |  |   0.826287 |   -50.14757 |
|  661/1000 |      8s |        -46.42718 |  |   0.825276 |   -49.82423 |
|  662/1000 |      8s |        -46.33768 |  |   0.824978 |   -49.94589 |
|  663/1000 |      8s |        -46.30945 |  |   0.826093 |   -49.40396 |
|  664/1000 |      8s |        -46.34462 |  |   0.826495 |   -50.23821 |
|  665/1000 |      8s |        -46.29757 |  |   0.824765 |   -50.03549 |
