Selected mat file:
original/R_6.00.mat
Selected input idx:
[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 14, 15, 18, 21]
Selected output idx:
[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28 29 30 31 32]


 The Models hyperparameter set is:
feat_in  :  14
feat_cond  :  33
PCA_in  :  False
PCA_cond  :  False
clamp  :  2.0
n_CouplingBlock  :  8
permute_soft  :  True
subnet_layer  :  1
subnet_dim  :  400
activation  :  PReLU(num_parameters=1)
condnet  :  False
condnet_layer  :  1
condnet_dim  :  100
condnet_activation  :  ReLU()
batch_norm  :  False
drop_out  :  True
drop_out_rate  :  0.05
optimizer  :  adagrad
learning_rate  :  0.2
optim_eps  :  1e-06
weight_decay  :  2e-05
lr_scheduler  :  True
lr_epoch_step  :  100
lr_factor  :  0.8
epochs  :  1000
batch_size  :  32
test_split  :  0.6
grad_clip  :  2
device  :  cuda:0


| Epoch:    |  Time:  | Loss_maxL_train: |  | Acc_i_val: | L_maxL_val: |
|   59/1000 |     11s |        -37.77900 |  |   0.883799 |   -41.47503 |
|   60/1000 |     12s |        -38.09920 |  |   0.887865 |   -40.88724 |
|   61/1000 |     12s |        -38.18104 |  |   0.885215 |   -41.82416 |
|   62/1000 |     12s |        -38.37849 |  |   0.888408 |   -42.06276 |
|   63/1000 |     12s |        -38.31235 |  |   0.888397 |   -42.73884 |
|   64/1000 |     11s |        -38.46806 |  |   0.890252 |   -42.87093 |
|   65/1000 |     11s |        -38.47333 |  |   0.888926 |   -42.30679 |
|   66/1000 |     11s |        -38.61565 |  |   0.877028 |   -39.90606 |
|   67/1000 |     11s |        -38.57365 |  |   0.884706 |   -42.53147 |
|   68/1000 |     11s |        -38.77513 |  |   0.888829 |   -42.57602 |
|   69/1000 |     11s |        -38.76523 |  |   0.883951 |   -41.89260 |
|   70/1000 |     11s |        -38.83665 |  |   0.889884 |   -42.79200 |
|   71/1000 |     11s |        -38.98462 |  |   0.886753 |   -40.84467 |
|   72/1000 |     11s |        -39.03681 |  |   0.891596 |   -43.04801 |
|   73/1000 |     11s |        -39.02858 |  |   0.886562 |   -43.14464 |
|   74/1000 |     11s |        -38.99863 |  |   0.888969 |   -43.43065 |
|   75/1000 |     11s |        -39.07750 |  |   0.890611 |   -43.08851 |
|   76/1000 |     11s |        -39.19320 |  |   0.883975 |   -42.18824 |
|   77/1000 |     11s |        -39.31751 |  |   0.889027 |   -43.07972 |
|   78/1000 |     11s |        -39.33251 |  |   0.889516 |   -43.75280 |
|   79/1000 |     11s |        -39.32189 |  |   0.887368 |   -43.23915 |
|   80/1000 |     11s |        -39.42988 |  |   0.889403 |   -43.32752 |
|   81/1000 |     11s |        -39.41980 |  |   0.887930 |   -43.20250 |
|   82/1000 |     11s |        -39.52238 |  |   0.889996 |   -43.14272 |
|   83/1000 |     11s |        -39.56021 |  |   0.888070 |   -44.26342 |
|   84/1000 |     11s |        -39.54135 |  |   0.892132 |   -43.53154 |
|   85/1000 |     11s |        -37.35307 |  |   0.890003 |   -42.82327 |
|   86/1000 |     11s |        -39.75440 |  |   0.886741 |   -39.84276 |
|   87/1000 |     11s |        -39.60536 |  |   0.893163 |   -42.88022 |
|   88/1000 |     11s |        -39.73030 |  |   0.885999 |   -42.05888 |
|   89/1000 |     11s |        -39.69528 |  |   0.889326 |   -41.98524 |
|   90/1000 |     11s |        -39.90269 |  |   0.891071 |   -44.55428 |
|   91/1000 |     11s |        -39.94238 |  |   0.886708 |   -42.95070 |
|   92/1000 |     11s |        -39.93895 |  |   0.890761 |   -42.94868 |
|   93/1000 |     11s |        -39.92517 |  |   0.889676 |   -44.40111 |
|   94/1000 |     11s |        -39.98901 |  |   0.889642 |   -42.94289 |
|   95/1000 |     11s |        -40.05459 |  |   0.890650 |   -43.82421 |
|   96/1000 |     11s |        -40.06866 |  |   0.894605 |   -43.40789 |
|   97/1000 |     11s |        -40.17772 |  |   0.888941 |   -43.46285 |
|   98/1000 |     11s |        -40.24974 |  |   0.893556 |   -44.05091 |
|   99/1000 |     11s |        -40.32798 |  |   0.890109 |   -44.02928 |
|  100/1000 |     11s |        -40.29964 |  |   0.889950 |   -43.13024 |
|  101/1000 |     11s |        -40.94796 |  |   0.890448 |   -44.25163 |
|  102/1000 |     11s |        -40.95581 |  |   0.890590 |   -45.02220 |
|  103/1000 |     11s |        -41.04814 |  |   0.890383 |   -44.76212 |
|  104/1000 |     11s |        -41.17337 |  |   0.892799 |   -45.25173 |
|  105/1000 |     11s |        -41.15423 |  |   0.890206 |   -44.20292 |
|  106/1000 |     11s |        -41.15789 |  |   0.889470 |   -43.64235 |
|  107/1000 |     11s |        -41.25522 |  |   0.891562 |   -45.34377 |
|  108/1000 |     11s |        -41.31341 |  |   0.892631 |   -45.56838 |
|  109/1000 |     11s |        -41.37413 |  |   0.892011 |   -44.92439 |
|  110/1000 |     11s |        -41.29777 |  |   0.892854 |   -45.39603 |
|  111/1000 |     11s |        -41.32921 |  |   0.893624 |   -45.00309 |
|  112/1000 |     11s |        -41.32132 |  |   0.892450 |   -45.34079 |
|  113/1000 |     11s |        -41.45716 |  |   0.892273 |   -45.86941 |
|  114/1000 |     11s |        -41.45991 |  |   0.893017 |   -45.43859 |
|  115/1000 |     11s |        -41.43957 |  |   0.892519 |   -45.54380 |
|  116/1000 |     11s |        -41.46453 |  |   0.894263 |   -46.09843 |
|  117/1000 |     11s |        -41.58400 |  |   0.891765 |   -44.58375 |
|  118/1000 |     11s |        -41.50775 |  |   0.891680 |   -45.56781 |
|  119/1000 |     11s |        -41.58973 |  |   0.891989 |   -44.80803 |
|  120/1000 |     11s |        -41.63375 |  |   0.893027 |   -45.64450 |
|  121/1000 |     11s |        -41.60397 |  |   0.892906 |   -44.74835 |
|  122/1000 |     11s |        -41.67646 |  |   0.891961 |   -43.94041 |
|  123/1000 |     11s |        -41.70089 |  |   0.893829 |   -45.54430 |
|  124/1000 |     11s |        -41.73224 |  |   0.890414 |   -44.57727 |
|  125/1000 |     11s |        -41.81159 |  |   0.892773 |   -46.11480 |
|  126/1000 |     11s |        -41.81941 |  |   0.889906 |   -45.41056 |
|  127/1000 |     11s |        -41.82250 |  |   0.893889 |   -46.03588 |
|  128/1000 |     11s |        -41.82915 |  |   0.892906 |   -45.61099 |
|  129/1000 |     11s |        -41.97755 |  |   0.893262 |   -45.73726 |
|  130/1000 |     11s |        -41.87594 |  |   0.892550 |   -46.12336 |
|  131/1000 |     11s |        -41.89301 |  |   0.891837 |   -45.66173 |
|  132/1000 |     11s |        -41.98012 |  |   0.893632 |   -46.40778 |
|  133/1000 |     11s |        -42.01720 |  |   0.891159 |   -45.45884 |
|  134/1000 |     11s |        -42.03203 |  |   0.887934 |   -44.01618 |
|  135/1000 |     11s |        -41.95229 |  |   0.893911 |   -45.01199 |
|  136/1000 |     11s |        -42.05601 |  |   0.891019 |   -46.05043 |
|  137/1000 |     12s |        -42.11221 |  |   0.892455 |   -46.67339 |
|  138/1000 |     11s |        -42.07915 |  |   0.891851 |   -45.43709 |
|  139/1000 |     11s |        -42.18833 |  |   0.894093 |   -46.33064 |
|  140/1000 |     11s |        -42.09514 |  |   0.891969 |   -45.66585 |
|  141/1000 |     11s |        -42.12744 |  |   0.892328 |   -45.43918 |
|  142/1000 |     11s |        -42.24324 |  |   0.889416 |   -45.18178 |
|  143/1000 |     11s |        -42.16053 |  |   0.891262 |   -46.28437 |
|  144/1000 |     11s |        -42.25169 |  |   0.889832 |   -44.99963 |
|  145/1000 |     11s |        -42.28701 |  |   0.892731 |   -46.66705 |
|  146/1000 |     11s |        -42.23655 |  |   0.895209 |   -46.48638 |
|  147/1000 |     11s |        -42.27131 |  |   0.893728 |   -46.35183 |
|  148/1000 |     11s |        -42.26380 |  |   0.892562 |   -46.07716 |
|  149/1000 |     11s |        -42.39756 |  |   0.892203 |   -45.52426 |
|  150/1000 |     11s |        -42.37762 |  |   0.893892 |   -46.39178 |
|  151/1000 |     11s |        -42.43543 |  |   0.894331 |   -46.59135 |
|  152/1000 |     11s |        -42.43954 |  |   0.893667 |   -46.95346 |
|  153/1000 |     11s |        -42.36998 |  |   0.893014 |   -46.71879 |
|  154/1000 |     11s |        -42.47677 |  |   0.891286 |   -46.90681 |
|  155/1000 |     11s |        -42.50002 |  |   0.893711 |   -46.43770 |
|  156/1000 |     11s |        -42.43307 |  |   0.893785 |   -45.53243 |
|  157/1000 |     11s |        -42.56603 |  |   0.893942 |   -46.53343 |
|  158/1000 |     11s |        -42.60344 |  |   0.892921 |   -46.48937 |
|  159/1000 |     12s |        -42.55704 |  |   0.891812 |   -46.31855 |
|  160/1000 |     11s |        -42.58152 |  |   0.892680 |   -46.99804 |
|  161/1000 |     11s |        -42.55261 |  |   0.893513 |   -46.71607 |
|  162/1000 |     11s |        -42.59555 |  |   0.893063 |   -46.53572 |
|  163/1000 |     11s |        -42.60681 |  |   0.893923 |   -46.38381 |
|  164/1000 |     11s |        -42.66586 |  |   0.894610 |   -46.61484 |
|  165/1000 |     11s |        -42.70199 |  |   0.894005 |   -46.79029 |
|  166/1000 |     11s |        -42.69085 |  |   0.894247 |   -47.03952 |
|  167/1000 |     11s |        -42.71735 |  |   0.894031 |   -46.76942 |
|  168/1000 |     11s |        -42.74378 |  |   0.893928 |   -47.29194 |
|  169/1000 |     11s |        -42.78226 |  |   0.893229 |   -46.12842 |
|  170/1000 |     11s |        -42.73014 |  |   0.893566 |   -46.79071 |
|  171/1000 |     11s |        -42.75904 |  |   0.894584 |   -45.97629 |
|  172/1000 |     11s |        -42.87818 |  |   0.893129 |   -46.01640 |
|  173/1000 |     11s |        -42.86207 |  |   0.891583 |   -46.31126 |
|  174/1000 |     11s |        -42.85009 |  |   0.893379 |   -47.22655 |
|  175/1000 |     11s |        -42.87430 |  |   0.894434 |   -47.36246 |
|  176/1000 |     11s |        -42.83873 |  |   0.894128 |   -46.63839 |
|  177/1000 |     11s |        -42.93315 |  |   0.892930 |   -47.21182 |
|  178/1000 |     11s |        -42.79005 |  |   0.892997 |   -47.13706 |
|  179/1000 |     11s |        -43.02409 |  |   0.892343 |   -46.34838 |
|  180/1000 |     11s |        -42.89716 |  |   0.893315 |   -46.34394 |
|  181/1000 |     11s |        -42.96642 |  |   0.891577 |   -47.12302 |
|  182/1000 |     11s |        -42.88832 |  |   0.894237 |   -46.96592 |
|  183/1000 |     11s |        -42.96378 |  |   0.891559 |   -45.67905 |
|  184/1000 |     11s |        -43.00367 |  |   0.892718 |   -45.69810 |
|  185/1000 |     11s |        -43.07189 |  |   0.892635 |   -47.18663 |
|  186/1000 |     11s |        -43.05210 |  |   0.892719 |   -46.89849 |
|  187/1000 |     11s |        -43.04868 |  |   0.893452 |   -46.55349 |
|  188/1000 |     11s |        -43.04770 |  |   0.894742 |   -47.70064 |
|  189/1000 |     11s |        -43.13944 |  |   0.895253 |   -47.27484 |
|  190/1000 |     11s |        -43.09499 |  |   0.895191 |   -47.64622 |
|  191/1000 |     11s |        -43.13278 |  |   0.894162 |   -47.65728 |
|  192/1000 |     11s |        -43.11552 |  |   0.891996 |   -47.27049 |
|  193/1000 |     11s |        -41.35181 |  |   0.894485 |   -46.82747 |
|  194/1000 |     11s |        -43.22433 |  |   0.892155 |   -47.13581 |
|  195/1000 |     11s |        -43.20148 |  |   0.891051 |   -47.11956 |
|  196/1000 |     11s |        -43.24624 |  |   0.891387 |   -47.01556 |
|  197/1000 |     11s |        -43.21424 |  |   0.894300 |   -47.51564 |
|  198/1000 |     11s |        -43.20636 |  |   0.893181 |   -47.60408 |
|  199/1000 |     11s |        -43.26751 |  |   0.895189 |   -47.65515 |
|  200/1000 |     11s |        -43.29016 |  |   0.893850 |   -47.74525 |
|  201/1000 |     11s |        -43.75770 |  |   0.891968 |   -47.89538 |
|  202/1000 |     11s |        -43.74851 |  |   0.894161 |   -47.77106 |
|  203/1000 |     11s |        -43.77839 |  |   0.893332 |   -47.96439 |
|  204/1000 |     11s |        -43.81145 |  |   0.894107 |   -48.16455 |
|  205/1000 |     11s |        -43.86409 |  |   0.894007 |   -47.66265 |
|  206/1000 |     11s |        -43.91786 |  |   0.894799 |   -47.85153 |
|  207/1000 |     11s |        -43.83981 |  |   0.894610 |   -47.54255 |
|  208/1000 |     11s |        -43.84671 |  |   0.893480 |   -47.56527 |
|  209/1000 |     11s |        -43.90133 |  |   0.894735 |   -47.54337 |
|  210/1000 |     11s |        -43.93546 |  |   0.895274 |   -48.09204 |
|  211/1000 |     11s |        -43.92691 |  |   0.893144 |   -47.71008 |
|  212/1000 |     11s |        -43.99585 |  |   0.893106 |   -46.17640 |
|  213/1000 |     12s |        -43.95814 |  |   0.892406 |   -47.57938 |
|  214/1000 |     11s |        -43.92371 |  |   0.894741 |   -46.94762 |
|  215/1000 |     11s |        -44.00593 |  |   0.893472 |   -48.59240 |
|  216/1000 |     11s |        -43.97680 |  |   0.892768 |   -48.57245 |
|  217/1000 |     11s |        -44.04204 |  |   0.893184 |   -47.86050 |
|  218/1000 |     11s |        -43.99269 |  |   0.893783 |   -47.72334 |
|  219/1000 |     11s |        -43.96216 |  |   0.895067 |   -47.38253 |
|  220/1000 |     12s |        -44.04539 |  |   0.893839 |   -46.88302 |
|  221/1000 |     11s |        -44.06484 |  |   0.893771 |   -47.93781 |
|  222/1000 |     11s |        -44.13484 |  |   0.895335 |   -48.64494 |
|  223/1000 |     11s |        -44.10448 |  |   0.891349 |   -47.85006 |
|  224/1000 |     11s |        -44.15281 |  |   0.894522 |   -48.44773 |
|  225/1000 |     11s |        -44.16172 |  |   0.896877 |   -48.59082 |
|  226/1000 |     11s |        -44.21903 |  |   0.892899 |   -48.25918 |
|  227/1000 |     11s |        -44.18485 |  |   0.893662 |   -48.17286 |
|  228/1000 |     11s |        -44.14484 |  |   0.895068 |   -48.27788 |
|  229/1000 |     11s |        -44.24574 |  |   0.893913 |   -47.49170 |
|  230/1000 |     11s |        -44.23710 |  |   0.895815 |   -47.97841 |
|  231/1000 |     11s |        -44.30717 |  |   0.892566 |   -48.18970 |
|  232/1000 |     11s |        -44.23803 |  |   0.894572 |   -47.51249 |
|  233/1000 |     11s |        -44.22264 |  |   0.892585 |   -48.31746 |
|  234/1000 |     11s |        -44.23026 |  |   0.892941 |   -47.72643 |
|  235/1000 |     11s |        -44.30025 |  |   0.895631 |   -48.16020 |
|  236/1000 |     11s |        -44.29915 |  |   0.893188 |   -48.13831 |
|  237/1000 |     11s |        -44.30843 |  |   0.892575 |   -47.78361 |
|  238/1000 |     11s |        -44.34032 |  |   0.893547 |   -48.43848 |
|  239/1000 |     11s |        -44.38592 |  |   0.896276 |   -48.73092 |
|  240/1000 |     11s |        -44.44333 |  |   0.893745 |   -48.73914 |
|  241/1000 |     11s |        -44.31431 |  |   0.894405 |   -48.83501 |
|  242/1000 |     11s |        -44.38479 |  |   0.893013 |   -47.70241 |
|  243/1000 |     11s |        -44.40505 |  |   0.894287 |   -48.71965 |
|  244/1000 |     11s |        -44.37781 |  |   0.894418 |   -47.05260 |
|  245/1000 |     11s |        -44.38819 |  |   0.892303 |   -48.16384 |
|  246/1000 |     11s |        -44.42683 |  |   0.894318 |   -47.93453 |
|  247/1000 |     11s |        -44.40134 |  |   0.893166 |   -48.59147 |
|  248/1000 |     11s |        -44.48838 |  |   0.895159 |   -49.08630 |
|  249/1000 |     11s |        -44.42682 |  |   0.892501 |   -48.38810 |
|  250/1000 |     11s |        -44.51850 |  |   0.892956 |   -48.75615 |
|  251/1000 |     11s |        -44.52661 |  |   0.894153 |   -48.55268 |
|  252/1000 |     11s |        -44.57125 |  |   0.894569 |   -48.18166 |
|  253/1000 |     11s |        -44.50762 |  |   0.894436 |   -47.87636 |
|  254/1000 |     11s |        -44.48931 |  |   0.893400 |   -48.77256 |
|  255/1000 |     11s |        -44.57037 |  |   0.893986 |   -48.82021 |
|  256/1000 |     11s |        -44.48066 |  |   0.896286 |   -48.73476 |
|  257/1000 |     11s |        -44.54130 |  |   0.893966 |   -48.97508 |
|  258/1000 |     11s |        -44.60409 |  |   0.893259 |   -48.77301 |
|  259/1000 |     11s |        -44.56360 |  |   0.894677 |   -47.45876 |
|  260/1000 |     11s |        -44.59181 |  |   0.893880 |   -48.39855 |
|  261/1000 |     11s |        -44.69192 |  |   0.895025 |   -48.96817 |
|  262/1000 |     11s |        -44.68251 |  |   0.893599 |   -49.23662 |
|  263/1000 |     11s |        -44.63339 |  |   0.894144 |   -48.51728 |
|  264/1000 |     11s |        -44.65491 |  |   0.893775 |   -48.97737 |
|  265/1000 |     11s |        -44.63048 |  |   0.894544 |   -48.01997 |
|  266/1000 |     11s |        -44.70551 |  |   0.892999 |   -49.22460 |
|  267/1000 |     11s |        -44.66842 |  |   0.894945 |   -48.74955 |
|  268/1000 |     11s |        -44.73701 |  |   0.893155 |   -47.96991 |
|  269/1000 |     11s |        -44.70825 |  |   0.894010 |   -49.04115 |
|  270/1000 |     11s |        -44.75653 |  |   0.893372 |   -49.01964 |
|  271/1000 |     11s |        -44.72880 |  |   0.892311 |   -48.50120 |
|  272/1000 |     11s |        -44.74375 |  |   0.892788 |   -49.11305 |
|  273/1000 |     11s |        -44.68339 |  |   0.893342 |   -49.07404 |
|  274/1000 |     11s |        -44.81177 |  |   0.893563 |   -48.56473 |
|  275/1000 |     12s |        -44.72461 |  |   0.894515 |   -48.92126 |
|  276/1000 |     11s |        -44.81180 |  |   0.894426 |   -48.57348 |
|  277/1000 |     11s |        -44.78369 |  |   0.893897 |   -49.23380 |
|  278/1000 |     11s |        -44.75242 |  |   0.893713 |   -49.07151 |
|  279/1000 |     11s |        -44.75194 |  |   0.893507 |   -48.97718 |
|  280/1000 |     11s |        -44.79805 |  |   0.894429 |   -48.94177 |
|  281/1000 |     11s |        -44.82958 |  |   0.893692 |   -49.31043 |
|  282/1000 |     11s |        -44.86242 |  |   0.893747 |   -48.98724 |
|  283/1000 |     11s |        -44.85869 |  |   0.892921 |   -48.28104 |
|  284/1000 |     11s |        -44.87097 |  |   0.894189 |   -49.24867 |
|  285/1000 |     12s |        -44.85635 |  |   0.895041 |   -48.90466 |
|  286/1000 |     12s |        -44.89771 |  |   0.894488 |   -48.83028 |
|  287/1000 |     11s |        -44.89846 |  |   0.893549 |   -48.99478 |
|  288/1000 |     11s |        -44.88858 |  |   0.891487 |   -47.97084 |
|  289/1000 |     11s |        -44.95172 |  |   0.895341 |   -48.69641 |
|  290/1000 |     11s |        -44.92360 |  |   0.894825 |   -49.03394 |
|  291/1000 |     11s |        -44.92057 |  |   0.894854 |   -49.31968 |
|  292/1000 |     11s |        -44.96470 |  |   0.893376 |   -49.04420 |
|  293/1000 |     11s |        -44.94534 |  |   0.894337 |   -48.92049 |
|  294/1000 |     11s |        -45.00336 |  |   0.893302 |   -49.30694 |
|  295/1000 |     11s |        -44.99224 |  |   0.893521 |   -48.62674 |
|  296/1000 |     11s |        -44.98158 |  |   0.895570 |   -49.21979 |
|  297/1000 |     11s |        -44.97465 |  |   0.895555 |   -48.37277 |
|  298/1000 |     11s |        -44.95246 |  |   0.894703 |   -49.14136 |
|  299/1000 |     11s |        -45.01624 |  |   0.894770 |   -48.42595 |
|  300/1000 |     11s |        -44.97473 |  |   0.895110 |   -49.13908 |
|  301/1000 |     11s |        -45.35251 |  |   0.892788 |   -49.81022 |
|  302/1000 |     11s |        -45.38852 |  |   0.894104 |   -49.06082 |
|  303/1000 |     11s |        -45.44309 |  |   0.892625 |   -49.63169 |
|  304/1000 |     11s |        -45.43593 |  |   0.893002 |   -49.52359 |
|  305/1000 |     11s |        -45.46169 |  |   0.895265 |   -49.74369 |
|  306/1000 |     11s |        -45.42695 |  |   0.892922 |   -49.91749 |
|  307/1000 |     11s |        -45.51981 |  |   0.894375 |   -49.59540 |
|  308/1000 |     11s |        -45.47757 |  |   0.894917 |   -49.39752 |
|  309/1000 |     11s |        -45.53862 |  |   0.894445 |   -49.96573 |
|  310/1000 |     11s |        -45.53100 |  |   0.891941 |   -49.65063 |
|  311/1000 |     11s |        -45.53412 |  |   0.893386 |   -49.95397 |
|  312/1000 |     11s |        -45.50686 |  |   0.894012 |   -49.64768 |
|  313/1000 |     11s |        -45.54923 |  |   0.894756 |   -49.85052 |
|  314/1000 |     11s |        -45.53456 |  |   0.894038 |   -49.82419 |
|  315/1000 |     11s |        -45.54760 |  |   0.893741 |   -49.90260 |
|  316/1000 |     11s |        -45.58066 |  |   0.895095 |   -49.82971 |
|  317/1000 |     11s |        -45.67198 |  |   0.894212 |   -49.89601 |
|  318/1000 |     11s |        -45.63842 |  |   0.895110 |   -49.76679 |
|  319/1000 |     11s |        -45.60104 |  |   0.893660 |   -50.08972 |
|  320/1000 |     11s |        -45.64064 |  |   0.893643 |   -49.26482 |
|  321/1000 |     11s |        -45.62116 |  |   0.894214 |   -49.93359 |
|  322/1000 |     11s |        -45.64651 |  |   0.893266 |   -49.60391 |
|  323/1000 |     11s |        -45.63289 |  |   0.895684 |   -49.78680 |
|  324/1000 |     11s |        -45.60899 |  |   0.894546 |   -49.15829 |
|  325/1000 |     11s |        -45.67025 |  |   0.894565 |   -49.88556 |
|  326/1000 |     11s |        -45.71324 |  |   0.893190 |   -49.57826 |
|  327/1000 |     11s |        -45.74401 |  |   0.894741 |   -50.22243 |
|  328/1000 |     11s |        -45.65806 |  |   0.893876 |   -49.04788 |
|  329/1000 |     11s |        -45.64962 |  |   0.894210 |   -49.93072 |
|  330/1000 |     11s |        -45.72242 |  |   0.892787 |   -49.84028 |
|  331/1000 |     11s |        -45.71434 |  |   0.893767 |   -50.16497 |
|  332/1000 |     11s |        -45.74676 |  |   0.893855 |   -50.02629 |
|  333/1000 |     11s |        -45.73019 |  |   0.893812 |   -49.03135 |
|  334/1000 |     11s |        -45.81076 |  |   0.894820 |   -49.91884 |
|  335/1000 |     11s |        -45.66743 |  |   0.893317 |   -50.11449 |
|  336/1000 |     11s |        -45.82459 |  |   0.892867 |   -49.86855 |
|  337/1000 |     11s |        -45.75682 |  |   0.894529 |   -50.07863 |
|  338/1000 |     11s |        -45.77184 |  |   0.894593 |   -50.28468 |
|  339/1000 |     11s |        -45.79827 |  |   0.892695 |   -49.71770 |
